PlayerId,MLB_Proj_Score
502792,42.48
502794,45.37
502799,45.81
502805,62.44
502809,57.43
502813,56.02
502825,61.42
502828,50.8
502829,52.95
502835,59.85
502836,31.69
502975,54.25
502976,58.15
503037,44.22
503065,34.0
503082,48.61
503205,49.49
503225,43.59
503226,47.04
503325,58.14
503327,53.67
503345,57.14
503347,57.41
503360,42.36
503361,46.65
503417,50.13
503424,43.21
503425,65.72
503429,66.14
503452,40.65
503454,51.09
503455,44.03
503461,44.8
503473,44.89
503498,45.35
503570,52.13
503571,44.28
503575,47.15
503576,37.45
503577,68.34
503693,61.42
503739,65.48
503786,63.82
503787,47.97
503792,62.65
5038,63.28
5039,58.66
503941,48.06
504067,60.93
504074,42.53
504078,56.8
504085,50.25
504222,53.33
504263,50.53
504310,51.48
504313,70.59
504314,48.22
504324,50.37
504333,44.85
504355,47.23
504374,54.41
504377,46.26
504378,41.09
504385,57.79
504474,54.57
504475,42.62
504603,55.9
504789,42.52
504829,60.21
505193,54.87
5053,76.92
505307,50.95
505369,48.16
5057,32.87
505830,53.68
5063,62.48
506448,43.53
506687,56.92
506688,60.78
506690,48.26
506691,56.41
506697,46.76
506704,54.18
506705,43.79
506707,44.85
506709,39.55
506711,43.19
506712,61.03
506713,53.26
506714,49.76
506729,65.38
506867,59.62
506872,58.48
506874,60.89
506877,47.71
506912,64.28
506916,44.92
506917,57.29
506927,67.88
506987,56.75
506989,43.05
506999,51.38
507021,47.97
507068,66.25
507073,48.23
507084,62.08
5088,45.98
5089,35.19
509,40.5
5097,49.56
5098,71.42
5099,38.83
510548,65.78
5107,69.1
511268,57.91
5114,45.49
511428,63.7
511449,65.11
511468,64.53
511628,37.01
5124,60.36
5128,66.1
513408,73.08
514630,58.18
514633,49.02
514634,54.46
514635,45.22
514636,54.17
514643,62.59
514644,52.51
514711,70.91
514712,51.65
514848,50.33
514850,70.61
514852,46.84
514853,49.76
514855,52.4
514856,56.53
514889,61.31
514891,69.37
514895,55.25
514896,62.25
514900,67.51
514903,51.12
514906,54.33
514907,51.19
514909,55.22
514911,46.44
514912,50.83
514914,64.61
514916,55.84
514918,58.59
514920,55.73
514921,49.58
514929,45.2
514930,56.38
514932,38.49
514933,36.53
514948,52.59
514968,61.99
514969,51.3
514972,58.71
514973,47.25
514975,55.59
514976,56.09
514977,61.94
514982,50.73
515029,56.41
515031,64.29
515032,41.92
515035,59.39
515036,51.02
515037,47.33
515039,79.18
515041,50.99
515043,44.97
515044,53.98
515046,51.08
515047,64.36
515050,41.17
515051,44.34
515055,46.4
515059,60.23
515060,51.52
515768,50.34
516409,48.2
516413,46.31
516417,45.19
516419,58.86
516420,60.34
516426,67.72
516427,41.0
516428,52.32
516429,51.91
516430,53.88
516431,52.24
516468,47.76
516469,47.88
516488,53.99
516554,58.13
516559,48.6
516587,51.14
516610,39.35
516612,50.32
516613,79.16
516614,66.75
516625,56.37
516631,59.86
516633,64.39
516648,52.4
516650,60.94
516651,52.93
516653,42.17
516655,51.25
516657,49.93
516658,30.92
516659,41.07
516660,46.66
516661,47.89
516664,56.28
516666,49.36
516667,48.52
516670,48.2
516672,39.64
516679,56.3
516680,56.65
516683,56.44
516686,58.3
516688,47.53
516689,65.69
516690,50.1
516708,53.77
516711,54.63
516713,51.66
516729,71.6
516736,65.41
516743,49.83
516744,44.19
516746,62.35
516747,44.21
516748,49.99
516750,62.65
516751,44.71
516753,57.92
516754,48.02
516756,49.71
516758,52.05
516760,52.48
516761,43.18
516767,48.15
516768,45.23
516772,52.94
516774,56.62
516775,66.0
516776,54.97
516777,46.53
516778,53.84
516779,41.34
516781,38.22
516791,51.31
516792,50.76
516798,70.44
516800,45.96
516803,55.04
516804,30.55
516805,55.88
516807,41.82
516808,53.66
516812,60.36
516828,57.84
516829,63.73
516830,68.61
516831,53.42
516848,46.99
516849,49.97
516850,51.36
516851,59.25
516852,53.48
516855,49.56
516856,58.57
516857,63.05
516868,58.8
516869,47.81
516918,55.37
516920,51.29
516921,55.55
516922,57.69
516923,44.46
516924,52.87
516925,57.2
516926,45.93
516938,52.13
516939,52.68
516940,65.14
516941,45.15
516942,49.1
516943,45.45
516944,59.59
516946,48.06
516950,56.59
516951,56.65
516952,61.78
516953,60.44
516954,47.9
516955,59.37
516956,52.68
516994,81.41
516995,52.26
516996,60.69
516997,46.55
516998,66.28
516999,61.34
517003,55.06
517004,51.5
517005,58.28
517019,51.68
517020,49.04
517021,60.83
517022,67.7
517023,51.59
517024,58.52
517025,51.1
517026,33.78
517027,32.47
517028,63.48
517029,37.73
517030,52.67
517031,47.15
517032,61.51
517048,48.01
517049,53.75
517050,46.33
517051,44.55
517052,48.44
517053,40.25
517054,56.29
517055,45.81
517056,50.8
517062,42.02
517212,62.39
517213,49.67
517214,58.01
517217,48.21
517218,51.65
517219,61.95
517220,49.49
517221,52.64
517228,48.42
517348,44.93
517349,52.19
517350,49.94
517351,47.68
517352,49.23
517356,56.71
517357,56.28
517358,55.26
517368,53.19
517373,54.07
517374,69.09
517375,47.45
517377,56.78
517378,46.51
517379,45.13
517380,50.75
517381,67.74
517382,47.73
517392,48.87
517408,47.33
517409,58.18
517419,53.46
517420,50.33
517421,51.76
517422,50.87
517423,60.55
517424,56.6
517425,51.4
517426,59.66
517428,58.63
517429,50.62
517430,63.16
517431,59.71
517432,56.16
517433,56.42
517457,64.69
517458,53.1
517459,48.7
517460,49.78
517461,53.14
517462,61.9
517463,80.9
517464,36.81
517465,58.03
517466,60.17
517467,42.64
517468,53.46
517537,40.32
517538,32.13
517539,50.63
517540,54.81
517581,48.26
517582,45.19
517583,38.19
517584,39.68
517588,61.88
517589,67.3
517590,53.15
517591,55.74
517608,53.36
517628,40.81
517668,66.66
517688,52.42
517708,50.67
5178,45.81
517848,48.84
517849,51.0
517988,48.53
518088,50.33
518148,49.71
518248,34.29
518268,47.91
518288,53.27
518392,55.7
518394,55.31
518396,51.24
518398,47.14
518401,38.23
518402,58.69
518404,44.36
518406,62.95
518407,58.43
518411,38.94
518423,50.85
518430,53.14
518436,51.27
518437,49.03
518439,47.76
518440,67.59
518441,57.48
518442,70.13
518450,46.21
518451,50.07
518453,61.23
518454,62.23
518455,45.82
518458,64.51
518459,47.77
518462,46.47
518464,44.77
518467,53.15
518470,48.02
518474,64.44
518475,45.76
518476,40.5
518479,47.85
518480,52.69
518481,47.12
518482,37.72
518484,54.32
518487,49.54
518488,47.43
518499,59.83
518505,64.72
518506,53.04
518508,38.17
518513,45.93
518518,55.66
518523,50.34
518529,49.49
518530,53.11
518531,50.94
518532,59.74
518535,67.65
518538,61.56
518540,64.05
518544,65.65
518546,41.35
518552,55.3
518562,57.79
518563,69.78
518569,49.47
518573,64.61
518578,64.24
518584,50.18
518587,84.17
518588,52.94
518590,63.34
518591,67.05
518592,48.2
518596,53.36
518597,49.26
518598,56.03
518607,54.75
518608,45.17
518611,46.93
518612,49.4
518613,43.34
518619,48.23
518623,32.93
518624,48.21
518628,71.45
518630,51.29
518634,50.9
518642,43.48
518650,45.11
518651,58.57
518652,46.28
518654,51.25
518657,55.91
518661,63.06
518664,40.82
518667,44.96
518675,54.67
518679,56.64
518686,58.6
518687,53.32
518689,49.04
518690,47.35
518691,41.57
518696,61.92
518706,66.07
518707,46.4
518710,48.57
518714,52.75
518719,49.39
518720,42.77
518724,53.44
518726,38.04
518727,59.58
518730,59.19
518733,50.94
518734,59.34
518740,50.31
518742,63.84
518743,37.06
518745,57.39
518749,41.67
518750,39.39
518751,47.86
518753,61.89
518756,54.5
518765,55.99
518766,53.66
518769,43.53
518770,59.18
518773,55.46
518776,53.7
518780,57.7
518781,42.86
518784,66.58
518786,50.52
518798,54.41
518801,50.2
518802,36.61
518804,51.35
518810,48.9
518811,79.71
518812,43.44
518821,43.63
518823,66.91
518825,48.58
518829,58.1
518834,50.58
518836,37.23
518837,47.23
518838,45.94
518840,47.16
518843,50.39
518845,47.36
518849,63.57
518851,51.14
518855,50.58
518857,47.7
518861,44.83
518862,59.53
518864,49.08
518866,50.86
518867,59.15
518868,58.89
518869,42.02
518871,60.74
518872,49.83
518877,58.59
518878,51.29
518881,49.76
518885,42.84
518887,52.31
518888,57.96
518890,52.58
518893,53.92
518895,45.48
518899,57.77
518903,56.14
518905,56.6
518906,67.51
518909,55.87
518910,51.6
518912,46.13
518914,65.08
518915,60.31
518916,50.26
518918,49.73
518921,58.49
518924,49.41
518926,60.64
518930,40.94
518935,46.8
518936,42.2
518938,48.49
518939,54.74
518942,48.87
518945,44.59
518948,59.95
518949,42.03
518950,47.15
518952,42.45
518954,42.94
518957,46.22
518964,64.38
518968,53.09
518969,57.14
518970,31.43
518974,58.75
518978,55.65
518982,53.33
518984,47.36
518987,62.6
518993,57.02
518994,47.8
519000,67.98
519005,53.14
519010,56.34
519014,66.53
519017,61.3
519019,34.5
519021,58.52
519030,52.23
519031,50.83
519034,51.37
519036,49.33
519044,47.72
519049,38.2
519051,66.31
519052,46.02
519057,47.77
519060,33.49
519062,39.6
519063,31.87
519065,51.57
519078,61.32
519081,48.57
519089,49.89
519091,51.02
519095,52.44
519099,42.05
519100,48.75
519103,39.45
519106,55.56
519108,57.96
519111,44.87
519115,57.83
519116,42.06
519117,59.49
519118,47.18
519119,48.0
519123,44.03
519126,54.16
519127,59.23
519131,57.04
519132,49.83
519136,42.43
519148,46.69
519152,46.59
519155,43.26
519160,47.19
519162,50.8
519165,62.38
519167,45.39
519171,47.1
519172,38.28
519173,46.41
519182,38.62
519183,50.18
519187,55.17
519191,50.72
519192,62.65
519193,50.13
519194,50.46
519197,39.53
519198,46.99
519199,57.87
519201,70.76
519210,52.76
519214,52.02
519216,43.89
519218,30.76
519220,42.05
519221,51.45
519224,64.27
519225,49.13
519226,57.48
519227,44.06
519232,56.36
519233,52.74
519234,50.97
519235,52.73
519245,65.34
519246,30.78
519248,73.43
519249,46.89
519253,47.22
519255,47.54
519256,45.35
519257,50.5
519261,54.36
519262,43.32
519264,39.43
519265,36.87
519271,61.06
519274,65.39
519275,24.48
519281,44.76
519286,42.39
519288,24.06
519290,54.38
519291,55.68
519292,46.86
519298,59.18
519300,50.33
519302,54.19
519308,47.56
519314,50.69
519320,49.54
519321,58.97
519329,57.62
519332,46.02
519335,50.6
519342,42.44
519349,42.83
519353,59.0
519360,33.84
519365,47.47
519367,51.45
519368,35.45
519370,38.29
519372,52.64
519373,60.2
519376,50.57
519377,59.84
519378,45.85
519379,53.69
519380,41.06
519382,58.26
519384,59.93
519395,52.41
519397,55.77
519399,50.31
519402,62.91
519404,39.92
519406,53.68
519407,49.81
519410,48.24
519413,47.99
519414,45.91
519415,59.93
519416,39.79
519417,53.37
519419,58.27
519420,58.47
519423,28.84
519427,51.1
519428,63.89
519431,55.39
519432,33.97
519433,53.77
519434,63.91
519436,65.62
519442,53.46
519444,51.25
519446,34.15
519447,68.27
519452,68.74
519454,61.15
519457,60.82
519489,50.34
519490,41.58
519549,64.88
519648,48.48
519708,54.74
519729,54.25
519768,52.48
519788,48.45
5198,76.87
5199,57.17
520128,48.22
520168,45.59
520189,56.21
520208,45.79
520288,55.64
5203,44.23
520308,58.37
520348,69.01
520350,55.47
520368,47.09
520410,50.8
520492,56.42
520529,19.37
520548,61.56
520549,46.55
520568,48.34
520588,56.31
520628,48.27
520688,38.25
520770,48.49
520809,50.01
520810,53.78
520828,59.34
520909,58.61
520932,48.19
520952,49.67
520953,64.48
520954,50.11
520971,48.65
520975,48.34
520977,66.56
520981,62.44
520988,57.17
521009,50.21
521011,63.61
521012,45.5
521028,56.29
521029,47.92
521048,52.75
521049,49.11
521050,54.41
521052,51.9
521054,53.03
521056,49.32
521068,41.25
521069,50.64
521088,61.4
521089,76.69
521091,66.38
521168,46.2
5212,70.09
521231,48.72
521233,47.49
521234,59.07
521288,49.92
521309,58.7
521310,51.05
521348,56.08
521652,46.98
521653,48.84
521654,67.97
521656,48.98
521668,42.12
521669,44.93
521670,54.75
521671,53.48
521688,52.08
521689,68.51
521708,55.42
521728,39.38
521748,51.47
521749,53.76
521788,52.23
521810,43.78
521811,55.08
521830,44.84
521836,52.22
5219,51.17
522053,51.46
522054,45.3
522055,60.62
522056,46.31
522057,54.29
522068,52.28
5221,44.51
5222,90.25
522228,51.35
5223,75.39
522349,51.02
522468,48.33
522488,49.5
5225,54.07
522588,50.93
5226,33.04
522649,67.27
5227,71.17
522708,40.86
522728,62.29
522788,53.85
522848,55.25
522868,47.69
522948,47.54
523028,54.44
523248,42.09
523249,42.66
523250,46.98
523254,58.74
523278,41.02
5235,71.28
523650,40.19
523708,50.06
523769,55.36
5238,43.9
523828,61.96
524088,36.27
524188,60.19
524308,60.8
524328,42.14
524349,51.7
524388,52.69
524469,47.45
524588,44.78
524668,44.27
5247,53.47
5248,64.88
525088,53.11
525288,56.13
525308,47.99
5254,61.79
525448,48.14
525470,57.69
525489,49.59
525548,49.69
525633,40.8
525655,51.25
525713,44.8
525715,46.86
525719,50.08
525751,50.2
525988,60.24
526108,47.77
526269,32.11
526908,37.03
527031,56.67
527032,45.88
527033,46.71
527034,60.92
527035,61.62
527036,55.89
527037,51.34
527039,55.66
527041,50.31
527044,57.6
527045,49.21
527046,53.89
527047,52.94
527050,58.34
527052,54.76
5273,60.45
5275,63.32
5277,57.35
5278,59.85
527941,63.87
5280,48.44
528107,43.27
5284,45.71
5285,40.38
5297,64.19
529792,53.69
5298,41.15
529906,46.34
530065,52.46
530067,48.87
5305,66.25
5306,55.44
5310,69.71
5311,65.66
5312,49.13
531326,40.7
531557,57.08
531588,62.57
532505,59.63
532722,54.27
532936,43.23
532978,53.82
532993,51.03
533646,47.39
533982,44.56
534030,48.93
534069,49.85
5342,50.83
5343,55.84
534559,47.67
534562,71.52
534580,48.21
534584,21.3
534587,51.17
534592,57.45
534595,43.91
534612,57.39
534648,30.96
534649,65.61
534754,58.97
534801,51.65
534804,62.34
534806,52.05
534809,44.89
534909,69.33
534920,47.09
5350,34.54
5352,76.97
5358,47.29
5360,54.14
5361,93.81
5365,44.0
5371,61.12
538079,59.78
538164,50.62
5384,65.06
5386,65.84
539603,53.79
539615,54.8
5397,41.65
5398,68.3
5401,42.78
5408,65.57
5409,97.24
540937,45.72
540938,69.25
5411,50.25
541341,47.93
541342,65.1
541395,49.29
541448,52.37
541586,52.2
541587,63.3
541588,69.87
541589,57.74
541597,49.88
541598,49.0
541599,44.52
541601,63.38
541602,60.05
541603,56.42
541607,49.33
541609,63.26
541610,78.56
541611,58.34
541618,43.67
541619,47.33
541620,50.9
541621,50.81
541622,52.38
541630,49.24
541631,65.86
541632,62.59
541633,59.19
541634,52.91
541635,55.94
541636,54.57
541637,61.07
541638,70.18
541639,48.28
541646,38.68
541647,46.77
541648,56.02
541651,49.5
541653,54.43
541654,63.9
541657,42.18
541659,47.64
541660,67.96
541661,46.07
541662,57.24
5417,90.17
541925,72.58
5420,51.19
542160,51.55
542161,45.06
542163,52.63
542165,49.22
542166,50.86
542168,47.89
542169,48.63
542172,52.61
542173,53.87
542174,48.99
542175,51.07
542176,54.3
542180,55.74
542181,55.84
542182,52.34
542183,40.46
542185,57.69
542186,56.27
542188,62.79
542192,52.74
542195,60.21
542199,44.15
5422,82.02
542200,49.87
542202,51.2
542204,37.9
542205,47.21
542206,56.72
542211,49.65
542212,52.09
542215,56.28
542219,47.12
542229,46.16
542232,30.56
542236,53.43
542237,38.09
542238,48.01
542244,46.83
542248,50.4
542249,49.28
542256,67.44
542263,55.61
542264,66.85
542265,49.97
542270,73.41
542271,55.86
542272,39.89
542273,57.27
542276,56.54
542280,51.23
542281,61.06
542282,48.95
542284,46.06
542288,61.76
542291,57.66
542295,48.22
542299,56.1
542301,40.53
542302,47.2
542313,40.35
542314,40.13
542315,41.95
542320,57.49
542322,38.86
542323,48.64
542327,30.48
542335,50.78
542337,45.09
542339,45.24
542344,45.87
542345,43.03
542351,51.81
542352,75.51
542357,64.3
542368,66.33
542371,65.5
542372,47.35
542373,50.85
542375,43.83
542381,52.21
542382,68.14
542385,37.43
542386,55.78
542388,56.73
542389,53.91
542391,33.06
542392,43.8
542394,54.72
542395,68.93
542396,60.72
542398,61.95
542399,69.04
542400,57.84
542402,51.06
542405,44.37
542406,42.14
542407,41.26
542408,50.34
542409,54.24
542410,55.41
542411,60.41
542412,46.9
542419,61.77
542422,45.84
542424,53.06
542426,39.04
542428,56.23
542433,64.62
542434,50.21
542437,57.42
542438,51.52
542439,51.86
542441,47.27
542442,38.61
542445,51.15
542447,52.01
542448,47.92
542451,48.37
542452,52.3
542456,56.57
542457,49.61
542458,63.28
542459,47.09
542460,45.31
542461,50.44
542462,63.76
542463,46.82
542464,65.54
542465,46.29
542466,68.69
542468,40.64
542469,42.0
542470,51.74
542472,63.77
542473,51.31
542474,65.07
542475,52.1
542476,52.09
542477,57.54
542478,43.61
542479,73.69
542480,53.18
542481,57.92
542483,45.13
542484,52.7
542485,55.45
542486,62.58
542487,50.85
542489,39.02
542490,52.63
542492,55.41
542494,47.09
542495,49.84
542496,68.61
542497,68.54
542498,49.01
542499,48.68
542500,44.53
542501,37.1
542502,44.72
542503,61.23
542504,48.34
542505,44.57
542506,46.55
542508,60.87
542510,54.89
542511,44.33
542512,40.13
542514,67.64
542515,36.21
542516,47.13
542517,40.2
542519,55.39
542520,47.37
542521,62.39
542522,39.26
542525,49.37
542526,54.74
542527,57.9
542528,50.41
542529,43.72
542530,57.95
542531,46.77
542533,51.72
542535,60.58
542540,51.16
542541,50.55
542546,54.8
542547,48.03
542549,51.09
542550,51.66
542551,55.02
542552,39.99
542553,57.16
542554,52.59
542568,55.41
542569,50.86
542570,60.7
542572,45.3
542573,42.44
542574,53.05
542575,55.32
542576,45.44
542577,52.43
542579,51.94
542580,56.47
542581,44.03
542582,56.34
542593,68.88
542595,46.98
542597,51.83
542604,53.62
542605,52.13
542606,52.63
542607,49.3
542608,49.8
542610,52.2
542619,47.57
542622,55.04
542626,45.69
542627,50.77
542628,63.15
542636,53.51
542637,61.74
542639,48.16
542640,63.36
542643,47.91
542645,52.09
542646,48.74
542647,55.37
542648,48.15
542649,55.45
542654,61.18
542655,55.36
542656,56.08
542666,49.59
542677,49.62
542678,54.63
542679,60.07
542680,68.22
542691,46.29
542692,60.88
542746,56.3
542747,52.58
542755,33.97
542757,51.18
542758,47.59
542761,61.99
542773,53.4
542862,52.84
542863,53.68
542865,62.6
542870,46.62
542871,44.14
542876,53.06
542877,49.54
542878,47.4
542885,52.78
542889,49.26
542895,67.37
542896,63.68
5429,52.2
542900,36.74
542903,42.12
542906,60.33
542911,48.87
542912,45.28
542915,55.76
542917,40.23
542920,50.99
542922,68.24
542925,62.53
542927,48.5
542934,56.84
542936,49.64
542941,67.12
542943,40.69
542950,51.34
542951,52.17
542952,50.79
542954,62.44
542956,39.38
542958,27.87
542966,48.71
542968,51.93
542969,56.48
542970,55.75
542974,48.07
542975,62.77
542983,55.39
542986,64.69
542987,50.85
542991,43.96
542995,60.74
542997,32.14
542998,50.71
543002,64.48
543004,52.97
543006,48.62
543010,66.02
543015,56.36
543016,69.98
543018,66.75
543021,45.32
543024,50.72
543025,40.1
543026,47.66
543033,51.46
543034,64.75
543035,65.86
543036,46.41
543041,55.18
543044,34.92
543046,58.1
543048,50.37
543049,70.98
543051,32.83
543059,57.3
543064,59.1
543065,47.23
543067,42.14
543069,55.2
543072,58.18
543074,50.08
543075,57.05
543077,53.17
543078,57.38
543087,56.19
543088,49.72
543095,54.28
543096,46.18
543103,52.7
543104,61.71
543109,49.7
543113,63.48
543116,49.66
543117,48.48
543120,59.95
543121,54.41
543123,40.68
543127,62.81
543138,48.1
543139,50.67
543143,46.67
543147,36.28
543149,63.37
543151,52.64
543156,45.63
543159,51.69
543161,34.27
543162,49.17
543167,64.23
543173,55.01
543179,38.36
543182,51.15
543185,60.53
543191,52.87
543197,50.38
543198,54.73
5432,52.54
543200,68.2
543205,56.16
543206,50.33
543210,50.43
543211,59.9
543212,40.07
543214,58.57
543229,56.75
543230,51.18
543231,57.04
543232,61.25
543233,58.79
543239,63.78
543240,48.96
543246,43.11
543247,54.13
543248,42.91
543254,48.76
543255,54.7
543259,34.11
543274,45.74
543275,64.21
543276,49.73
543291,56.05
543304,41.13
543306,61.32
543310,49.89
543312,47.42
543314,49.12
543315,51.7
543317,50.97
543318,53.28
543320,61.15
543323,57.55
543326,54.96
543330,52.93
543336,53.19
543342,51.08
543344,60.95
543350,39.15
543353,66.37
543354,48.32
543355,47.2
543358,60.88
543361,49.55
543364,58.25
543365,49.06
543370,52.79
543372,53.27
543373,51.86
543374,58.08
543384,49.28
543387,57.52
543388,56.45
543390,44.73
543395,28.4
543400,49.15
543406,55.76
543411,41.75
543412,45.65
543416,49.42
543418,47.67
543420,53.84
543428,52.83
543431,42.68
543438,50.13
543439,44.02
543445,56.36
543446,44.36
543448,58.69
543451,58.44
543454,53.2
543458,51.54
543461,71.18
543464,67.55
543465,52.27
543469,45.82
543470,50.21
543471,55.23
543472,49.7
543473,65.18
543478,53.99
543479,54.57
543485,54.86
543486,57.57
543487,57.51
543489,39.94
543492,49.75
543497,48.1
543498,61.0
543499,57.31
543500,57.59
543501,48.95
543512,51.09
543514,54.6
543516,58.74
543517,49.07
543519,50.24
543520,46.31
543522,57.24
543523,39.66
543525,48.86
543528,45.72
543531,55.92
543533,40.25
543537,63.33
543541,42.07
543544,47.71
543552,45.79
543556,56.83
543560,53.09
543564,55.11
543567,49.39
543568,37.51
543573,48.82
543574,54.25
543580,52.79
543581,37.83
543582,51.27
543587,51.93
543596,60.07
543597,50.09
543598,49.26
543600,44.07
543602,56.11
543608,64.54
543609,48.82
543612,54.28
543620,55.2
543623,44.76
543624,38.51
543626,46.68
543627,53.45
543631,50.51
543632,54.05
543635,66.75
543638,55.93
543641,45.7
543645,56.88
543650,47.83
543653,53.52
543658,54.52
543662,41.39
543665,52.04
543666,41.53
543667,51.74
543669,63.5
543675,50.64
543676,66.78
543679,56.18
543680,34.45
543691,50.27
543693,65.0
543694,35.25
543702,42.58
543709,43.5
543710,76.52
543711,49.22
543713,47.44
543715,56.07
543717,51.74
543718,38.16
543719,46.95
543722,41.23
543728,56.43
543729,55.24
543730,45.97
543731,45.62
543745,48.62
543748,49.62
543750,64.86
543758,42.03
543761,50.38
543765,61.67
543769,50.59
543771,41.4
543772,62.74
543775,51.37
543782,55.19
543784,53.2
543786,55.81
543787,59.68
543790,44.42
543791,69.49
543800,51.52
543806,58.36
543814,51.06
543817,47.35
543818,56.44
543820,50.05
543823,47.29
543824,46.84
543825,40.73
543827,45.76
543831,62.98
543833,45.61
543834,44.11
543835,46.5
543839,62.29
543841,45.1
543842,53.32
543845,64.86
543846,55.8
543848,42.19
543849,61.56
543852,51.16
543857,44.56
543860,46.04
543861,56.61
543866,43.52
543868,59.34
543871,46.33
543873,48.08
543874,56.24
543875,58.93
543876,45.21
543884,46.26
543889,48.91
543892,53.6
543899,55.12
543904,55.98
543911,53.05
543916,61.51
543922,61.25
543923,48.28
543930,60.86
543931,48.95
543932,50.96
543936,53.65
543943,56.76
543944,47.35
543948,60.08
543952,42.54
543957,38.89
543958,40.83
543960,49.98
543962,68.66
543969,47.75
544012,54.55
544013,64.15
544014,54.81
544017,46.14
544144,49.3
544151,46.32
544152,51.93
544156,51.28
544244,51.84
544245,47.03
544246,44.0
544247,48.05
544248,50.53
544249,53.91
544252,44.57
544253,60.35
544269,42.0
544364,50.83
544367,43.75
544370,59.03
544374,76.34
544375,46.54
544381,52.11
544382,48.33
544384,51.31
544385,40.94
544391,47.34
544515,51.08
544519,57.43
544560,55.49
544569,54.33
544571,52.46
544573,50.04
544709,54.12
544741,53.14
544744,57.47
544745,40.11
544746,53.26
544751,62.87
544752,60.34
544753,75.49
544756,51.24
544757,47.58
544762,50.49
544763,48.25
544770,49.67
544771,56.88
544772,46.53
544773,48.25
544774,52.65
544817,49.22
544818,50.47
544819,47.46
544822,49.76
544823,50.07
544825,57.38
544827,57.6
544837,50.35
544881,51.09
544926,63.45
544927,40.73
544935,68.36
544936,62.89
544938,50.92
544939,48.12
544980,50.14
544987,46.24
544996,46.94
545045,51.42
545049,49.14
545053,46.41
5451,63.91
545130,48.24
545137,50.54
545142,51.63
545146,59.42
5452,67.03
545331,66.52
545334,37.02
545339,55.85
545340,44.77
545342,58.86
545344,49.58
545349,61.31
545352,49.67
545353,56.33
545354,54.34
545356,58.82
545360,41.33
545403,51.17
545405,49.83
545407,49.66
545459,52.21
545856,49.56
545989,42.91
545995,57.62
545996,44.89
545998,44.73
545999,48.42
546048,50.43
546050,50.01
546093,61.44
546143,43.55
5462,55.92
546234,54.24
546235,54.71
546277,64.61
546319,54.4
546362,50.46
546363,50.13
546365,47.89
546366,75.7
546369,54.35
546540,49.68
546992,55.56
546993,50.45
546994,68.33
546997,50.95
546999,61.42
547002,51.47
547168,57.56
547171,59.05
547175,40.36
547181,55.02
547530,48.38
547531,43.03
5476,64.53
547799,48.97
547801,53.73
547802,54.39
547818,58.61
548089,46.35
548090,34.23
5481,65.23
548111,58.87
548116,56.29
548184,51.28
548290,62.36
548300,57.63
548309,48.04
548319,47.23
548320,43.83
548324,67.68
548328,45.18
548338,51.66
548343,60.11
548344,50.9
548356,51.45
548361,64.64
548365,51.38
548377,50.36
548378,65.25
548431,52.64
5485,71.69
5486,64.67
5491,63.6
5496,62.15
5497,62.03
5498,45.53
550012,53.07
5503,71.87
5506,54.99
5514,62.29
551629,57.46
5517,52.92
551750,57.61
5518,45.6
5519,69.01
5523,42.42
5524,50.96
552622,50.78
552632,44.04
552655,34.76
552659,57.36
5529,45.06
553470,33.44
553851,52.01
553852,46.96
553853,69.88
553855,41.51
553868,48.98
553870,55.99
553871,52.04
553881,46.03
553884,56.35
553886,52.47
553889,66.81
553891,64.64
553892,49.81
553893,57.24
553894,77.34
553895,64.27
553896,35.16
553903,51.45
553904,75.5
553905,49.49
553906,58.75
553907,56.84
553908,62.14
553909,53.75
553910,54.6
553974,61.99
553975,61.4
553980,63.31
553982,62.88
553990,48.37
553991,63.05
553992,72.36
554009,66.6
554028,63.94
554030,57.78
554031,62.94
554032,51.3
554034,53.33
554035,48.61
554038,49.31
554042,49.06
554043,43.82
554044,63.27
554051,56.67
554052,62.16
554053,46.93
554055,73.15
554057,49.12
554060,62.98
554061,56.39
554108,41.98
554109,58.66
554190,45.06
554232,53.3
554233,49.88
554236,58.63
554238,49.75
554239,62.67
554244,69.61
554269,53.2
554270,59.76
554328,61.83
554329,51.21
554330,49.17
554332,53.82
554333,60.09
554334,50.52
554335,52.24
554341,53.39
554342,48.41
554343,52.37
554345,46.76
554348,37.92
554349,65.13
554351,46.08
554368,48.04
554369,49.94
554371,52.9
554373,52.34
554375,48.43
554376,57.38
554377,58.2
554379,49.76
554380,61.06
554383,50.91
554385,48.55
554391,58.69
554392,54.86
554393,50.77
554412,49.63
554413,46.38
554415,55.64
5551,44.73
5552,57.78
555543,43.69
5557,79.08
5559,46.99
555904,50.44
5576,41.7
5587,61.24
559,52.29
559094,56.59
561987,80.82
5631,85.12
5633,57.66
563921,54.99
5640,47.94
564434,38.31
564653,56.99
565804,49.24
5663,56.79
5665,68.9
5666,75.66
5667,70.41
566814,47.94
5679,43.34
570144,53.1
570146,60.87
570147,51.64
570148,70.35
570149,69.61
570228,55.31
570229,48.81
570232,54.61
570234,60.3
570236,59.01
570237,50.37
570241,59.62
570245,56.59
570249,67.79
570254,53.07
570258,51.7
570260,59.98
570262,49.73
570264,53.26
570265,55.47
570266,62.73
570268,61.28
570270,40.46
570272,56.45
570274,65.7
570478,50.08
570479,57.06
570480,51.52
570483,68.72
570484,49.22
570490,58.56
570493,58.36
570553,39.59
570554,57.35
570555,53.54
570557,56.39
570559,54.06
