PlayerId,Archetype,Cluster_ID,Cluster_PA,TOOLS_Disc,TOOLS_Power,TOOLS_Ath,AB_BB,AB_K,AB_SB,AB_Power,Fantasy_Out
3789,Average,4,892,0.17648991031390135,-0.35426681614349775,-0.17548991031390132,-0.18338150224215247,-0.36902062780269057,0.5309674887892377,-0.10455381165919281,0.17156165919282512
3790,Average,4,880,0.3229579545454545,-0.5004068181818182,-0.31339999999999996,-0.2464581818181818,-0.23398102272727272,1.0563272727272728,-0.13483977272727274,1.2883829545454546
3806,Power/K-Risk,3,744,-1.5199448924731183,1.468850806451613,0.2527862903225806,0.1283771505376344,1.9010564516129032,-0.3782647849462366,1.1687983870967742,0.1508360215053763
3812,Average,4,1135,0.05328105726872246,-0.4794308370044053,0.009802643171806147,-0.47858044052863435,-0.30126810572687224,0.17155859030837003,-0.3697991189427313,0.22722555066079292
3814,Pure Contact,0,1060,0.963988679245283,-0.21017169811320752,0.8388188679245282,0.4722569811320755,-1.1363777358490565,0.411866037735849,-0.07659433962264152,0.5287150943396226
3821,Three True Outcomes,5,929,0.2984747039827772,0.2779095801937567,-0.444713670613563,1.1911667384284175,0.6474818083961249,-0.07313347685683531,0.5609009687836383,1.1072529601722283
3837,Three True Outcomes,3,820,0.22775365853658533,1.7231341463414636,-0.4134780487804878,0.5527260975609757,0.66963,-0.5764170731707317,1.0296536585365852,0.47405365853658543
3847,Speed/K-Risk,5,119,-0.135,-0.025,0.265,0.4227,-0.14880000000000002,0.678,0.856,0.501
3870,Contact/Power,2,824,0.6513167475728154,0.4883021844660194,0.006048543689320399,0.12292269417475724,-0.5356014563106796,0.8852936893203883,0.5437609223300971,1.247865291262136
3892,Contact/Power,2,924,0.06645021645021644,0.937845238095238,1.556335497835498,-0.5351705627705629,-0.7594072510822512,0.09059199134199133,1.3861980519480517,1.8508181818181817
3893,Speed,1,508,0.297,-0.025,3.0,-0.52,-0.5985,3.0,0.567,1.095
3900,Pure Contact,0,816,0.7978553921568627,-0.5584093137254902,0.42229534313725486,-0.4458822303921568,-1.2636158088235294,0.1476813725490196,-0.5102291666666666,0.5398725490196078
3909,Average,4,453,-0.789,-0.025,0.106,-0.6828,-0.1862,-0.551,0.167,0.588
3917,Average,4,540,-0.228,0.427,-0.706,-1.371,-0.3191,-0.341,0.625,1.488
3919,Contact/Power,2,1032,-0.06123352713178294,0.4456744186046511,0.1091453488372093,-0.6330980620155038,-0.41058420542635665,0.16484011627906978,0.7091705426356589,1.7219282945736434
3972,Speed/K-Risk,5,1350,0.6990644444444444,0.016063703703703688,-0.27025333333333335,1.7100756296296298,0.6315481481481481,-0.24392074074074074,-0.029145185185185187,-0.07965777777777779
3978,Speed,1,1596,0.5579411027568922,-0.03469172932330825,0.2451315789473684,-0.06552550125313279,-0.8319068295739349,1.1828803258145364,0.12110213032581456,1.508125313283208
4003,Three True Outcomes,3,1155,0.06627619047619049,0.9299922077922077,0.01821212121212121,0.7236268398268398,1.1892980952380952,0.6104779220779222,1.1539619047619047,0.4163047619047619
4006,Pure Contact,0,2465,1.0247983772819473,-0.5716162271805274,0.06711034482758617,0.42148937119675456,-0.7120903853955375,0.09195943204868154,-0.43209533468559835,0.642584584178499
4016,Contact/Power,3,714,0.36522268907563027,2.5037394957983192,0.4534453781512605,1.1204584033613445,0.20525378151260504,0.36017226890756304,3.2728487394957986,1.9401848739495797
4034,Contact/Power,2,1089,0.46309090909090905,0.33744903581267216,0.6723856749311296,0.41704462809917353,-0.4459,0.014454545454545454,0.6817988980716254,1.1464738292011019
4049,Average,4,826,0.26150605326876514,-0.8699612590799031,-0.4421428571428571,-0.613834382566586,-0.6141886198547216,-0.426866828087167,-0.8326222760290557,-0.36460290556900726
4054,Speed,1,608,0.17,-0.416,0.613,-0.5051,-0.3618,3.0,-0.352,1.464
4062,Speed,1,757,0.2937305151915456,-0.1531294583883752,0.9783870541611625,0.7763585204755614,-0.13107542932628796,1.8328745046235138,0.013552179656538951,0.7734161162483487
4063,Power/K-Risk,3,1398,-0.3473497854077253,0.9704585121602289,0.054801859799713894,0.13326666666666664,1.193448712446352,-0.5602074391988555,0.9885422031473533,0.1423748211731044
4087,Contact/Power,2,975,0.23252000000000003,0.5927753846153845,0.8578553846153847,0.03686030769230769,-0.37093938461538456,0.8346030769230769,0.8868553846153846,1.3880153846153847
4106,Pure Contact,0,1392,1.6694173850574712,-1.0264913793103447,-0.19530316091954025,1.0180953304597702,-1.626022054597701,1.703377155172414,-1.0793620689655175,1.5703979885057473
4121,Pure Contact,0,1551,0.8317543520309478,-0.10013475177304965,0.18949451966473244,0.34015931656995485,-1.1430592520954224,-0.24384590586718247,0.1362088974854932,1.5712275950999357
4142,Pure Contact,0,1022,1.8550870841487281,-0.8547759295499022,0.09718982387475542,2.333945401174168,-0.8719501956947162,-0.3665821917808219,-0.8903277886497064,-0.014463796477495102
4146,Speed,1,2492,0.03535232744783305,-0.7866769662921348,0.5962704654895666,-0.2622610353130016,-0.09440060192616373,1.2088599518459069,-0.7021982343499198,0.5036857945425361
4166,Power/K-Risk,3,480,-1.384,0.117,-0.731,-0.9172999999999999,1.0062,-0.522,1.606,0.674
4177,Speed,1,997,-0.12958074222667998,-0.6885757271815446,1.2303269809428286,-0.13557502507522567,-0.31498786359077235,0.26462286860581746,-0.6782647943831495,0.7272998996990973
4182,Pure Contact,0,1141,0.4339123575810691,-0.717900087642419,0.5348326029798423,-0.17822769500438215,-1.1126094653812446,0.7298790534618754,-0.6916564417177915,0.9057344434706398
4191,Average,4,501,0.487,-0.24,0.279,1.0113,-0.6075,-0.394,-0.573,0.702
