PlayerId,Name,Career_PA_Proj,Career_PA_Proj_Adj,Career_PA_P25,Career_PA_P75,MaxEV_proj,MaxEV_proj_n,MaxEV_proj_conf
703483,Dixon Williams,478.0,478.0,0.0,440.0,109.7,18.0,61.2
807967,Jesus Fernandez,0.0,0.0,0.0,0.0,,,
694378,Jacob Gonzalez,1292.0,1292.0,0.0,1449.0,109.5,13.0,75.8
802528,Agustin Acosta,93.0,93.0,0.0,0.0,106.2,5.0,63.2
696145,Lonnie White Jr.,11.0,11.0,0.0,0.0,109.5,8.0,69.5
815917,Angel Guzman,33.0,33.0,0.0,0.0,107.4,9.0,76.5
701481,Ryan Campos,82.0,82.0,0.0,0.0,106.0,10.0,73.0
835022,Ricki Moneys,60.0,29.0,0.0,0.0,,,
800169,Aroon Escobar,294.0,294.0,0.0,229.0,109.9,9.0,73.3
800448,Echedry Vargas,704.0,704.0,0.0,1132.0,109.4,14.0,71.6
815924,Eduardo Beltre,291.0,291.0,0.0,206.0,110.0,17.0,76.2
829051,Liberts Aponte,504.0,345.0,0.0,0.0,107.6,13.0,64.6
803241,Jose Escobar,1251.0,1251.0,0.0,1078.0,107.6,17.0,79.6
837824,Jaims Martinez,217.0,79.0,0.0,0.0,,,
829860,Anthony Millan,542.0,372.0,0.0,0.0,104.7,9.0,65.0
806221,Easton Shelton,154.0,154.0,0.0,0.0,112.6,8.0,55.5
31354,Jimmy Crooks,748.0,748.0,0.0,1171.0,111.4,20.0,71.7
808240,Antonio Pimentel,380.0,380.0,0.0,0.0,107.9,17.0,73.5
805951,Boston Baro,212.0,212.0,0.0,0.0,105.3,8.0,76.7
703455,Skylar King,298.0,294.0,0.0,376.0,107.8,13.0,76.8
815551,Trey Snyder,281.0,281.0,0.0,0.0,107.5,13.0,72.1
814955,Matthew Ferrara,0.0,0.0,0.0,0.0,,,
822234,Sebastian Mendez,0.0,0.0,0.0,0.0,,,
814781,Jonathan Hogart,563.0,502.0,0.0,935.0,111.3,19.0,68.0
28142,Jhostynxon Garcia,475.0,475.0,0.0,0.0,111.4,6.0,79.8
812161,Jose Castro,28.0,25.0,0.0,0.0,107.0,15.0,53.6
829080,Teilon Serrano,7.0,6.0,0.0,0.0,107.3,10.0,63.2
703448,Cam Cannarella,858.0,743.0,0.0,881.0,108.9,21.0,69.5
814188,Jayson Bass,25.0,25.0,0.0,0.0,109.9,9.0,76.7
805550,Ryan Weingartner,0.0,0.0,0.0,0.0,107.6,13.0,68.1
801938,Avery Owusu-Asiedu,0.0,0.0,0.0,0.0,107.6,22.0,6.9
829716,Darell Morel,0.0,0.0,0.0,0.0,106.2,6.0,66.4
829729,Yoander Santana,162.0,105.0,0.0,0.0,107.0,8.0,68.4
823731,Edwin Darville,0.0,0.0,0.0,0.0,105.5,5.0,47.9
703154,Yordany De Los Santos,46.0,46.0,0.0,0.0,106.7,12.0,66.5
837702,Diego Fernandez,0.0,0.0,0.0,0.0,103.9,6.0,43.4
800281,Roynier Hernandez,349.0,349.0,0.0,302.0,106.1,14.0,76.0
829741,Sebastian Dos Santos,64.0,61.0,0.0,0.0,106.2,15.0,63.1
691285,Junior Franco,504.0,504.0,0.0,621.0,110.1,14.0,81.7
804614,Marco Vargas,78.0,78.0,0.0,0.0,106.4,11.0,69.3
815792,Chase Harlan,836.0,836.0,0.0,546.0,110.3,18.0,76.7
821164,Yaxson Lucena,30.0,25.0,0.0,0.0,,,
820835,Kade Snell,94.0,77.0,0.0,0.0,108.2,11.0,76.2
700164,Bryant Betancourt,138.0,138.0,0.0,167.0,106.6,9.0,77.7
694215,Hans Montero,59.0,59.0,0.0,0.0,107.1,17.0,27.5
815843,Josh Hammond,100.0,93.0,0.0,0.0,105.6,8.0,81.0
822177,Jose Cerice,1057.0,1057.0,0.0,1260.0,107.5,11.0,78.9
836058,Ely Brown,135.0,135.0,0.0,0.0,107.3,6.0,75.5
825484,Alexander Frias,449.0,388.0,0.0,0.0,113.5,5.0,74.3
837750,Brayan Rodriguez,432.0,206.0,0.0,0.0,108.7,5.0,50.4
800356,Franyer Noria,55.0,49.0,0.0,0.0,104.4,9.0,76.3
702261,Termarr Johnson,20.0,20.0,0.0,0.0,107.3,8.0,70.1
815915,Joswa Lugo,0.0,0.0,0.0,0.0,,,
831849,Angel Suarez,5.0,2.0,0.0,0.0,94.4,5.0,48.2
809772,Luis Puello,270.0,270.0,0.0,83.0,110.5,13.0,70.0
834681,Matthew Miura,721.0,453.0,0.0,0.0,107.9,9.0,62.6
802511,Sam Shaw,522.0,522.0,0.0,0.0,108.7,7.0,69.2
694749,Dylan Campbell,453.0,453.0,0.0,546.0,109.5,18.0,78.3
837844,Karel Naranjo,70.0,29.0,0.0,0.0,107.4,5.0,68.1
815916,Emilio Sanchez,0.0,0.0,0.0,0.0,,,
692478,Victor Arias,221.0,221.0,0.0,0.0,111.8,6.0,80.2
698973,Jose Astudillo,979.0,979.0,0.0,0.0,108.6,8.0,67.4
829076,Jhomnardo Reyes,27.0,27.0,0.0,0.0,,,
829841,Wanderly De La Cruz,225.0,155.0,0.0,0.0,106.3,7.0,66.4
800203,Kevyn Castillo,416.0,416.0,0.0,0.0,109.3,10.0,79.8
836585,Angel Nuñez,502.0,220.0,0.0,0.0,107.1,9.0,55.4
800164,Ronny Ugarte,1168.0,1168.0,0.0,1088.0,110.8,11.0,70.3
701811,John Spikerman,0.0,0.0,0.0,0.0,,,
702540,Mikey Romero,116.0,116.0,0.0,0.0,109.9,6.0,74.5
687310,Will Simpson,111.0,111.0,0.0,0.0,,,
808277,Miguel Rodríguez,78.0,78.0,0.0,0.0,103.8,5.0,72.2
830443,Luis Steven King,62.0,40.0,0.0,0.0,106.3,6.0,61.3
808024,Carlos Virahonda,493.0,493.0,0.0,523.0,107.1,14.0,80.7
821645,Anthony Marquez,74.0,74.0,0.0,0.0,106.5,9.0,72.3
811718,Josh Wakefield,79.0,50.0,0.0,0.0,108.0,15.0,72.3
829788,Yeferson Portolatin,0.0,0.0,0.0,0.0,,,
808285,Alberth Palma,15.0,15.0,0.0,0.0,105.6,10.0,73.3
702488,Logan Wagner,261.0,261.0,0.0,0.0,108.6,12.0,72.4
828685,Taitn Gray,541.0,305.0,0.0,728.0,110.2,18.0,72.7
829958,Kamuel Villar,35.0,24.0,0.0,0.0,105.6,6.0,71.8
803033,Matthew Etzel,67.0,67.0,0.0,0.0,110.7,10.0,76.8
816152,DJ Layton,0.0,0.0,0.0,0.0,106.7,10.0,30.9
825411,Luis Cruz,0.0,0.0,0.0,0.0,,,
802219,Woody Hadeen,0.0,0.0,0.0,0.0,105.9,8.0,44.7
814131,Derik Alcantara,73.0,73.0,0.0,0.0,108.1,5.0,75.7
837842,Luis Dias,0.0,0.0,0.0,0.0,,,
829643,Jacob McCombs,19.0,11.0,0.0,0.0,,,
829061,Haritzon Castillo,72.0,27.0,0.0,0.0,106.5,12.0,70.9
807957,Yassel Soler,51.0,51.0,0.0,0.0,111.0,5.0,72.2
829854,Luis Arana,145.0,145.0,0.0,0.0,106.1,11.0,66.3
702679,Demetrio Crisantes,592.0,592.0,0.0,461.0,107.1,12.0,79.3
691292,Angel Ortiz,209.0,209.0,0.0,116.0,108.8,8.0,82.6
821130,Avinson Pinto,592.0,592.0,0.0,0.0,107.3,13.0,78.9
821246,Alejandro Blasco,345.0,285.0,0.0,0.0,106.4,9.0,64.8
692238,Parks Harber,1048.0,1048.0,0.0,1200.0,111.0,14.0,74.9
827636,Trent Youngblood,390.0,390.0,0.0,0.0,107.7,14.0,72.2
821789,Darian Castillo,129.0,107.0,0.0,0.0,102.7,6.0,65.3
829398,Franklin Primera,1700.0,1564.0,0.0,2762.0,109.4,20.0,66.8
805796,Arjun Nimmala,415.0,415.0,0.0,335.0,107.7,12.0,74.4
829069,Elorky Rodriguez,439.0,356.0,0.0,0.0,108.6,6.0,72.4
25967,Orelvis Martinez,41.0,41.0,0.0,0.0,108.9,5.0,65.0
821654,Alexander Rincon,447.0,409.0,0.0,0.0,105.0,5.0,77.0
814514,AJ Salgado,94.0,63.0,0.0,0.0,110.1,10.0,72.9
829901,Luis Santos,67.0,38.0,0.0,0.0,106.0,7.0,66.3
814172,Chase Jaworsky,275.0,275.0,0.0,0.0,105.8,11.0,72.4
801670,Mike Boeve,693.0,693.0,0.0,562.0,109.6,16.0,78.3
806956,Ethan Salas,500.0,500.0,0.0,675.0,107.9,14.0,74.2
829043,Wilfri De La Cruz,0.0,0.0,0.0,0.0,104.3,8.0,55.8
829870,Freiker Betencourt,0.0,0.0,0.0,0.0,,,
837875,Angeni Fernandez,69.0,28.0,0.0,0.0,,,
701206,Willy Montero,30.0,30.0,0.0,0.0,,,
829809,Ire Garcia,0.0,0.0,0.0,0.0,,,
800440,Narciso Polanco,49.0,49.0,0.0,0.0,107.3,7.0,76.6
837522,Albert Fermín,0.0,0.0,0.0,0.0,,,
693832,Tre Richardson III,0.0,0.0,0.0,0.0,105.6,10.0,69.3
825269,Jose Verdugo,494.0,494.0,0.0,294.0,106.7,9.0,74.1
829915,Pablo Martinez,0.0,0.0,0.0,0.0,,,
808257,Elias Medina,189.0,129.0,0.0,0.0,109.2,5.0,46.8
702526,Eric Snow,562.0,562.0,0.0,175.0,108.6,12.0,72.0
824007,Braulio Cavero,1090.0,286.0,0.0,1116.0,111.0,12.0,36.3
829774,Yorber Semprun,0.0,0.0,0.0,0.0,,,
808038,Railin Tea,0.0,0.0,0.0,0.0,,,
825182,Jhonael Cuello,724.0,473.0,0.0,694.0,106.4,12.0,69.9
800302,Mairo Martinus,595.0,595.0,0.0,410.0,109.6,12.0,71.0
829751,Angel De Los Santos,145.0,106.0,0.0,0.0,107.1,13.0,69.0
821145,Josmir Reyes,69.0,47.0,0.0,0.0,104.3,5.0,65.8
809944,Elijah Hainline,18.0,18.0,0.0,0.0,106.8,15.0,67.6
699069,Elio Campos,257.0,257.0,0.0,0.0,,,
815617,Kayson Cunningham,33.0,32.0,0.0,0.0,106.4,12.0,76.6
701750,Bennett Thompson,246.0,246.0,0.0,282.0,107.7,18.0,73.0
830027,Yordani Soto,0.0,0.0,0.0,0.0,,,
829766,Luis Galan,111.0,68.0,0.0,0.0,105.1,8.0,72.5
808281,Braylin Morel,105.0,105.0,0.0,0.0,,,
837706,Rafeliz Lara,792.0,318.0,0.0,0.0,108.8,8.0,64.1
808090,José Mejía,376.0,376.0,0.0,398.0,104.3,13.0,75.8
823785,Adrian Garcia,116.0,76.0,0.0,0.0,,,
837642,Raunny Figueredo,1775.0,770.0,0.0,2834.0,109.6,14.0,69.2
830461,Isaias Castillo,327.0,226.0,0.0,0.0,107.7,16.0,51.9
836168,Andrews Opata,6.0,5.0,0.0,0.0,106.7,15.0,63.9
829748,Hyun Seung Lee,26.0,20.0,0.0,0.0,107.8,7.0,66.5
803139,Pierce Bennett,57.0,57.0,0.0,0.0,,,
696510,Peyton Stovall,192.0,192.0,0.0,0.0,106.6,5.0,74.1
832795,Sami Manzueta,205.0,161.0,0.0,0.0,107.7,8.0,64.0
683061,Alexander Vargas,397.0,397.0,0.0,306.0,109.2,8.0,72.9
827410,Anderson Araujo,24.0,15.0,0.0,0.0,106.0,5.0,65.1
807645,Adolfo Sanchez,236.0,236.0,0.0,0.0,110.3,5.0,75.9
703520,Brett Bateman,173.0,173.0,0.0,0.0,106.9,6.0,71.7
695731,Braden Montgomery,710.0,710.0,0.0,528.0,112.8,12.0,75.9
829991,Wesly Castillo,651.0,490.0,0.0,437.0,107.0,10.0,71.9
814748,Dariel Ramon,0.0,0.0,0.0,0.0,107.7,6.0,72.1
829737,Jose Barrios,407.0,215.0,0.0,0.0,108.2,8.0,70.9
825412,Angeibel Gomez,742.0,267.0,0.0,0.0,111.7,8.0,40.5
821691,Darison Garcia,0.0,0.0,0.0,0.0,,,
808083,Kelvin Alcantara,163.0,163.0,0.0,0.0,,,
807742,Colton Ledbetter,405.0,405.0,0.0,91.0,111.9,9.0,74.6
800508,Franyerber Montilla,0.0,0.0,0.0,0.0,106.3,10.0,72.0
805590,Dylan Palmer,181.0,152.0,0.0,0.0,,,
806994,Luis Guanipa,407.0,407.0,0.0,552.0,107.6,11.0,79.5
825450,Joshddy Castillo,240.0,95.0,0.0,0.0,,,
702695,Easton Carmichael,588.0,549.0,0.0,254.0,110.0,12.0,74.8
822191,Joscar Hernandez,136.0,51.0,0.0,0.0,105.3,13.0,55.9
815592,Matthew Boughton,0.0,0.0,0.0,0.0,106.5,7.0,73.0
800434,Jose Alpuria,15.0,15.0,0.0,0.0,108.9,12.0,75.2
830239,Aaron Walton,432.0,432.0,0.0,224.0,109.8,20.0,74.7
702668,Korbyn Dickerson,74.0,67.0,0.0,0.0,109.5,18.0,73.3
702264,Gavin Kilen,1122.0,1122.0,0.0,744.0,107.5,13.0,76.8
820968,Alfredo Benzan,37.0,37.0,0.0,0.0,,,
830432,Moises Acacio,431.0,186.0,0.0,0.0,109.6,8.0,63.2
681868,Ezequiel Pagan,301.0,301.0,0.0,0.0,108.4,5.0,81.9
823878,Luis Rives,67.0,52.0,0.0,0.0,,,
703477,Brooks Brannon,146.0,146.0,0.0,0.0,109.5,13.0,70.2
702708,Emaarion Boyd,248.0,248.0,0.0,0.0,107.4,7.0,73.6
808768,Ben McLaughlin,719.0,719.0,0.0,1013.0,109.0,14.0,72.9
829040,Juan Cabada,10.0,5.0,0.0,0.0,106.3,24.0,3.0
836173,Conner Westenburg,91.0,70.0,0.0,0.0,104.8,5.0,64.6
691927,Enmanuel Terrero,33.0,33.0,0.0,0.0,108.1,11.0,79.8
808339,Harold Gonzalez,0.0,0.0,0.0,0.0,,,
691416,Esteban González,588.0,588.0,0.0,551.0,110.9,14.0,77.1
830450,Roy Rivero,142.0,98.0,0.0,0.0,104.0,8.0,72.2
838011,Franyel Almanzar,74.0,27.0,0.0,0.0,106.2,7.0,66.2
803679,Sammy Hernandez,144.0,144.0,0.0,0.0,106.8,9.0,72.3
829064,Kenny Fenelon,0.0,0.0,0.0,0.0,107.9,5.0,64.2
829756,Sterling Bazil,0.0,0.0,0.0,0.0,103.6,12.0,52.3
802474,Cameron Leary,7.0,7.0,0.0,0.0,108.7,11.0,76.3
821044,Iverson Allen,0.0,0.0,0.0,0.0,,,
811312,Justin Riemer,0.0,0.0,0.0,0.0,,,
805950,Antonis Macias,162.0,162.0,0.0,0.0,,,
823770,JP Smith II,742.0,712.0,0.0,946.0,109.3,15.0,72.0
837872,Anderber Urbina,5.0,2.0,0.0,0.0,106.3,8.0,68.3
813985,Aldalay Kolokie,115.0,115.0,0.0,0.0,104.9,5.0,74.6
703813,Wooyeoul Shin,192.0,178.0,0.0,0.0,110.3,7.0,61.8
702906,Wilfredo Lara,41.0,41.0,0.0,0.0,106.6,11.0,75.1
821065,Queni Pineda,14.0,14.0,0.0,0.0,106.7,8.0,59.0
702522,Aiden Taurek,879.0,879.0,0.0,929.0,108.8,13.0,79.9
695538,Randal Diaz,391.0,391.0,0.0,0.0,106.4,14.0,75.9
687554,DJ Gladney,30.0,30.0,0.0,0.0,111.6,6.0,75.4
703200,Yoffry Solano,295.0,295.0,0.0,0.0,,,
808137,Heribert Silva,710.0,440.0,0.0,654.0,107.2,13.0,75.8
805104,Jose Monserrate,212.0,212.0,0.0,0.0,,,
809101,Tommy Hopfe,186.0,186.0,0.0,88.0,111.4,9.0,69.8
829795,Yilver De Paula,152.0,87.0,0.0,0.0,,,
821012,Rafael Flores,0.0,0.0,0.0,0.0,106.2,10.0,73.4
815902,Yandel Ricardo,237.0,237.0,0.0,0.0,107.3,10.0,76.5
807714,Carter Trice,27.0,27.0,0.0,0.0,107.4,11.0,73.2
815089,Coby Morales,119.0,119.0,0.0,98.0,108.9,14.0,78.6
837892,Leonardo Sevilla,0.0,0.0,0.0,0.0,99.4,5.0,56.6
800316,Alexander Albertus,358.0,358.0,0.0,0.0,105.5,15.0,73.0
808287,Luis Guevara,107.0,88.0,0.0,0.0,105.9,8.0,66.5
698929,Jesus Hernandez,35.0,35.0,0.0,0.0,107.2,16.0,74.4
829698,Armstrong Muhoozi,75.0,29.0,0.0,0.0,105.8,8.0,59.1
833458,Justin Stransky,29.0,19.0,0.0,0.0,106.4,11.0,70.0
829719,Rony Bello,131.0,63.0,0.0,0.0,102.5,14.0,65.2
695069,Keith Jones II,70.0,70.0,0.0,0.0,109.5,17.0,77.6
694186,Shalin Polanco,0.0,0.0,0.0,0.0,,,
815380,Luke Dickerson,0.0,0.0,0.0,0.0,107.3,11.0,71.2
801406,Jared Dickey,56.0,56.0,0.0,0.0,108.6,5.0,81.3
805452,Roiner Quintana,11.0,11.0,0.0,0.0,,,
702391,Demetrio Nadal,736.0,736.0,0.0,194.0,105.9,9.0,74.9
694214,Samuel Zavala,242.0,242.0,0.0,0.0,108.4,6.0,75.9
696286,Davis Diaz,806.0,806.0,0.0,864.0,106.6,14.0,74.8
806174,Cameron Nelson,29.0,24.0,0.0,0.0,108.4,7.0,73.9
829868,Anderson Areinamo,20.0,15.0,0.0,0.0,,,
29958,Harry Ford,43.0,43.0,0.0,0.0,106.5,11.0,72.4
821057,Erick De La Cruz,867.0,418.0,0.0,0.0,110.1,10.0,58.4
807728,Carter Graham,208.0,208.0,0.0,0.0,107.9,6.0,75.2
836055,Zach Daudet,102.0,102.0,0.0,0.0,,,
837600,Jhosep Villarroel,64.0,25.0,0.0,0.0,,,
836603,Samil Serrano,927.0,332.0,0.0,648.0,109.5,12.0,63.3
833411,Santiago Figueroa,144.0,85.0,0.0,0.0,105.3,5.0,67.3
692371,Lizandro Espinoza,75.0,75.0,0.0,0.0,108.1,8.0,73.7
808298,Heriberto Rincon,26.0,26.0,0.0,0.0,,,
806983,Yophery Rodriguez,99.0,99.0,0.0,0.0,109.2,6.0,81.7
829911,Gerlyn Payano,0.0,0.0,0.0,0.0,107.0,7.0,62.5
691620,Jeferson Quero,155.0,155.0,0.0,0.0,,,
815096,Jackson Appel,174.0,146.0,0.0,0.0,105.3,5.0,74.6
837869,Jarvis Gomez,1372.0,541.0,0.0,2272.0,111.1,14.0,52.8
694974,Colby Shade,72.0,72.0,0.0,0.0,106.7,10.0,65.8
691001,Robert Moore,183.0,183.0,0.0,0.0,,,
821136,Handelfry Encarnacion,447.0,447.0,0.0,0.0,108.8,13.0,78.2
836599,Randy Arias,0.0,0.0,0.0,0.0,,,
684222,Jorge Burgos,249.0,249.0,0.0,254.0,109.5,10.0,83.1
830459,Jhon Gil,0.0,0.0,0.0,0.0,,,
815819,Sean Gamble,11.0,10.0,0.0,0.0,105.4,9.0,73.4
823866,Eduardo Ponce,51.0,38.0,0.0,0.0,102.6,7.0,77.7
694196,Diego Velasquez,516.0,516.0,0.0,0.0,108.6,7.0,80.0
808693,Daniel Lopez,105.0,105.0,0.0,0.0,,,
837886,Carlos Vielma,0.0,0.0,0.0,0.0,,,
825723,Maicor Degollado,516.0,194.0,0.0,0.0,107.1,19.0,64.0
815928,Edward Lantigua,89.0,74.0,0.0,0.0,,,
829895,Jesus Perez,720.0,437.0,0.0,679.0,109.0,14.0,67.4
821647,Eddson Martinez,0.0,0.0,0.0,0.0,,,
808027,Juan Sierra,647.0,647.0,0.0,294.0,112.9,10.0,79.9
701771,Billy Amick,870.0,870.0,0.0,1094.0,111.3,15.0,68.8
28816,Denzer Guzman,25.0,25.0,0.0,0.0,108.3,10.0,76.3
803723,Jordan Yost,172.0,114.0,0.0,0.0,104.1,9.0,73.3
808029,Luis De Leon,0.0,0.0,0.0,0.0,,,
809092,Murf Gray,979.0,934.0,0.0,1210.0,112.4,15.0,66.3
829264,Juan Alva,0.0,0.0,0.0,0.0,,,
825094,Nick Dumesnil,72.0,47.0,0.0,0.0,,,
800196,Nomar Velasquez,112.0,112.0,0.0,0.0,99.7,8.0,72.3
806985,Yoeilin Cespedes,132.0,132.0,0.0,0.0,108.3,9.0,76.8
806611,Jancel Villarroel,170.0,170.0,0.0,0.0,108.8,7.0,77.0
811602,Yimy Tovar,42.0,42.0,0.0,0.0,,,
829769,Yostin Pena,828.0,383.0,0.0,0.0,111.7,8.0,31.0
834605,Seong-Jun Kim,27.0,9.0,0.0,0.0,108.4,15.0,56.1
823295,Jay Thomason,285.0,285.0,0.0,0.0,109.0,17.0,61.5
834846,Caden Merritt,5.0,3.0,0.0,0.0,109.1,7.0,64.3
703405,Edwin Sanchez,188.0,188.0,0.0,0.0,107.6,8.0,63.8
829813,Miguel Caraballo,3.0,2.0,0.0,0.0,106.6,6.0,61.6
821348,Brent Iredale,138.0,95.0,0.0,0.0,110.2,11.0,61.8
808698,Pedro Roque,0.0,0.0,0.0,0.0,,,
829987,Carlos Torres,305.0,160.0,0.0,154.0,104.9,7.0,78.2
829890,Isaac Garcia,491.0,335.0,0.0,0.0,104.4,8.0,76.6
825422,Santiago Martinez,5.0,4.0,0.0,0.0,104.4,9.0,67.9
814445,Jared Sprague-Lott,372.0,372.0,0.0,0.0,105.5,20.0,73.0
806953,Eduardo Tait,235.0,235.0,0.0,0.0,110.0,5.0,80.2
822501,Jon Jon Gazdar,309.0,309.0,0.0,0.0,106.1,5.0,77.7
805810,Blake Mitchell,0.0,0.0,0.0,0.0,105.8,6.0,60.0
813930,Ivan Luciano,0.0,0.0,0.0,0.0,105.9,7.0,8.1
834962,Anthony DePino,241.0,241.0,0.0,155.0,110.0,18.0,75.3
703158,Jonathan Mejía,0.0,0.0,0.0,0.0,107.9,11.0,68.6
694543,Blake Wright,609.0,609.0,0.0,1088.0,109.6,13.0,79.5
685716,Nelson Quiroz,0.0,0.0,0.0,0.0,,,
814256,Justin Ramirez,87.0,87.0,0.0,0.0,,,
701392,Marco Dinges,786.0,786.0,0.0,1108.0,109.7,16.0,72.7
836609,Gregory Pio,626.0,258.0,0.0,0.0,104.3,8.0,71.4
695573,Cole Mathis,516.0,355.0,0.0,167.0,109.7,14.0,73.7
800231,Won-Bin Cho,127.0,127.0,0.0,139.0,110.0,11.0,77.9
800348,Edwin Amparo,0.0,0.0,0.0,0.0,107.4,10.0,67.7
829884,Sandor Feliciano,65.0,43.0,0.0,0.0,104.0,11.0,62.5
829054,Santiago Leon,203.0,87.0,0.0,0.0,103.5,13.0,69.1
824877,Liordanys Menendez,115.0,48.0,0.0,0.0,,,
691775,Ryan Clifford,168.0,168.0,0.0,0.0,111.0,6.0,71.3
829038,Cris Rodriguez,491.0,378.0,0.0,242.0,111.4,15.0,66.5
816120,Griffin Burkholder,0.0,0.0,0.0,0.0,,,
825159,Yunior Amparo,69.0,25.0,0.0,0.0,107.0,9.0,67.0
801957,Dub Gleed,220.0,220.0,0.0,0.0,107.2,14.0,71.1
837683,Oswaldo Bracho,6.0,2.0,0.0,0.0,,,
699213,Gleider Figuereo,48.0,48.0,0.0,0.0,109.0,6.0,76.9
821143,Frandy Lafond,330.0,322.0,0.0,0.0,104.5,9.0,67.9
703153,Samuel Munoz,32.0,32.0,0.0,0.0,,,
694185,Danny De Andrade,307.0,307.0,0.0,0.0,109.6,5.0,78.9
808014,Sandro Pereira,10.0,9.0,0.0,0.0,,,
836601,Diego Frontado,600.0,246.0,0.0,0.0,109.2,9.0,47.0
691701,Yeral Martinez,0.0,0.0,0.0,0.0,,,
821666,Santiago Camacho,184.0,146.0,0.0,170.0,106.9,10.0,80.4
822236,Germayhoni Beltre,63.0,25.0,0.0,0.0,105.3,9.0,60.2
806963,Brando Mayea,28.0,28.0,0.0,0.0,109.3,13.0,75.3
683494,Euribiel Angeles,319.0,319.0,0.0,110.0,109.7,5.0,76.5
808337,Adriander Mejía,419.0,419.0,0.0,603.0,108.2,8.0,79.3
699698,Ricardo Cova,1161.0,1161.0,0.0,1230.0,108.5,12.0,74.7
837742,Jossiel Feliz,726.0,235.0,0.0,576.0,105.5,10.0,69.7
821259,Angel Gonzalez,16.0,14.0,0.0,0.0,,,
811289,Spencer Nivens,506.0,506.0,0.0,0.0,109.9,10.0,82.3
836614,Svert Reinoso,397.0,149.0,0.0,0.0,107.6,5.0,61.8
800391,Darlyn De Leon,0.0,0.0,0.0,0.0,,,
814294,Dario Reynoso,38.0,38.0,0.0,0.0,108.2,5.0,61.2
803174,Anthony Stephan,490.0,379.0,0.0,78.0,109.7,12.0,83.4
815017,Josueth Quinonez,10.0,9.0,0.0,0.0,,,
812158,Dashyll Tejeda,50.0,50.0,0.0,0.0,105.7,10.0,63.4
695494,Kevin Bazzell,153.0,153.0,0.0,0.0,106.3,8.0,74.4
812503,Eli Pitts,1378.0,457.0,0.0,1760.0,109.8,15.0,78.8
820955,Jaset Martinez,579.0,359.0,0.0,204.0,108.5,8.0,59.0
836584,Johenssy Colome,0.0,0.0,0.0,0.0,,,
829096,Ramcell Medina,65.0,48.0,0.0,0.0,,,
800193,Kelvin Hidalgo,79.0,79.0,0.0,0.0,108.0,10.0,74.2
829943,Louis Andujar,240.0,191.0,0.0,0.0,108.7,12.0,70.9
694211,Manuel Pena,182.0,182.0,0.0,0.0,108.5,8.0,75.4
821607,Jose Marcano,744.0,744.0,0.0,1174.0,108.6,8.0,79.8
805062,Joan Delgado,36.0,36.0,0.0,0.0,,,
815889,Paulino Santana,199.0,199.0,0.0,0.0,109.5,15.0,79.0
836594,Santiago Solarte,71.0,30.0,0.0,0.0,109.9,7.0,26.3
800412,Jose Rodriguez,0.0,0.0,0.0,0.0,,,
814413,Ian Petrutz,425.0,425.0,0.0,217.0,109.2,6.0,84.0
834712,Santiago Mendoza,0.0,0.0,0.0,0.0,,,
821129,Browm Martinez,377.0,261.0,0.0,0.0,105.0,7.0,62.7
829827,Yorvit Diaz,179.0,129.0,0.0,0.0,104.3,11.0,71.1
825591,Maikel Acosta,163.0,50.0,0.0,0.0,105.3,6.0,71.2
808157,Oswaldo Patino,0.0,0.0,0.0,0.0,,,
700178,Ryan McCoy,256.0,220.0,0.0,209.0,111.7,13.0,52.4
695763,Sam Petersen,12.0,12.0,0.0,0.0,106.3,6.0,70.3
813982,Bairon Ledesma,184.0,172.0,0.0,0.0,106.3,6.0,75.3
691794,Cody Schrier,0.0,0.0,0.0,0.0,106.6,14.0,72.3
692044,Luis Suisbel,4.0,4.0,0.0,0.0,109.8,5.0,76.2
800419,Jeral Perez,12.0,12.0,0.0,0.0,107.4,7.0,80.4
822205,Gabriel Porras,101.0,41.0,0.0,0.0,,,
694399,Elijah Nunez,0.0,0.0,0.0,0.0,,,
808223,Javier Herrera,0.0,0.0,0.0,0.0,,,
829162,Steele Hall,0.0,0.0,0.0,0.0,105.8,10.0,66.1
814293,Franco Willias,223.0,223.0,0.0,0.0,107.1,6.0,53.4
821099,Wuinder Torres,0.0,0.0,0.0,0.0,,,
827759,Daniel Bucciero,23.0,23.0,0.0,0.0,109.9,13.0,69.2
801736,Raimel Medina,185.0,185.0,0.0,0.0,,,
815925,Adbiel Feliz,0.0,0.0,0.0,0.0,,,
806992,Enrique Jimenez,68.0,68.0,0.0,0.0,106.7,10.0,68.9
703157,Javier Osorio,46.0,46.0,0.0,0.0,107.1,13.0,64.0
701820,Jacob Friend,138.0,138.0,0.0,0.0,108.5,11.0,59.5
836588,Jeyson Horton,5.0,2.0,0.0,0.0,,,
808805,Tyler Pettorini,56.0,49.0,0.0,0.0,,,
837751,Daiyer Barboza,0.0,0.0,0.0,0.0,,,
692694,Albertson Asigen,424.0,424.0,0.0,339.0,108.6,15.0,74.9
821161,Steven Cruz,0.0,0.0,0.0,0.0,101.0,8.0,48.0
813664,Justin DeCriscio,858.0,858.0,0.0,578.0,107.9,17.0,73.7
837635,Eider Gutierrez,1359.0,571.0,0.0,1480.0,109.6,14.0,66.1
808264,Kleiver Chauran,0.0,0.0,0.0,0.0,,,
821672,Eduardo Rojas,20.0,17.0,0.0,0.0,,,
