Season,Name,Team,Level,Age,wRC+,BB/K,wOBA,SwStr%,HR/FB,K%,GB/FB,ISO,PA,BB/K,PlayerId,MinorMasterId,NameASCII,MLBAMID,PlayerTeamId
2026,"Jonathan Linares","LAA","A",21,82.06195869199338,0.583333333,0.33099294085251657,0.1878453,0.157894736,0.252631578,1.368421052,0.15,95,0.583333333,"sa3018475","sa3018475","Jonathan Linares",800200,1
2026,"Rafael Ramirez Jr.","WSN","A",20,135.4236690174691,0.884615384,0.4087997958264543,0.09357998,0.078947368,0.233183856,1.421052631,0.140350877,223,0.884615384,"sa3018476","sa3018476","Rafael Ramirez Jr.",800201,24
2026,"Derek Bernard","COL","A",20,119.3078169023992,0.462962962,0.38835972333702806,0.13182898,0.21875,0.242152466,2.40625,0.170103093,223,0.462962962,"sa3018477","sa3018477","Derek Bernard",800204,19
2026,"Derek Bernard","COL","CPX",20,50.38712696644869,0.3,0.29083681390399024,0.22077922,0,0.476190476,1.5,0,21,0.3,"sa3018477","sa3018477","Derek Bernard",800204,19
2026,"Yerald Nin","ARI","A+",20,71.90771058648794,0.37037037,0.29788559263203,0.14744352,0.06060606,0.245454545,2.121212121,0.096938776,220,0.37037037,"sa3018479","sa3018479","Yerald Nin",800206,15
2026,"Yerald Nin","ARI","A",20,78.63372894921564,0.571428571,0.32077648066267184,0.11006289,0.1,0.265822784,2.2,0.06060606,79,0.571428571,"sa3018479","sa3018479","Yerald Nin",800206,15
2026,"Axiel Plaz","PIT","A+",20,131.83493911044877,0.444444444,0.4099001127654586,0.12798265,0.263157894,0.185950413,2.157894736,0.199052133,242,0.444444444,"sa3018480","sa3018480","Axiel Plaz",800208,27
2026,"Estuar Suero","PIT","A",20,64.126588826822,0.086956521,0.2893945891029981,0.20212766,0.166666666,0.469387755,2,0.127659574,49,0.086956521,"sa3018481","sa3018481","Estuar Suero",800209,-2
2026,"Luis Baez","HOU","AA",22,17.756609190032464,0.24,0.20779542739574725,0.15346535,0,0.240384615,2.411764705,0.041666667,104,0.24,"sa3018482","sa3018482","Luis Baez",800232,-1
2026,"Engelth Urena","NYY","A",21,95.28465352812314,0.728813559,0.3400686308189675,0.08492366,0.083333333,0.218518518,0.819444444,0.148648648,270,0.728813559,"sa3018484","sa3018484","Engelth Urena",800246,9
2026,"Natanael Yuten","BOS","A+",21,15.704673300749938,0.064516129,0.21552499583972398,0.17595308,0.235294117,0.333333333,1.882352941,0.155555556,93,0.064516129,"sa3018486","sa3018486","Natanael Yuten",800256,3
2026,"Yonatan Henriquez","NYM","A+",21,50.80808180123686,0.236111111,0.2598023204093284,0.16838488,0.076923076,0.306382978,1.589743589,0.102803738,235,0.236111111,"sa3018487","sa3018487","Yonatan Henriquez",800257,25
2026,"Yordalin Pena","STL","A",21,118.18953711567434,0.265822784,0.3726172449479576,0.17941176,0.196428571,0.300380228,1.035714285,0.233766233,263,0.265822784,"sa3018489","sa3018489","Yordalin Pena",800266,28
2026,"Manolfi Jimenez","PHI","A+",21,-22.764898412104,0,0.14260582974616517,0.19496855,0,0.361702127,0.916666666,0.022222222,47,0,"sa3018492","sa3018492","Manolfi Jimenez",800272,26
2026,"Manolfi Jimenez","PHI","CPX",21,91.41541618006033,0.571428571,0.36478024974782414,0.15827338,0.1875,0.145833333,0.625,0.282051282,48,0.571428571,"sa3018492","sa3018492","Manolfi Jimenez",800272,26
2026,"Manolfi Jimenez","PHI","A",21,55.02455556546879,0.28125,0.2770586986827035,0.1654321,0.076923076,0.273504273,1.269230769,0.095238095,117,0.28125,"sa3018492","sa3018492","Manolfi Jimenez",800272,26
2026,"Juan Villavicencio","PHI","A",21,122.07555137735699,0.433333333,0.3894611845413844,0.09822362,0.173913043,0.236220472,1.652173913,0.199115044,254,0.433333333,"sa3018494","sa3018494","Juan Villavicencio",800276,26
2026,"Roynier Hernandez","COL","A+",21,120.04677284072163,0.930232558,0.38551976776623226,0.06666667,0.171428571,0.149825783,3.114285714,0.131687243,287,0.930232558,"sa3018495","sa3018495","Roynier Hernandez",800281,19
2026,"Enmanuel Tejeda","NYY","A+",21,94.01276039195673,0.733333333,0.33658337333927985,0.09136213,0.117647058,0.185185185,1.382352941,0.139705882,162,0.733333333,"sa3018497","sa3018497","Enmanuel Tejeda",800285,9
2026,"Enmanuel Tejeda","NYY","A",21,117.2958982238507,0.933333333,0.37696768937411007,0.09892086,0.066666666,0.208333333,1.066666666,0.151785714,144,0.933333333,"sa3018497","sa3018497","Enmanuel Tejeda",800285,9
2026,"Waner Luciano","HOU","CPX",21,176.302099857891,2,0.5052588619291782,0.03125,1,0.125,4,0.25,16,2,"sa3018501","sa3018501","Waner Luciano",800294,21
2026,"Waner Luciano","HOU","A",21,120.16129146016507,0.923076923,0.3782983282338018,0.08061002,0.161290322,0.113043478,1,0.231578948,115,0.923076923,"sa3018501","sa3018501","Waner Luciano",800294,21
2026,"Mairoshendrick Martinus","LAD","A",21,117.72632206353043,0.226666666,0.38884153500908897,0.16167665,0.128205128,0.223214285,1.102564102,0.211538461,336,0.226666666,"sa3018505","sa3018505","Mairoshendrick Martinus",800302,22
2026,"Jesus  Baez","STL","AA",21,157.8372491703426,0.3,0.44350998916409234,0.13125,0.357142857,0.227272727,0.642857142,0.41025641,44,0.3,"sa3018507","sa3018507","Jesus  Baez",800305,28
2026,"Jesus  Baez","STL","A+",21,90.60783595332389,0.461538461,0.3433260456524759,0.11188005,0.179487179,0.160493827,0.935897435,0.242009132,243,0.461538461,"sa3018507","sa3018507","Jesus  Baez",800305,28
2026,"Jansel Luis","ARI","AA",21,72.71450951433592,0.202380952,0.3285039488226175,0.14334471,0.2,0.259259259,1.781818181,0.169491525,324,0.202380952,"sa3018508","sa3018508","Jansel Luis",800306,15
2026,"Alejandro Rios","ARI","CPX",21,115.10790843366662,0.8,0.4011900095229453,0.13068182,0,0.212765957,1.444444444,0.076923077,47,0.8,"sa3018511","sa3018511","Alejandro Rios",800313,15
2026,"Francisco Toledo","NYM","A",21,50.97940488252781,0.333333333,0.2679422586522204,0.16766467,0.136363636,0.255319148,1.409090909,0.129411764,94,0.333333333,"sa3018519","sa3018519","Francisco Toledo",800331,25
2026,"Victor Rodrigues","LAD","A+",21,67.0089455054881,0.611111111,0.3008655767465375,0.06438896,0.038461538,0.184615384,3.038461538,0.063953488,195,0.611111111,"sa3018520","sa3018520","Victor Rodrigues",800332,22
2026,"Alessandro Duran","SFG","DSL",20,40.774661474291094,0.461538461,0.2876553350024753,0.12222222,0.1,0.288888888,1.1,0.076923077,45,0.461538461,"sa3018521","sa3018521","Alessandro Duran",800333,30
2026,"Juan Baez","MIL","A+",21,45.09220124922886,0.523809523,0.26938012437285663,0.09212121,0.037735849,0.196261682,1.245283018,0.079787234,214,0.523809523,"sa3018525","sa3018525","Juan Baez",800345,23
2026,"Edwin Amparo","BAL","A+",21,53.55495004420307,0.25,0.2728138110216926,0.22857143,0,0.470588235,4,0.066666666,17,0.25,"sa3018526","sa3018526","Edwin Amparo",800348,2
2026,"Edwin Amparo","BAL","A",21,80.14823256370526,0.469879518,0.30989517353950663,0.17021277,0.217391304,0.353191489,2.869565217,0.123711341,235,0.469879518,"sa3018526","sa3018526","Edwin Amparo",800348,2
2026,"Esteban Mejia","TEX","A",21,122.521197164153,0.64,0.3841099822243979,0.0952381,0.23076923,0.290697674,1.538461538,0.144927536,86,0.64,"sa3018527","sa3018527","Esteban Mejia",800354,13
2026,"Esteban Mejia","TEX","A+",21,78.83860375714765,0.416666666,0.3143727231410242,0.14220183,0.222222222,0.193548387,2.555555555,0.134615385,62,0.416666666,"sa3018527","sa3018527","Esteban Mejia",800354,13
2026,"Ricardo Gonzalez","TBR","A",21,108.8759675991309,0.5,0.3578475174449739,0.12179487,0,0.19047619,1.2,0.105263158,42,0.5,"sa3018529","sa3018529","Ricardo Gonzalez",800357,12
2026,"Ricardo Gonzalez","TBR","A+",21,84.81406445320346,0.1875,0.32501544285628753,0.11374408,0.1,0.27118644,2,0.107142857,59,0.1875,"sa3018529","sa3018529","Ricardo Gonzalez",800357,12
2026,"Eduardo Guerrero","LAD","A+",21,101.45048525285651,0.568965517,0.35805551240365,0.08348794,0.081081081,0.21402214,2.324324324,0.085470086,271,0.568965517,"sa3018536","sa3018536","Eduardo Guerrero",800370,22
2026,"Angel Mateo","TBR","A",21,107.37534842909346,0.4,0.3553479115168254,0.10878661,0.25,0.227272727,3.125,0.169491525,66,0.4,"sa3018540","sa3018540","Angel Mateo",800377,12
2026,"Angel Mateo","TBR","A+",21,47.13132619815224,0.28125,0.2630760718564518,0.16033755,0.06060606,0.262295081,0.878787878,0.109090909,122,0.28125,"sa3018540","sa3018540","Angel Mateo",800377,12
2026,"Nicandro Aybar","TBR","A",21,78.57114891612922,0.78125,0.3073682846429522,0.08695652,0,0.136170212,2.15,0.054187192,235,0.78125,"sa3018544","sa3018544","Nicandro Aybar",800384,12
2026,"Fernando Peguero","BAL","AA",21,68.69227290604584,0.466666666,0.29808675656553174,0.1010101,0.095238095,0.245901639,1.904761904,0.094339622,122,0.466666666,"sa3018546","sa3018546","Fernando Peguero",800387,2
2026,"Fernando Peguero","BAL","AAA",21,72.83911696030674,0.375,0.2964191272340972,0.11297071,0.125,0.27118644,2.75,0.096153846,59,0.375,"sa3018546","sa3018546","Fernando Peguero",800387,2
2026,"Darlyn De Leon","CHC","A",21,85.34068254080773,0.578947368,0.3169143929507563,0.13224368,0.025,0.207650273,1.15,0.08974359,183,0.578947368,"sa3018548","sa3018548","Darlyn De Leon",800391,17
2026,"Yeremy Cabrera","WSN","A+",20,58.190843659289804,0.36,0.2768672751314813,0.15662651,0.047619047,0.279329608,1.142857142,0.08125,179,0.36,"sa3018549","sa3018549","Yeremy Cabrera",800393,24
2026,"Yeremy Cabrera","WSN","A",20,188.27519255997797,0.8,0.49683544417502173,0.14074074,0.233333333,0.246478873,0.733333333,0.315315315,142,0.8,"sa3018549","sa3018549","Yeremy Cabrera",800393,24
2026,"Aron Estrada","BAL","AA",21,102.26652899363285,0.326923076,0.3510860720196286,0.12466125,0.212121212,0.175084175,1.666666666,0.202898551,297,0.326923076,"sa3018552","sa3018552","Aron Estrada",800406,2
2026,"Alfredo Velasquez","BAL","AA",21,-30.96614292507845,0.142857142,0.1407689650853475,0.0754717,0,0.205882352,1.857142857,0,34,0.142857142,"sa3018556","sa3018556","Alfredo Velasquez",800414,2
2026,"Alfredo Velasquez","BAL","A+",21,106.01635496973331,1.5,0.35904497609418984,0.13684211,0,0.057142857,1.5,0.064516129,35,1.5,"sa3018556","sa3018556","Alfredo Velasquez",800414,2
2026,"Alfredo Velasquez","BAL","A",21,72.2439577702534,0.5,0.29672889356259946,0.11702128,0,0.148148148,1.8,0.08,27,0.5,"sa3018556","sa3018556","Alfredo Velasquez",800414,2
2026,"Jeral Perez","CHW","AA",21,58.80811990717065,0.405797101,0.2680415866836425,0.12524272,0.09090909,0.278225806,1.477272727,0.101382488,248,0.405797101,"sa3018557","sa3018557","Jeral Perez",800419,4
2026,"Jeral Perez","CHW","A+",21,75.98041218888723,0.777777777,0.3072850205177485,0.11494253,0,0.209302325,1.4,0.057142857,43,0.777777777,"sa3018557","sa3018557","Jeral Perez",800419,4
2026,"Marvin Alcantara","BOS","AA",21,71.27604807759593,0.392156862,0.29408825027781565,0.08834586,0.083333333,0.172297297,1.416666666,0.134831461,296,0.392156862,"sa3018558","sa3018558","Marvin Alcantara",800421,3
2026,"Oswaldo Osorio","LAD","CPX",21,78.68324211787292,0.344827586,0.33591502175039173,0.16438356,0.125,0.295918367,0.875,0.197674419,98,0.344827586,"sa3018560","sa3018560","Oswaldo Osorio",800424,22
2026,"Oswaldo Osorio","LAD","A",21,102.65674888251488,0.4,0.36335105162400466,0.13761468,0.333333333,0.288461538,1.166666666,0.288888889,52,0.4,"sa3018560","sa3018560","Oswaldo Osorio",800424,22
2026,"Raylin Ramos","BAL","A",21,79.53573859361087,0.326530612,0.30887493230230795,0.17139001,0.095238095,0.224770642,1.809523809,0.166666666,218,0.326530612,"sa3018561","sa3018561","Raylin Ramos",800426,2
2026,"Jose Alpuria","ARI","A",21,147.60644380380273,0.367647058,0.4374452025240118,0.10577865,0.214285714,0.245487364,1.285714285,0.263829787,277,0.367647058,"sa3018562","sa3018562","Jose Alpuria",800434,15
2026,"Andres Nolaya","BAL","A",21,110.07927262399089,0.605263157,0.35975179716805433,0.10490463,0.069767441,0.175115207,1.511627906,0.114754099,217,0.605263157,"sa3018563","sa3018563","Andres Nolaya",800438,2
2026,"Narciso Polanco","TBR","A+",21,84.11936585484608,0.5,0.32387356208516405,0.09932088,0.114754098,0.206451612,1.622950819,0.151851851,310,0.5,"sa3018564","sa3018564","Narciso Polanco",800440,12
2026,"Echedry Vargas","MIA","A",21,127.26376379888218,0.326086956,0.3903760492269482,0.14267185,0.129032258,0.203539823,1,0.20289855,226,0.326086956,"sa3018565","sa3018565","Echedry Vargas",800448,20
2026,"Thomas Sosa","BAL","AA",21,64.22521816970502,0.319444444,0.2910351977013705,0.12320144,0.109375,0.25087108,1.265625,0.158914729,287,0.319444444,"sa3018566","sa3018566","Thomas Sosa",800449,2
2026,"Jean Joseph","TOR","A",21,35.79931115940622,0.75,0.23957490700262565,0.07070707,0,0.148148148,1,0.043478261,27,0.75,"sa3018568","sa3018568","Jean Joseph",800463,14
2026,"Jean Joseph","TOR","CPX",21,151.10763487778715,1,0.46562245339155195,0.1589404,0.428571428,0.175,1.714285714,0.354838709,40,1,"sa3018568","sa3018568","Jean Joseph",800463,14
2026,"Jefferson Rojas","CHC","AA",21,126.18319563302387,0.549019607,0.3723934974273046,0.1147541,0.170731707,0.168316831,1.048780487,0.208955224,303,0.549019607,"sa3018571","sa3018571","Jefferson Rojas",800473,17
2026,"John Cruz","MIA","CPX",20,121.80215292719205,0.68,0.41303585739586296,0.108742,0.133333333,0.196850393,0.733333333,0.196261682,127,0.68,"sa3018573","sa3018573","John Cruz",800476,20
2026,"Roni Cabrera","KCR","A",20,94.81697218121002,0.361111111,0.3461025429348792,0.16380182,0.102040816,0.286852589,1.122448979,0.163551402,251,0.361111111,"sa3018575","sa3018575","Roni Cabrera",800492,7
2026,"Enderson Delgado","DET","CPX",21,89.58319265912277,0.866666666,0.35591170471957606,0.12376238,0.088235294,0.128205128,0.970588235,0.113402062,117,0.866666666,"sa3018576","sa3018576","Enderson Delgado",800503,6
2026,"Luis Sanchez","ATL","A+",22,-69.49741147850712,0,0.058115262538194656,0.05357143,0,0.25,1,0,16,0,"sa3018578","sa3018578","Luis Sanchez",800506,16
2026,"Luis Sanchez","ATL","CPX",22,126.48609522930091,0,0.42431028485298156,0.02631579,0,0.3,0.666666666,0.1,10,0,"sa3018578","sa3018578","Luis Sanchez",800506,16
2026,"Luis Sanchez","ATL","A",22,96.47733443272661,1.6,0.34055938720703127,0.06741573,0,0.125,1.857142857,0,40,1.6,"sa3018578","sa3018578","Luis Sanchez",800506,16
2026,"Alberto Hernandez","HOU","AA",22,172.42330078439267,0.5,0.4589495100080967,0.08888889,0,0.125,0.6,0.230769231,16,0.5,"sa3018582","sa3018582","Alberto Hernandez",800516,21
2026,"Alberto Hernandez","HOU","A+",22,81.8969388592732,0.166666666,0.3402487238248189,0.09756098,0,0.2,0.636363636,0.206896552,30,0.166666666,"sa3018582","sa3018582","Alberto Hernandez",800516,21
2026,"Josue Briceno","DET","A",21,171.9905193827715,2,0.4669568141301473,0.05479452,0.333333333,0.133333333,1,0.272727273,15,2,"sa3018584","sa3018584","Josue Briceno",800522,6
2026,"Ivan Sosa","KCR","A",21,30.809055726377537,0.044444444,0.23948350819674405,0.28148148,0.233333333,0.409090909,0.566666666,0.216981132,110,0.044444444,"sa3018588","sa3018588","Ivan Sosa",800526,7
2026,"Josue De Paula","LAD","AA",21,154.52889002174575,1.127659574,0.4300835570773563,0.06036364,0.180722891,0.127027027,1.277108433,0.231746032,370,1.127659574,"sa3018591","sa3018591","Josue De Paula",800543,22
2026,"Ricardo Pena","MIN","CPX",21,104.86951599366641,0.545454545,0.37846877080638236,0.11188811,0,0.268292682,2.2,0.03125,41,0.545454545,"sa3018593","sa3018593","Ricardo Pena",800547,8
2026,"Ricardo Pena","MIN","A",21,67.73785583146116,0.75,0.2904612132020899,0.12244898,0,0.315789473,2.666666666,0.038461539,38,0.75,"sa3018593","sa3018593","Ricardo Pena",800547,8
2026,"Josi Novas","KCR","A",21,25.099883851041543,0.227272727,0.22997364710117207,0.22727273,0.09090909,0.379310344,1.181818181,0.096153847,58,0.227272727,"sa3018594","sa3018594","Josi Novas",800548,7
2026,"Alberto Barriga","ARI","A+",21,117.33481629626485,0.513513513,0.3693104861747651,0.10875706,0.170212765,0.220238095,0.851063829,0.231292517,168,0.513513513,"sa3018595","sa3018595","Alberto Barriga",800569,15
2026,"Alberto Barriga","ARI","AA",21,53.9156403384902,0.5,0.297977578255438,0.1120332,0.1875,0.193548387,0.9375,0.203703704,62,0.5,"sa3018595","sa3018595","Alberto Barriga",800569,15
2026,"Jairo Diaz","CHC","A",21,91.62235578780044,0.529411764,0.32737787895732456,0.10514019,0.052631578,0.314814814,1.157894736,0.08045977,108,0.529411764,"sa3018606","sa3018606","Jairo Diaz",801260,17
2026,"Carlos Gonzalez","SEA","CPX",22,62.54982142209099,0.875,0.3059036230499094,0.14634146,0,0.181818181,0.714285714,0.028571428,44,0.875,"sa3018607","sa3018607","Carlos Gonzalez",801262,11
2026,"Luis Frias","SFG","CPX",21,98.53121375934123,0.525,0.3776123344481408,0.14814815,0.12,0.279720279,1.4,0.122807018,143,0.525,"sa3018608","sa3018608","Luis Frias",801263,30
2026,"Juan Matheus","MIA","A+",22,111.77742920618927,0.758620689,0.3706033455801534,0.09745127,0.127272727,0.159340659,0.8,0.210191083,182,0.758620689,"sa3018611","sa3018611","Juan Matheus",801276,20
2026,"Juan Matheus","MIA","AA",22,103.64639033704326,0.375,0.3429502840810174,0.07809524,0.119047619,0.157894736,1,0.133333334,152,0.375,"sa3018611","sa3018611","Juan Matheus",801276,20
2026,"Carlos Sanchez","MIA","A",21,121.40470667793774,1,0.3805540834648022,0.07894737,0.333333333,0.157142857,1.733333333,0.258620689,70,1,"sa3018613","sa3018613","Carlos Sanchez",801522,20
2026,"Carlos Sanchez","MIA","A+",21,77.53458753112325,0.37037037,0.31374334668119747,0.10659898,0.217391304,0.28125,1.217391304,0.223529411,96,0.37037037,"sa3018613","sa3018613","Carlos Sanchez",801522,20
2026,"Chris Suero","NYM","AA",22,106.43100500459394,0.54347826,0.3400053925962256,0.13173157,0.189655172,0.308724832,1.103448275,0.201680673,298,0.54347826,"sa3018614","sa3018614","Chris Suero",801523,25
2026,"Wady Mendez","TEX","A",21,78.80718916582865,0.476190476,0.31129484316881967,0.12627986,0.166666666,0.308823529,3.5,0.105263158,68,0.476190476,"sa3018615","sa3018615","Wady Mendez",801525,13
2026,"Santiago Gomez","NYY","A",22,74.82117771387256,0.5,0.30576421038524526,0.09818182,0,0.189189189,0.44,0.111111111,74,0.5,"sa3018616","sa3018616","Santiago Gomez",801726,9
2026,"Santiago Gomez","NYY","AA",22,201.17213430585298,1,0.4893885552883148,0.16216216,0,0.2,0.333333333,0.25,10,1,"sa3018616","sa3018616","Santiago Gomez",801726,9
2026,"Ryan Burrowes","CHW","A+",21,107.91819967487713,0.662162162,0.3597813771948928,0.10118168,0.094339622,0.218934911,1.867924528,0.132142857,338,0.662162162,"sa3018619","sa3018619","Ryan Burrowes",802018,4
2026,"Julio Henriquez","MIA","A",21,98.7119873796139,0.592592592,0.3425126192159951,0.11864407,0.05,0.209302325,1.9,0.140186916,129,0.592592592,"sa3018622","sa3018622","Julio Henriquez",802082,20
2026,"Manuel German","KCR","CPX",21,127.89569206633328,0.206896551,0.42998920829550735,0.17280453,0.263157894,0.281553398,1.631578947,0.268817204,103,0.206896551,"sa3018623","sa3018623","Manuel German",802091,7
2026,"Leandro Alsinois","CHW","A",21,-7.606986037071625,0.2,0.17273336794318223,0.1875,0,0.365853658,2,0,41,0.2,"sa3018624","sa3018624","Leandro Alsinois",802098,4
2026,"Leandro Alsinois","CHW","CPX",21,21.66187212634767,0.153846153,0.24541741609573364,0.25688073,0,0.419354838,1.4,0,31,0.153846153,"sa3018624","sa3018624","Leandro Alsinois",802098,4
2026,"Agustin Acosta","LAD","CPX",21,175.94241851445253,0.75,0.5073018653525246,0.09166667,0.111111111,0.111111111,1.555555555,0.242424242,36,0.75,"sa3018627","sa3018627","Agustin Acosta",802528,22
2026,"Jose Escobar","CHC","A",21,120.0730498817163,0.761904761,0.37476866606510045,0.09090909,0.09090909,0.127272727,3.136363636,0.108843538,165,0.761904761,"sa3018629","sa3018629","Jose Escobar",803241,17
2026,"Jose Escobar","CHC","A+",21,154.21390399208036,0.866666666,0.44734736112877727,0.08137045,0.153846153,0.1171875,1.73076923,0.230088496,128,0.866666666,"sa3018629","sa3018629","Jose Escobar",803241,17
2026,"Marco Vargas","NYM","AA",21,78.98581728106304,0.5625,0.29668124095868253,0.0770751,0,0.27118644,1.428571428,0.08,118,0.5625,"sa3018632","sa3018632","Marco Vargas",804614,25
2026,"Daniel Pena","MIN","CPX",21,96.21015492159175,1,0.36306918362776436,0.10215054,0.066666666,0.216666666,0.733333333,0.068181819,60,1,"sa3018634","sa3018634","Daniel Pena",805015,8
2026,"Erick Torres","KCR","A+",21,53.24007053934544,0.424242424,0.27788290785004693,0.0753012,0.029411764,0.168367346,2.058823529,0.034285715,196,0.424242424,"sa3018641","sa3018641","Erick Torres",805075,7
2026,"Ronny Hernandez","BOS","A+",21,155.66171918843827,1.769230769,0.44557333602679994,0.07838983,0.264705882,0.102362204,1.029411764,0.336633664,127,1.769230769,"sa3018643","sa3018643","Ronny Hernandez",805082,3
2026,"Byron Chourio","MIN","A",21,119.08711522289954,0.533333333,0.37654173046677974,0.10675676,0.113636363,0.244565217,0.863636363,0.143790849,184,0.533333333,"sa3018644","sa3018644","Byron Chourio",805102,8
2026,"Jose Monserrate","MIA","A",21,66.02888358859195,0.393939393,0.2877235431224108,0.10251046,0.04,0.2578125,1.6,0.080357143,128,0.393939393,"sa3018646","sa3018646","Jose Monserrate",805104,20
2026,"Jean Carlos Sio","SFG","CPX",22,63.09939259582448,0.4,0.3151755730311076,0.11956522,0.083333333,0.238095238,0.166666666,0.210526316,21,0.4,"sa3018648","sa3018648","Jean Carlos Sio",805117,30
2026,"Jean Carlos Sio","SFG","A+",22,148.28850346420194,0.357142857,0.4132309079170227,0.11111111,0.285714285,0.215384615,1.214285714,0.24137931,65,0.357142857,"sa3018648","sa3018648","Jean Carlos Sio",805117,30
2026,"Jean Carlos Sio","SFG","AA",22,94.88485604670814,0.115384615,0.3257815903425217,0.1372549,0.206896551,0.257425742,0.655172413,0.247311828,101,0.115384615,"sa3018648","sa3018648","Jean Carlos Sio",805117,30
2026,"Nestor Rios","MIA","A+",21,-39.00059454553938,0.125,0.12023749259802011,0.25423729,0,0.615384615,0,0,13,0.125,"sa3018918","sa3018918","Nestor Rios",701980,20
2026,"Eliezer Rivero","LAA","CPX",21,172.16021582384832,0.75,0.5057077121131027,0.15064103,0.2,0.197530864,0.85,0.327868853,81,0.75,"sa3018937","sa3018937","Eliezer Rivero",800191,1
2026,"Eliezer Rivero","LAA","A",21,29.09907766930563,0.066666666,0.24140517200742448,0.21538462,0,0.428571428,1.8,0.03030303,35,0.066666666,"sa3018937","sa3018937","Eliezer Rivero",800191,1
2026,"Cristofer Torin","ARI","AA",21,69.49922086458781,0.675675675,0.3232828319626327,0.05910543,0.087912087,0.113496932,1.131868131,0.158075601,326,0.675675675,"sa3018938","sa3018938","Cristofer Torin",800198,15
2026,"Jeffrey Mercedes","CLE","A+",21,66.93118467836044,0.234042553,0.3029432001709938,0.11972789,0.127272727,0.235,0.981818181,0.162162162,200,0.234042553,"sa3018942","sa3018942","Jeffrey Mercedes",800253,5
2026,"Abrahan Ramirez","MIA","A",21,126.96186106088008,0.743589743,0.3898699475974633,0.12269129,0.162162162,0.206349206,1.54054054,0.171974522,189,0.743589743,"sa3018943","sa3018943","Abrahan Ramirez",800254,20
2026,"Abrahan Ramirez","MIA","A+",21,65.74347874918514,0.615384615,0.2941642930874458,0.14864865,0,0.166666666,1.25,0.072463769,78,0.615384615,"sa3018943","sa3018943","Abrahan Ramirez",800254,20
2026,"Alexander Albertus","CHW","A",21,93.45239056346213,0.8125,0.34106962666189744,0.09656301,0.037037037,0.196319018,1.925925925,0.07518797,163,0.8125,"sa3018950","sa3018950","Alexander Albertus",800316,4
2026,"Alexander Albertus","CHW","CPX",21,146.6713166224247,1,0.4657048471271992,0.03947368,0,0.1875,0.8,0.307692308,16,1,"sa3018950","sa3018950","Alexander Albertus",800316,4
2026,"Nikau Pouaka-Grego","PHI","A+",21,48.01930661608394,0.666666666,0.2589543049152081,0.14,0,0.23076923,0.5,0,13,0.666666666,"sa3018959","sa3018959","Nikau Pouaka-Grego",800444,26
2026,"Nikau Pouaka-Grego","PHI","AA",21,20.20076656721324,0.272727272,0.21860136894079354,0.10377358,0,0.407407407,3,0,27,0.272727272,"sa3018959","sa3018959","Nikau Pouaka-Grego",800444,26
2026,"Samuel Gil","DET","A+",21,73.42238392434335,0.486486486,0.30284746527671813,0.09796894,0,0.148,1.553571428,0.039823009,250,0.486486486,"sa3018963","sa3018963","Samuel Gil",800510,6
2026,"Alejandro Nunez","HOU","A+",21,79.0247291150409,0.541666666,0.33552765329822304,0.09879963,0.151515151,0.17204301,1.318181818,0.157894737,279,0.541666666,"sa3018977","sa3018977","Alejandro Nunez",805168,21
2026,"Ricardo Hurtado","DET","A+",23,118.51221495421171,0.765625,0.3777188140695745,0.12646793,0.113207547,0.232727272,1.132075471,0.145539906,275,0.765625,"sa3019200","sa3019200","Ricardo Hurtado",691452,6
2026,"Reylin Perez","HOU","A+",21,41.67137446554408,0.25,0.2741296923521793,0.19259259,0.25,0.363636363,1.75,0.137931034,33,0.25,"sa3019204","sa3019204","Reylin Perez",800139,21
2026,"Reylin Perez","HOU","CPX",21,14.911808559922257,0.5,0.2182464784589307,0.16528926,0,0.344827586,0.444444444,0.041666667,29,0.5,"sa3019204","sa3019204","Reylin Perez",800139,21
2026,"Reylin Perez","HOU","AAA",21,-43.54579154923207,0.142857142,0.1130559802055359,0.17741935,0,0.466666666,0.666666666,0,15,0.142857142,"sa3019204","sa3019204","Reylin Perez",800139,21
2026,"Dervy Ventura","SEA","A",22,86.54943508838076,0.4625,0.3358933600872458,0.12465878,0.096153846,0.261437908,1.442307692,0.118320611,306,0.4625,"sa3019218","sa3019218","Dervy Ventura",805319,11
2026,"Cesar Gonzalez","OAK","A",21,72.24083289536459,0.416666666,0.31822150976229935,0.1530343,0.125,0.307692307,1.75,0.104938271,195,0.416666666,"sa3019308","sa3019308","Cesar Gonzalez",800177,10
2026,"Abdias De La Cruz","ARI","A",21,83.2025632119624,0.484375,0.3285047548788565,0.12933458,0.084507042,0.233576642,0.887323943,0.153191489,274,0.484375,"sa3019401","sa3019401","Abdias De La Cruz",703192,15
2026,"Josnaider Orellana","BAL","CPX",21,128.18030802181184,0.833333333,0.44242450781166553,0.08,0,0.1875,1,0.04,32,0.833333333,"sa3019404","sa3019404","Josnaider Orellana",800428,2
2026,"Jorgelys Mota","WSN","A+",21,90.85644735221634,0.5,0.3305599482163139,0.16666667,0,0.304347826,9,0,46,0.5,"sa3019465","sa3019465","Jorgelys Mota",800195,24
2026,"Jorgelys Mota","WSN","A",21,201.78145718663868,0.5,0.5193330503645397,0.18987342,0.5,0.285714285,1.5,0.375,21,0.5,"sa3019465","sa3019465","Jorgelys Mota",800195,24
