Name,Org,MLBAMId,MinorMasterId,Age,AgeDays,PA,AB,BA,OBP,SLG,ISO,HR,BB,K,BB%,K%,wRC+,BABIP,wOBA,xwOBA,Chase%,ZContact%,SwStr%,Zone%,ZSwing%,Whiff%,MaxEV,EV90,AvgEV,HardHit%,Barrel%BBE,Barrel%PA,xBA,xSLG,PullAir%,GB%,FB%,LD%,LA,Spd,wBsR,wBsR/PA,PSScore,Season,Level
Cal Conley,ATL,695462.0,sa3017080,23,8395,599,535,0.0,0.0,0.0,0.06728972,3,0.0,133,8.848080099999999,22.2036727,70.05914440414581,0.285,0.2774097713101812,0.0,29.12912912912913,83.96111786148238,12.031732,44.104070499370536,78.30637488106565,26.501766784452297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.501187648456057,52.030456799999996,30.7106598,17.2588832,0.0,6.139326370552339,-0.8445827383548021,-0.001409987877053092,16.25351623695567,2023,AA
Nasim Nuñez,MIA,683083.0,sa3010695,22,8030,585,490,0.0,0.0,0.0,0.06122449,5,0.0,107,14.871794799999998,18.2905982,78.20965152008405,0.274869109,0.30621060253620963,0.0,18.883792048929664,83.76470588235293,9.133589,47.023086269744844,73.2127476313523,23.258096172718354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.650485436893206,49.4680851,31.648936100000004,18.8829787,0.0,6.919075204294372,5.700757263228298,0.009744884210646662,28.150536420721515,2023,AA
Carlos De La Cruz,PHI,678926.0,sa3006903,23,8395,582,509,0.0,0.0,0.0,0.194499018,24,0.0,160,9.2783505,27.4914089,112.94001002653587,0.327272727,0.3577781665345683,0.0,34.6352247605011,66.13603473227207,16.963064000000003,41.28083080917352,72.43186582809223,35.53943789664552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.32258064516129,46.264367799999995,31.321839,22.4137931,0.0,3.5843161106460184,-0.6893476406112313,-0.0011844461178887136,17.363239069685743,2023,AA
Tyler Tolbert,KCR,686475.0,sa3010337,25,9125,574,518,0.0,0.0,0.0,0.142857142,10,0.0,127,6.968641099999999,22.1254355,97.43183766874034,0.346354166,0.34130921944164017,0.0,26.70920692798541,79.2866941015089,14.145864000000001,46.22549019607843,77.30646871686108,31.04508196721312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.138613861386142,48.9528795,32.4607329,18.5863874,0.0,9.33880543574784,5.114502948243171,0.008910283881956743,13.875626648479876,2023,AA
Thomas Saggese,STL,695336.0,sa3014503,21,7665,567,497,0.0,0.0,0.0,0.233400403,25,0.0,130,8.6419753,22.9276895,139.93105791708797,0.37891737799999997,0.4096797510585954,0.0,26.740237691001703,82.73657289002556,11.558902,48.355984217448494,70.89755213055305,25.624421831637374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.098445595854926,34.4086021,40.3225806,25.2688172,0.0,6.264536440836176,0.07691840408369899,0.00013565856099417812,32.19927136119984,2023,AA
Peyton Wilson,KCR,686523.0,sa3017110,23,8395,562,489,0.0,0.0,0.0,0.12474437599999999,6,0.0,101,9.7864768,17.9715302,106.97191658505196,0.345360824,0.3565420421106475,0.0,28.11693895098882,84.16779431664412,10.592627,46.380820654679574,73.4592445328032,24.23076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.967581047381547,51.9280205,27.7634961,20.3084832,0.0,6.072919077403978,-0.7175773517228663,-0.0012768280279766304,24.914585348970213,2023,AA
Jackson Chourio,MIL,694192.0,sa3015704,19,6935,559,510,0.0,0.0,0.0,0.18627451,22,0.0,103,7.334525899999999,18.4257602,109.0978681370713,0.311053984,0.3577817114393272,0.0,22.53937007874016,85.96491228070175,10.854617,51.36428913355673,74.37092264678472,23.389494549058472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.455847255369928,49.6296296,35.0617283,15.3086419,0.0,6.888010676228745,3.2926172241568565,0.00589019181423409,33.08301631658048,2023,AA
Chandler Redmond,STL,687470.0,sa1170749,26,9490,550,453,0.0,0.0,0.0,0.247240618,31,0.0,167,14.7272727,30.363636300000003,126.61743352994722,0.32692307600000003,0.3892427794430234,0.0,27.204220045214768,70.18284106891703,18.697756,43.435635123614674,69.77428851815506,42.00385356454721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.15894039735099,43.98625420000001,27.4914089,28.522336699999997,0.0,2.698003139414672,-1.493087197188288,-0.0027147039948877964,10.098398868728752,2023,AA
Spencer Packard,SEA,689070.0,sa3016803,25,9125,550,466,0.0,0.0,0.0,0.156652361,14,0.0,86,12.363636300000001,15.6363636,136.4426714325698,0.32884097,0.3819637186553356,0.0,17.046413502109704,89.37062937062937,6.994585000000002,47.728275253639175,66.08133086876155,18.191964285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.267175572519085,39.84168860000001,37.9947229,22.1635883,0.0,2.4613049469689754,-1.5476632276549935,-0.002813933141190897,20.60955796906877,2023,AA
Arquímedes Gamboa,STL,660614.0,sa877497,25,9125,545,448,0.0,0.0,0.0,0.122767857,9,0.0,136,16.3302752,24.9541284,101.02183605564699,0.326797385,0.3483738096102196,0.0,20.479134466769704,82.04022988505747,11.239449,44.320137693631665,67.57281553398057,29.59401709401709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.456790123456788,43.8709677,30.9677419,25.1612903,0.0,7.334620820790937,1.8336360296234488,0.003364469779125594,17.340788539104214,2023,AA
Mike Antico,STL,690443.0,sa3016922,25,9125,545,476,0.0,0.0,0.0,0.182773109,18,0.0,126,9.908256800000002,23.119266,108.0351458439432,0.322388059,0.3595720926920573,0.0,30.190239867659226,87.83216783216784,11.996115,43.39887640449438,77.13052858683926,26.036644165863066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.683060109289613,35.05747120000001,41.9540229,22.9885057,0.0,8.261722743230045,5.536998771131039,0.010159630772717502,17.222620194130958,2023,AA
