Name,Org,MLBAMId,MinorMasterId,Age,AgeDays,PA,AB,BA,OBP,SLG,ISO,HR,BB,K,BB%,K%,wRC+,BABIP,wOBA,xwOBA,Chase%,ZContact%,SwStr%,Zone%,ZSwing%,Whiff%,MaxEV,EV90,AvgEV,HardHit%,Barrel%BBE,Barrel%PA,xBA,xSLG,PullAir%,GB%,FB%,LD%,LA,Spd,wBsR,wBsR/PA,PSScore,Season,Level
Jonah Cox,SFG,813841.0,sa3022541,23,8395,597,525,0.0,0.0,0.0,0.140952381,10,0.0,134,9.0452261,22.4455611,103.08169120322948,0.326370757,0.3367633959706841,0.0,37.33641262509622,79.29577464788733,11.994896,44.98094027954257,66.85499058380414,25.490196078431374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.395061728395063,48.9637305,32.642487,18.3937823,0.0,9.111069373084392,5.673368768766522,0.0095031302659405,16.35595085868499,2025,A+
Charlie Szykowny,SFG,805126.0,sa3022689,25,9125,549,490,0.0,0.0,0.0,0.202040816,21,0.0,102,5.2823315000000015,18.5792349,121.77187418719572,0.304,0.3660008631048411,0.0,37.531699070160606,80.95238095238095,10.130111999999999,45.20611394163965,62.39754098360656,21.27862595419848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.052631578947366,37.755102,42.3469387,19.8979591,0.0,4.623959054431866,-2.1350781843066216,-0.0038890313011049,7.396784884488804,2025,A+
Sam Kulasingam,KCR,814528.0,sa3025316,23,8395,547,468,0.0,0.0,0.0,0.102564103,2,0.0,86,11.5173674,15.7221206,121.80660219961584,0.34805194799999994,0.3660557317689449,0.0,24.84134179510426,87.41721854304636,8.105561,51.644015782551506,64.09168081494057,19.517313746065053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.74818401937046,52.2546419,25.9946949,21.7506631,0.0,6.809108212014023,-1.8191517693921924,-0.0033256887923074,21.192541059342933,2025,A+
Druw Jones,ARI,702258.0,sa3020676,21,7665,545,478,0.0,0.0,0.0,0.10460251,5,0.0,127,10.275229300000001,23.3027522,92.31643728190114,0.332386363,0.3246456424103063,0.0,32.717474980754425,84.27184466019419,10.434372,38.55250709555346,63.19018404907976,26.530612244897963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.865921787709497,50.8474576,29.0960451,20.0564971,0.0,7.420616795729048,2.803699487820268,0.0051444027299454,23.95102408761333,2025,A+
Cristofer Torin,ARI,800198.0,sa3018938,20,7300,544,467,0.0,0.0,0.0,0.098501071,6,0.0,78,12.1323529,14.338235199999998,115.21205270699306,0.330749354,0.3604617606410208,0.0,22.669826224328588,90.89430894308944,4.991087,43.48214285714286,63.14168377823408,14.174972314507198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.50381679389313,45.758354700000005,29.820051400000004,24.4215938,0.0,5.10875133803845,-1.3278414458036425,-0.0024408850106684,35.33566218208878,2025,A+
Kyle DeBarge,MIN,814414.0,sa3025260,21,7665,543,459,0.0,0.0,0.0,0.124183007,8,0.0,121,12.891344299999998,22.2836095,107.26008196354786,0.302395209,0.342841691416568,0.0,18.43910806174957,81.93456614509245,9.287054,48.475475033141855,64.08386508659983,24.101969872537662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25274725274725,42.51497000000001,36.5269461,20.9580838,0.0,8.423708308822821,7.9837171360850325,0.0147029781511694,31.09315343378181,2025,A+
Arjun Nimmala,TOR,805796.0,sa3022892,19,6935,543,473,0.0,0.0,0.0,0.156448203,13,0.0,116,10.1289134,21.3627992,92.1614956208509,0.265714285,0.3189553520375391,0.0,35.593220338983045,71.6417910447761,11.485452,34.83935742971887,57.925072046109506,29.694835680751176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.905149051490516,41.8539325,42.696629200000004,15.449438199999998,0.0,6.2581671149006555,1.2140056435018778,0.0022357378333367,24.85244702191969,2025,A+
Jeral Perez,CHW,800419.0,sa3018557,20,7300,537,480,0.0,0.0,0.0,0.20416666600000002,22,0.0,112,8.1936685,20.856610800000002,123.7225255159316,0.27065527,0.3548425649131476,0.0,25.457875457875453,83.74193548387096,10.838351,51.97889182058047,65.5668358714044,24.802371541501977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.10178117048346,37.5690607,44.751381200000004,17.679558,0.0,5.322920837415176,-1.0134920049458742,-0.0018873221693591,30.421705872059054,2025,A+
Logan Wagner,LAD,702488.0,sa3019932,21,7665,533,440,0.0,0.0,0.0,0.163636364,15,0.0,140,14.634146300000001,26.2664165,111.38160840159836,0.276816608,0.3496623882433263,0.0,21.108949416342412,76.76646706586827,14.312707000000001,54.00447427293065,69.17978458989231,32.657200811359026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.856697819314643,39.057239,39.057239,21.8855218,0.0,6.240612810189672,0.5957109779119492,0.0011176566189717,26.49343926382765,2025,A+
Sean Keys,TOR,815873.0,sa3025317,22,8030,529,424,0.0,0.0,0.0,0.191037735,19,0.0,117,16.257088800000002,22.1172022,118.5913061840577,0.25,0.3603000899872246,0.0,28.57142857142857,77.44186046511628,8.419082999999999,34.364896073903,57.79569892473118,23.665048543689323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.11392405063291,38.834951399999994,41.423948200000005,19.7411003,0.0,4.188718981869841,0.1194099094718694,0.00022572761714900004,25.826773634990012,2025,A+
Brandon Winokur,MIN,806263.0,sa3022613,20,7300,529,474,0.0,0.0,0.0,0.162447258,17,0.0,131,8.317580300000001,24.7637051,97.50001490100912,0.275229357,0.3273872699249874,0.0,37.39763421292084,76.0961810466761,17.323232,47.2395583293327,71.84959349593495,34.178403755868544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.12568306010929,45.0746268,35.522388,19.402985,0.0,6.680094111282205,2.0617430433630943,0.0038974348645805,21.047559487835677,2025,A+
Tai Peete,SEA,806191.0,sa3022966,19,6935,529,475,0.0,0.0,0.0,0.187368421,19,0.0,162,8.6956521,30.6238185,78.79209189251209,0.281879194,0.3129630034517291,0.0,37.74124374553252,70.25440313111547,14.405594,35.3810623556582,66.71018276762402,32.07364341085272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.25,34.726688100000004,39.54983920000001,25.7234726,0.0,6.399419317702517,-0.5994045734405518,-0.0011330899308895,18.814595297461395,2025,A+
Émilien Pitre,TBR,692150.0,sa3025391,22,8030,524,448,0.0,0.0,0.0,0.125,9,0.0,107,11.6412213,20.4198473,121.5573382508358,0.325513196,0.3545053891295217,0.0,23.840445269016694,84.56090651558073,9.827160000000001,48.47036328871893,69.62524654832347,23.94822006472492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.809264305177113,45.348837200000006,33.1395348,21.511627899999997,0.0,5.0186622567165715,-1.9017245061695576,-0.0036292452407815,24.52871713160362,2025,A+
