Name,Org,MLBAMId,MinorMasterId,Age,AgeDays,PA,AB,BA,OBP,SLG,ISO,HR,BB,K,BB%,K%,wRC+,BABIP,wOBA,xwOBA,Chase%,ZContact%,SwStr%,Zone%,ZSwing%,Whiff%,MaxEV,EV90,AvgEV,HardHit%,Barrel%BBE,Barrel%PA,xBA,xSLG,PullAir%,GB%,FB%,LD%,LA,Spd,wBsR,wBsR/PA,PSScore,Season,Level
Gage Workman,DET,669398.0,sa3014441,24,8760,556,483,0.0,0.0,0.0,0.19668737100000003,18,0.0,153,11.6906474,27.517985600000003,141.80732142465598,0.37142857100000004,0.38001982792132144,0.0,27.556818181818183,77.67653758542141,15.024520999999998,54.364736387208296,69.79332273449921,31.415929203539818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.14619883040936,38.2716049,36.728395000000006,25.0,0.0,7.1694288838174005,-0.6987524218857288,-0.001256748960226131,22.60728640603196,2024,AA
Cole Young,SEA,702284.0,sa3020459,20,7300,552,469,0.0,0.0,0.0,0.119402985,9,0.0,87,12.1376811,15.7608695,130.90747784338828,0.312997347,0.3549204225087688,0.0,25.610859728506785,85.9481582537517,7.474111,51.34302069572876,62.86449399656947,18.514750762970497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.070351758793972,42.1052631,33.4210526,24.4736842,0.0,4.926159211746805,-1.665411414578557,-0.003017049664091589,37.29856819944718,2024,AA
Brennan Milone,ATH,686810.0,sa3019974,23,8395,548,478,0.0,0.0,0.0,0.16317991699999998,15,0.0,117,10.766423300000001,21.3503649,125.94916457013281,0.336182336,0.3675858746044827,0.0,28.3987915407855,80.68592057761734,8.778449,39.40503432494279,64.34378629500581,22.30685527747552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.621621621621625,29.805013899999995,45.9610027,24.2339832,0.0,4.078342362282562,-1.9989897087216375,-0.0036477914392730616,27.610746383181983,2024,AA
Taylor Young,LAD,805891.0,sa3019907,25,9125,547,474,0.0,0.0,0.0,0.092827005,4,0.0,138,10.786106,25.228519100000003,96.01256745969458,0.323353293,0.31541246677929663,0.0,22.58064516129032,85.97359735973599,8.159481,46.960828455650606,58.101629913710454,23.07692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.18624641833811,38.905775,35.2583586,25.835866199999998,0.0,6.884921898108217,3.532715950161218,0.0064583472580643855,17.112506149985656,2024,AA
Spencer Jones,NYY,682987.0,sa3019969,23,8395,544,482,0.0,0.0,0.0,0.192946058,17,0.0,200,9.9264705,36.764705799999994,127.77597052503252,0.401486988,0.35528378908924513,0.0,24.22360248447205,67.99065420560748,17.965654,53.39123242349049,66.30518977536794,40.866290018832395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2013201320132,42.3487544,29.1814946,28.469750800000003,0.0,7.325944994798872,0.12547744810581207,0.00023065707372391925,22.078652946157366,2024,AA
Alex Ramírez,NYM,691267.0,sa3014695,21,7665,542,481,0.0,0.0,0.0,0.08939709,5,0.0,123,10.1476014,22.693726899999998,77.41998385457069,0.269662921,0.27838523586591085,0.0,24.292682926829272,77.55960729312763,11.504425,54.363312555654495,58.3947583947584,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.904761904761903,45.0704225,36.3380281,18.5915492,0.0,7.1196966989115404,3.5444262707605962,0.006539531864871948,24.94877562171732,2024,AA
Nathan Church,STL,701675.0,sa3019842,23,8395,541,482,0.0,0.0,0.0,0.105809129,9,0.0,60,7.9482439,11.090573,97.39682773579072,0.286396181,0.3252536127500445,0.0,32.42453748782862,91.1042944785276,6.842105,47.5485188968335,70.03222341568205,15.417106652587115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.225950782997767,41.9431279,35.5450236,22.5118483,0.0,6.124461098497205,1.701016142964363,0.0031442072882890263,26.430531558159228,2024,AA
Jack Winkler,ATH,676466.0,sa3017393,25,9125,536,470,0.0,0.0,0.0,0.121276596,8,0.0,117,8.9552238,21.8283582,86.63349233911259,0.277936962,0.3065897189499287,0.0,37.805840568271506,78.04878048780488,13.60276,38.465274405051,67.29797979797979,29.86881937436933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5792349726776,40.340909,38.0681818,21.590909,0.0,6.2129590693867005,2.2659383798018102,0.004227496977242183,12.703217785021726,2024,AA
Wilfred Veras,CHW,691442.0,sa3015178,21,7665,536,491,0.0,0.0,0.0,0.156822811,16,0.0,140,6.343283500000001,26.119402899999997,118.93376511328613,0.33823529399999996,0.3420065487368723,0.0,40.346083788706736,75.18355359765052,16.862545,45.77777777777778,73.46278317152104,33.150183150183146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.008130081300814,47.428571399999996,32.8571428,19.714285699999998,0.0,5.135920975565268,-0.12463049124926327,-0.0002325195732262375,21.734924776481193,2024,AA
Bryan Torres,STL,663494.0,sa885119,26,9490,528,447,0.0,0.0,0.0,0.085011186,2,0.0,75,13.0681818,14.2045454,137.84645895500068,0.38933333299999995,0.3880090449227024,0.0,23.027522935779814,90.24745269286754,5.537151000000001,50.25102692834322,62.39782016348774,15.719063545150506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,49.0566037,24.258760100000003,26.684636100000002,0.0,5.710100622387773,0.5696663903072476,0.0010789136180061507,15.814634335075992,2024,AA
Harry Ford,SEA,695670.0,sa3017627,21,7665,523,430,0.0,0.0,0.0,0.11860465099999999,7,0.0,115,14.1491395,21.9885277,130.72677022742602,0.322580645,0.3546400643399849,0.0,19.47935368043088,80.06042296072508,10.473934,48.25824431026475,63.71511068334937,26.94541231126597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6319018404908,35.4838709,41.290322499999995,23.2258064,0.0,6.424250254272095,1.6168544385582209,0.0030914998825204987,35.756607524395704,2024,AA
Javier Vaz,KCR,805834.0,sa3019906,23,8395,523,433,0.0,0.0,0.0,0.115473441,8,0.0,60,13.957934900000001,11.472275300000002,117.05407525712404,0.288828337,0.3544557628920302,0.0,18.47195357833656,91.93037974683544,4.101563,50.99526066350711,58.7360594795539,12.296110414052697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.734177215189877,35.9459459,41.3513513,22.7027027,0.0,5.597298982452603,0.3753424910828471,0.0007176720670800137,33.66359979843171,2024,AA
Tanner Schobel,MIN,802355.0,sa3020009,23,8395,520,455,0.0,0.0,0.0,0.127472528,10,0.0,124,11.3461538,23.8461538,78.91743920707937,0.264615384,0.2993058232673101,0.0,27.75831873905429,84.97217068645641,9.388972,43.82685686178061,60.49382716049383,24.231678486997637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.48377581120944,36.8263473,42.2155688,20.9580838,0.0,5.85882560581053,-1.1261338274925947,-0.0021656419759472976,22.83100718605545,2024,AA
Hogan Windish,SEA,702112.0,sa3019805,25,9125,518,436,0.0,0.0,0.0,0.16513761400000002,15,0.0,167,12.548262499999998,32.2393822,117.23215599675959,0.308880308,0.3337038945277225,0.0,28.013876843018217,72.07207207207206,15.641145999999999,46.89083371718103,65.42239685658153,35.751295336787564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.05673758865248,40.37037030000001,35.185185100000005,24.4444444,0.0,5.8153175946443145,1.6715912884101272,0.0032270102092859603,14.447713378071466,2024,AA
Cody Freeman,TEX,683227.0,sa3010153,23,8395,518,470,0.0,0.0,0.0,0.168085106,14,0.0,94,7.1428571,18.1467181,107.74442924952992,0.298913043,0.340288720462954,0.0,34.38276719138359,86.33663366336634,7.609755999999999,41.52131782945737,58.92648774795799,18.763796909492267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.064599483204137,42.705570200000004,34.7480106,22.546419,0.0,5.760659917485633,1.4402821250259876,0.002780467422830092,26.70268752667889,2024,AA
Sterlin Thompson,COL,694514.0,sa3019999,23,8395,518,462,0.0,0.0,0.0,0.140692641,13,0.0,122,8.301158299999999,23.552123499999997,102.02118009774321,0.302114803,0.3237929080674087,0.0,33.754863813229576,78.91654465592974,13.212435000000001,49.033217649975214,69.05965621840244,27.62487257900102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.57608695652174,47.0414201,28.698224800000002,24.260355,0.0,5.624700275900972,-0.4447189141064882,-0.0008585307222132978,20.87488616232041,2024,AA
Peyton Wilson,KCR,686523.0,sa3017110,24,8760,517,439,0.0,0.0,0.0,0.15261959,14,0.0,115,13.1528046,22.243713699999997,104.81989904147864,0.274760383,0.3354750950207082,0.0,27.950897072710102,79.46026986506747,13.160569,47.781065088757394,68.83384932920536,30.032644178454838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.058997050147493,41.846153799999996,37.5384615,20.615384600000002,0.0,6.372683756021449,1.7813976425677538,0.003445643409221961,21.954127777555804,2024,AA
Cole Cummings,SDP,702113.0,sa3016830,26,9490,517,452,0.0,0.0,0.0,0.126106195,10,0.0,173,9.6711798,33.462282300000005,94.84720106049038,0.323636363,0.3043364050079361,0.0,32.88718929254302,68.25396825396825,18.181818,50.59045819555975,64.70588235294117,38.51417399804497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.875432525951556,35.6890459,37.1024734,27.2084805,0.0,5.406512013824302,-0.049911544658243656,-9.654070533509412e-05,6.864114397320166,2024,AA
Cal Conley,ATL,695462.0,sa3017080,24,8760,515,462,0.0,0.0,0.0,0.069264069,3,0.0,91,8.349514500000002,17.669902899999997,94.71644915442249,0.292225201,0.29276717467317376,0.0,32.59023354564756,85.55399719495091,11.264612,52.496217851739786,68.49183477425552,22.9800629590766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,48.6486486,28.6486486,22.7027027,0.0,6.0729296110836355,2.8103710962459445,0.005457031254846494,18.357312064960894,2024,AA
Carlos Mendoza,DET,685332.0,sa3008944,24,8760,515,420,0.0,0.0,0.0,0.104761904,5,0.0,89,13.592232999999998,17.2815533,130.36250917252895,0.329268292,0.36250453274001776,0.0,24.861878453038678,85.29862174578867,7.482013999999999,48.96616541353384,62.667946257197684,20.385050962627407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.742690058479534,51.2269938,26.380368,22.392638,0.0,7.983596838644433,2.7559682615101337,0.005351394682543949,28.03361276675652,2024,AA
Jake Rucker,MIN,696160.0,sa3017757,24,8760,515,468,0.0,0.0,0.0,0.111111111,9,0.0,77,6.796116499999999,14.951456299999998,92.46837172633869,0.29350649300000003,0.32032936788209465,0.0,31.011450381679392,83.1304347826087,10.479376,42.70092946965555,73.6235595390525,22.737556561085967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.377171215880892,38.6010362,35.492227899999996,25.9067357,0.0,3.303336823458332,-1.9714259738102555,-0.003828011599631564,17.666385760688495,2024,AA
A.J. Vukovich,ARI,691021.0,sa3014525,22,8030,512,456,0.0,0.0,0.0,0.188596491,17,0.0,153,9.375,29.8828125,106.84956261762603,0.365517241,0.36209902079837897,0.0,40.13814274750575,71.35036496350365,15.293560999999999,40.36613272311214,62.13151927437642,33.011583011583014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.779874213836475,48.172757399999995,26.2458471,25.5813953,0.0,4.157986255214572,-1.291044465266168,-0.002521571221222985,20.733969614114294,2024,AA
Dylan Beavers,BAL,687637.0,sa3019983,22,8030,509,431,0.0,0.0,0.0,0.171693736,15,0.0,115,13.1630648,22.593320199999997,110.86847215056014,0.28990228,0.3466745255261483,0.0,22.075279755849447,84.0620592383639,9.609756,53.16817532158171,63.530465949820794,24.24581005586592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.356495468277945,28.9308176,49.0566037,22.0125786,0.0,7.4705013507346365,3.7185668805614114,0.007305632378313186,34.715446769741995,2024,AA
Ripken Reyes,SDP,685341.0,sa3010159,27,9855,506,408,0.0,0.0,0.0,0.085784313,4,0.0,63,8.893280599999999,12.4505928,105.33304053216676,0.255072463,0.3206046222426498,0.0,28.08743169398907,91.65275459098496,5.953031,50.7799892415277,63.45338983050848,13.680387409200971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.07356948228883,36.6279069,38.6627906,24.7093023,0.0,6.128302985969119,-1.2027583085000515,-0.0023769927045455565,8.829932271090899,2024,AA
Jose Ramos,LAD,682947.0,sa3008845,23,8395,506,443,0.0,0.0,0.0,0.16704289,17,0.0,172,11.264822099999998,33.9920948,98.8906606822433,0.312741312,0.3198776739658696,0.0,29.46735395189004,71.08626198083067,17.052314000000003,42.800982800982794,71.87141216991964,38.9240506329114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.785714285714285,36.9963369,41.39194129999999,21.611721600000003,0.0,3.9918822705545898,-1.8555644890293481,-0.003667123496105431,16.365994491557206,2024,AA
Warming Bernabel,COL,682653.0,sa3008761,22,8030,506,479,0.0,0.0,0.0,0.096033403,9,0.0,72,3.5573122,14.229249,86.6727660695409,0.29177057300000003,0.3003034880274369,0.0,38.161209068010066,85.36953242835595,10.321797,53.239104829210845,73.34070796460179,19.083155650319828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.60332541567696,36.159600899999994,35.66084779999999,28.1795511,0.0,4.457005944035368,-0.3797787008807063,-0.0007505507922543602,21.758355069081077,2024,AA
Tucker Flint,LAA,687272.0,sa3019856,23,8395,506,422,0.0,0.0,0.0,0.172985782,16,0.0,150,14.031620499999999,29.6442687,138.28416345031383,0.339768339,0.3684208044911375,0.0,24.13793103448276,77.35849056603773,13.047711999999999,52.63649090060661,61.081560283687935,33.14732142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.031141868512112,38.095238,34.4322344,27.472527399999997,0.0,5.13973132596645,-2.0169616173952822,-0.003986090152955102,25.459667478151587,2024,AA
Sam Brown,LAA,694848.0,sa3023367,22,8030,505,440,0.0,0.0,0.0,0.08863636400000001,4,0.0,105,8.7128712,20.7920792,84.97240865126231,0.266272189,0.2877527276279912,0.0,29.33333333333333,83.22056833558862,12.004345,53.173777315296576,72.30919765166341,25.078369905956112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.083798882681565,45.4005934,30.5637982,24.0356083,0.0,4.460063490500343,-0.6013657888397574,-0.0011908233442371435,20.980230128892934,2024,AA
Carter Howell,SFG,800765.0,sa3020139,25,9125,505,445,0.0,0.0,0.0,0.119101123,3,0.0,99,9.3069306,19.6039603,114.80517845585976,0.340057636,0.33947674057398186,0.0,23.03102625298329,85.21462639109699,8.775616999999999,56.91516709511569,56.82023486901535,22.59675405742821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.921787709497206,39.7626112,32.6409495,27.5964391,0.0,6.831845760916946,0.11817240156233312,0.00023400475556897642,18.92020183151809,2024,AA
Carson Williams,TBR,700246.0,sa3017795,21,7665,505,433,0.0,0.0,0.0,0.212471131,20,0.0,144,11.4851485,28.514851399999998,141.904046689725,0.332116788,0.3779513979005435,0.0,22.00811359026369,75.06925207756233,13.483685,54.83279890059551,60.317460317460316,33.408071748878925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.983606557377048,35.6401384,38.06228370000001,26.2975778,0.0,8.213902570486926,0.6247791750356555,0.0012371864852191198,32.90053959253285,2024,AA
Frederick Bencosme,BAL,695930.0,sa3016779,21,7665,504,445,0.0,0.0,0.0,0.10786516800000001,8,0.0,82,9.7222222,16.2698412,87.09632277447923,0.276536312,0.31029330718517306,0.0,26.43948296122209,88.16568047337276,7.675791999999999,55.3046218487395,64.19753086419753,17.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.46808510638298,35.911602200000004,36.7403314,27.3480662,0.0,6.7352887859254125,2.3456095289438963,0.0046539871606029685,31.695539131041908,2024,AA
Chris Meyers,DET,680273.0,sa3016956,25,9125,503,442,0.0,0.0,0.0,0.174208145,18,0.0,130,9.1451292,25.8449304,124.70572984852095,0.320945945,0.35384732129322605,0.0,25.79234972677596,79.06976744186046,13.063764,53.67088607594936,68.9622641509434,29.162248144220573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.671826625387002,36.893203799999995,39.8058252,23.3009708,0.0,3.097019615916601,-1.2346529019996524,-0.002454578333995333,15.038158040334457,2024,AA
Nelson Rada,LAA,703185.0,sa3018421,18,6570,502,428,0.0,0.0,0.0,0.035046729,1,0.0,117,11.3545816,23.3067729,89.43490654361004,0.314285714,0.2945051056792937,0.0,25.49634273772205,82.67605633802819,11.77394,51.445966514459656,70.01972386587771,27.510917030567683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6452599388379205,56.5495207,20.4472843,23.003194800000006,0.0,5.093583798062761,0.746856190264225,0.0014877613351876992,25.73913043478261,2024,AA
Tsung-Che Cheng,PIT,691907.0,sa3015376,22,8030,500,422,0.0,0.0,0.0,0.123222749,11,0.0,117,12.2,23.4,93.066292426614,0.27272727199999997,0.3113033418752709,0.0,23.529411764705877,80.57851239669421,11.690283,50.6882989183874,70.41707080504366,26.789587852494574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.91842900302115,39.3442622,40.3278688,20.3278688,0.0,4.460215977395802,-0.8459021961316466,-0.0016918043922632931,25.710180608014088,2024,AA
Aaron Zavala,TEX,701648.0,sa3017665,24,8760,498,416,0.0,0.0,0.0,0.08173076900000001,5,0.0,139,12.6506024,27.9116465,85.11499800286735,0.314285714,0.3051803722555338,0.0,29.16283348666053,76.78275290215588,12.294239,44.625573102394284,68.83561643835617,27.70419426048565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.040955631399314,35.4838709,44.8028673,19.713261600000006,0.0,4.3148455905239365,-1.0812439061701298,-0.0021711725023496587,15.611379871775412,2024,AA
