Name,Org,MLBAMId,MinorMasterId,Age,AgeDays,PA,AB,BA,OBP,SLG,ISO,HR,BB,K,BB%,K%,wRC+,BABIP,wOBA,xwOBA,Chase%,ZContact%,SwStr%,Zone%,ZSwing%,Whiff%,MaxEV,EV90,AvgEV,HardHit%,Barrel%BBE,Barrel%PA,xBA,xSLG,PullAir%,GB%,FB%,LD%,LA,Spd,wBsR,wBsR/PA,PSScore,Season,Level
Bairon Ledesma,COL,813982.0,sa3021320,18,6570,245,206,0.0,0.0,0.0,0.106796116,3,0.0,27,11.428571400000001,11.0204081,120.13166571846651,0.36464088299999997,0.4126770626052154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.48780487804878,47.159090899999995,36.363636299999996,16.477272699999997,0.0,5.948791927723807,-0.30654323112685233,-0.0012511968617422546,24.519140548265323,2023,Rk
Samuel Munoz,LAD,703153.0,sa3018407,18,6570,240,216,0.0,0.0,0.0,0.13888888900000002,2,0.0,41,8.75,17.0833333,93.5411188029628,0.325714285,0.3517907050748666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.32967032967033,40.697674400000004,38.9534883,20.348837200000002,0.0,7.731491117882621,0.2303168438374996,0.0009596535159895819,20.525497464400832,2023,Rk
Kelvin Hidalgo,COL,800193.0,sa3018472,18,6570,239,197,0.0,0.0,0.0,0.26395939,12,0.0,47,12.1338912,19.665271899999997,142.12098855137353,0.340277777,0.4512349234964059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.883040935672515,38.2550335,40.9395973,20.805369100000004,0.0,8.973669575193233,2.3489376016659658,0.00982819080194965,28.895518339626694,2023,Rk
Keiner Delgado,NYY,700731.0,sa3018397,19,6935,239,198,0.0,0.0,0.0,0.191919192,8,0.0,31,15.0627615,12.970711200000002,133.00575918867918,0.314465408,0.43055470892575004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.1,96.0,80.2,25.0,0.0,0.0,0.0,0.0,27.93296089385475,47.8787878,33.3333333,18.787878699999997,31.0,8.06162414016257,3.237379387486726,0.013545520449735256,23.9559957028365,2023,Rk
Jose Meza,LAD,691561.0,sa3015558,20,7300,235,174,0.0,0.0,0.0,0.12068965599999999,4,0.0,51,23.404255300000003,21.7021276,141.47917451636033,0.38016528899999996,0.4366676761748943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.598425196850393,54.8387096,22.5806451,22.5806451,0.0,4.346694293614403,-2.3619107212871318,-0.010050683920370772,15.54981261456328,2023,Rk
Kevyn Castillo,LAA,800203.0,sa3019771,18,6570,234,186,0.0,0.0,0.0,0.177419355,3,0.0,36,17.094017,15.384615300000002,171.60247117483112,0.43708609200000004,0.4898766145623963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.872832369942195,55.2631578,26.315789399999996,18.421052600000003,0.0,7.913672481118454,-0.01998489850666374,-8.540554917377667e-05,31.084659311694192,2023,Rk
Hans Montero,NYY,694215.0,sa3016321,19,6935,234,183,0.0,0.0,0.0,0.14754098300000001,5,0.0,48,18.8034188,20.5128205,121.96285185138291,0.323076923,0.4112933902149527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.4,96.7,67.8,27.3,9.1,0.4,0.0,0.0,13.194444444444445,45.112781899999995,33.8345864,21.0526315,-4.8,8.600579945691868,2.5653698621317744,0.010963119068939207,22.36604724205792,2023,Rk
David Guzman,TOR,807999.0,sa3021135,17,6205,231,195,0.0,0.0,0.0,0.097435897,2,0.0,25,11.6883116,10.8225108,122.14846488228454,0.327380952,0.3980322791182477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.402116402116402,47.5903614,31.3253012,21.0843373,0.0,6.4556234092323646,0.6305451712105423,0.002729632775803213,29.64308483113538,2023,Rk
Wilian Trinidad,TBR,808011.0,sa3021139,17,6205,230,189,0.0,0.0,0.0,0.063492064,1,0.0,46,16.521739099999998,20.0,106.11563818237772,0.347222222,0.3743778747061025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8867924528301887,56.2043795,26.277372200000002,17.518248100000005,0.0,5.180480775520841,-1.4308765325695276,-0.006221202315519685,24.896190044157038,2023,Rk
Capri Ortiz,LAA,800194.0,sa3018473,18,6570,230,194,0.0,0.0,0.0,0.07216494799999999,0,0.0,68,12.608695599999999,29.5652173,89.91590741359256,0.417322834,0.3598953582641837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.615384615384615,51.6393442,25.409836,22.950819600000003,0.0,9.272382478674707,1.445966575294733,0.006286811196933622,18.844765282888886,2023,Rk
