Name,Org,MLBAMId,MinorMasterId,Age,AgeDays,PA,AB,BA,OBP,SLG,ISO,HR,BB,K,BB%,K%,wRC+,BABIP,wOBA,xwOBA,Chase%,ZContact%,SwStr%,Zone%,ZSwing%,Whiff%,MaxEV,EV90,AvgEV,HardHit%,Barrel%BBE,Barrel%PA,xBA,xSLG,PullAir%,GB%,FB%,LD%,LA,Spd,wBsR,wBsR/PA,PSScore,Season,Level
Jose Marcano,TEX,821607.0,sa3023953,17,6205,239,199,0.0,0.0,0.0,0.09045226099999999,3,0.0,31,11.2970711,12.970711200000002,107.80921428494585,0.309523809,0.3806709717896025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5792349726776,46.341463399999995,37.804878,15.853658500000002,0.0,5.350758196727815,-0.4586031809449196,-0.0019188417612758144,25.939681168857213,2024,Rk
Yassel Soler,ARI,807957.0,sa3022281,18,6570,239,218,0.0,0.0,0.0,0.16972477100000002,6,0.0,41,6.694560600000001,17.1548117,107.66213092306694,0.344827586,0.3780021066425227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.777777777777782,50.2824858,32.7683615,16.9491525,0.0,6.574516147321926,0.9227977674454452,0.003861078524876339,21.623139139461077,2024,Rk
Jorge Quintana,MIL,815894.0,sa3024107,17,6205,238,200,0.0,0.0,0.0,0.13,2,0.0,51,13.8655462,21.4285714,102.68249547016407,0.32214765100000003,0.3749452273384864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.906832298136644,41.496598600000006,35.3741496,23.129251699999998,0.0,8.066556440994463,-1.6578274182975292,-0.00696566142141819,27.012167986652088,2024,Rk
Carlos Renzullo,COL,827281.0,sa3024879,17,6205,235,197,0.0,0.0,0.0,0.086294416,1,0.0,14,14.0425531,5.9574468000000005,150.5540390766765,0.382513661,0.4542102243365913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333332,53.97727270000001,26.704545399999997,19.3181818,0.0,7.9093501801475075,-0.010635215789079666,-4.5256237400339006e-05,34.47957620286031,2024,Rk
Yeiker Reyes,COL,807975.0,sa3021126,18,6570,233,192,0.0,0.0,0.0,0.0625,0,0.0,57,15.4506437,24.4635193,100.32153175291256,0.37777777700000004,0.3688195512212556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.5,89.8,65.8,0.0,0.0,0.0,0.0,0.0,12.23021582733813,49.2424242,37.87878780000001,12.878787800000001,-19.2,7.719328660428473,-1.3132408852688968,-0.0056362269754029895,19.831355201660212,2024,Rk
Eduardo Quintero,LAD,808234.0,sa3021208,18,6570,233,185,0.0,0.0,0.0,0.118918919,3,0.0,45,17.596566499999994,19.3133047,145.6696012100587,0.417266187,0.4434646631515077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.27659574468085,37.2262773,36.496350299999996,26.277372200000002,0.0,9.014806064803178,3.7040111860260367,0.015897043716849944,29.40303764191252,2024,Rk
Rio Foster,LAA,815306.0,sa3022491,21,7665,232,189,0.0,0.0,0.0,0.17989418,4,0.0,64,13.7931034,27.586206800000006,117.82012062805984,0.382113821,0.4039464359139574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.09375,33.884297499999995,44.62809910000001,21.4876033,0.0,7.568274052164093,0.060990246944129474,0.0002628889954488339,9.025389117240593,2024,Rk
Abel Lorenzo,LAD,806867.0,sa3021831,18,6570,231,177,0.0,0.0,0.0,0.084745763,2,0.0,48,16.8831168,20.7792207,93.62850105144312,0.25190839600000003,0.35377674598198433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.94594594594595,33.846153799999996,47.6923076,18.4615384,0.0,8.07515464866167,0.5286469608545303,0.002288514982054244,21.848821849184095,2024,Rk
Anyelo Marquez,LAA,808113.0,sa3021178,18,6570,229,177,0.0,0.0,0.0,0.101694915,2,0.0,31,17.030567599999998,13.5371179,128.59777982387018,0.335570469,0.4158531571073191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.904761904761903,43.44827580000001,34.482758600000004,22.0689655,0.0,7.024593422731416,-2.144655715674162,-0.009365308802070576,26.60115260635138,2024,Rk
Ashly Andujar,COL,815903.0,sa3023890,16,5840,229,199,0.0,0.0,0.0,0.060301507000000004,0,0.0,31,9.6069868,13.5371179,102.69930852316163,0.34117647,0.37437341515153777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.049723756906078,57.575757499999995,20.606060600000003,21.8181818,0.0,7.100461147145411,-1.1536954343318941,-0.005037971328960235,26.584011060332152,2024,Rk
Gregori Arias,MIA,820954.0,sa3023734,17,6205,229,172,0.0,0.0,0.0,0.116279069,2,0.0,69,20.5240174,30.131004300000004,117.43408053009951,0.36633663299999997,0.4032990339043907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,48.0,34.0,18.0,0.0,8.612576607817207,0.5368283800780773,0.002344228733965403,30.372960011645713,2024,Rk
Manni Ramirez,TEX,821642.0,sa3023959,17,6205,229,201,0.0,0.0,0.0,0.124378109,5,0.0,65,9.170305599999999,28.3842794,81.20131672372187,0.303030303,0.3324937213931167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27272727272727,50.4,38.4,11.2,0.0,3.244052512769307,-2.3745295703411102,-0.010369124761314892,15.489809610855751,2024,Rk
Luis Cova,MIA,815909.0,sa3023723,17,6205,229,184,0.0,0.0,0.0,0.10869565199999999,3,0.0,23,15.2838427,10.0436681,102.79917818780821,0.254658385,0.3756534923112028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.910614525139665,48.1012658,36.7088607,15.189873400000002,0.0,7.979395064998117,2.6625849269330497,0.011627008414554805,31.24294931838841,2024,Rk
Nomar Fana,DET,694049.0,sa3015691,21,7665,228,182,0.0,0.0,0.0,0.219780219,10,0.0,57,19.2982456,25.0,158.12017905105313,0.37391304299999994,0.4502921766121482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.4,96.9,88.1,30.0,10.0,0.4,0.0,0.0,24.24242424242424,41.6666666,40.0,18.3333333,13.4,6.555962347658085,0.3765076156705618,0.0016513491915375518,10.672503016411303,2024,Rk
Jaron Elkins,LAD,814696.0,sa3023288,19,6935,228,186,0.0,0.0,0.0,0.17204301100000002,5,0.0,80,14.4736842,35.0877192,130.23952566975342,0.470588235,0.4164496733431231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.81132075471698,37.623762299999996,38.613861299999996,23.7623762,0.0,8.638003282185608,-0.2238152944482863,-0.0009816460282819574,18.157748496645443,2024,Rk
Andres Valor,MIA,808516.0,sa3021278,18,6570,227,197,0.0,0.0,0.0,0.131979695,2,0.0,57,8.810572599999999,25.1101321,121.15598688986849,0.39285714200000005,0.3860837678027048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24137931034483,45.323741,41.0071942,13.6690647,0.0,9.838108767980843,4.4673234447836885,0.01967983896380479,22.64896963820205,2024,Rk
Edgar Montero,ATH,815911.0,sa3024109,17,6205,227,176,0.0,0.0,0.0,0.13636363699999998,3,0.0,50,21.145374399999998,22.0264317,123.3554341177614,0.312,0.3986424033620716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.006802721088437,41.4634146,43.089430799999995,15.4471544,0.0,7.538164587707914,0.7576771415770054,0.0033377847646564114,32.519600293416985,2024,Rk
Eric Bitonti,MIL,800724.0,sa3022866,18,6570,226,181,0.0,0.0,0.0,0.259668509,8,0.0,61,19.0265486,26.9911504,156.91574014241198,0.442477876,0.4703702125698328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.181818181818183,31.0344827,50.0,18.9655172,0.0,7.068442257343454,-0.1943480484187603,-0.0008599471168971696,27.819155351856473,2024,Rk
Jose Monzon,TBR,808267.0,sa3021222,18,6570,225,190,0.0,0.0,0.0,0.078947369,1,0.0,38,15.1111111,16.8888888,99.89141516336588,0.311258278,0.35615145868725245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.4,96.3,72.9,25.0,0.0,0.0,0.0,0.0,14.201183431952662,37.6712328,44.5205479,17.808219100000002,-6.6,6.776053204602237,-0.8585180640220642,-0.003815635840098063,21.10612056809564,2024,Rk
Starlyn Caba,PHI,806965.0,sa3021070,18,6570,225,173,0.0,0.0,0.0,0.080924855,2,0.0,34,22.666666600000003,15.1111111,124.04074831290212,0.306569343,0.39670969910091824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.6,86.2,72.6,0.0,0.0,0.0,0.0,0.0,11.920529801324506,48.5294117,33.823529400000005,17.647058800000003,-16.0,7.700205315666009,2.739189764484763,0.012174176731043393,27.734353363960558,2024,Rk
Anderson Fermin,BOS,821112.0,sa3023759,17,6205,224,181,0.0,0.0,0.0,0.044198895,0,0.0,22,15.625,9.8214285,115.6058569067478,0.325153374,0.3914410234032191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.555555555555557,56.687898,29.9363057,13.3757961,0.0,5.584743783102653,-1.1617943197488785,-0.005186581784593207,27.99965584919051,2024,Rk
Eliesbert Alejos,ARI,808148.0,sa3021195,18,6570,224,194,0.0,0.0,0.0,0.077319588,1,0.0,20,7.1428571,8.928571400000003,102.55092499234944,0.33522727199999997,0.3856416241689162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664,43.4285714,34.28571420000001,22.2857142,0.0,5.208578554189827,-0.85593106970191,-0.003821120846883527,19.603620830939718,2024,Rk
Abdias De La Cruz,ARI,703192.0,sa3019401,19,6935,224,186,0.0,0.0,0.0,0.134408602,0,0.0,46,14.2857142,20.5357142,119.84574180384926,0.388888888,0.39933318327360623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.44444444444445,35.0364963,43.7956204,21.1678832,0.0,7.913068220054674,0.2195120700635016,0.000979964598497775,18.957110527603874,2024,Rk
Jeremy Ciriaco,COL,807994.0,sa3021133,17,6205,224,189,0.0,0.0,0.0,0.074074074,1,0.0,29,11.607142800000002,12.9464285,132.75222273512398,0.39130434700000005,0.4219502439237621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.846994535519125,45.91194960000001,33.3333333,20.7547169,0.0,7.3227070761422945,0.6544860117137432,0.0029218125522934963,30.944619651900016,2024,Rk
Enyervert Perez,ARI,808381.0,sa3022379,18,6570,223,188,0.0,0.0,0.0,0.19680851100000002,6,0.0,53,10.313901300000001,23.766816100000003,129.72943463250263,0.376923076,0.4348938000041808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.148936170212764,43.5114503,39.6946564,16.793893100000002,0.0,4.407794647496778,-1.1057128347456455,-0.004958353519038769,21.971921509033013,2024,Rk
Roldy Brito,COL,821041.0,sa3023917,17,6205,222,185,0.0,0.0,0.0,0.059459459000000006,0,0.0,41,12.1621621,18.4684684,90.9795036706392,0.317567567,0.3531350949863056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.012738853503187,47.8873239,35.211267600000006,16.901408399999998,0.0,7.218103798769633,2.8671533837914467,0.012915105332393905,24.165536308651067,2024,Rk
Luiyin Alastre,MIL,808236.0,sa3021210,18,6570,220,192,0.0,0.0,0.0,0.08333333400000001,2,0.0,26,10.4545454,11.818181800000001,79.98895972014567,0.287425149,0.3356867378408259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.071428571428573,49.3902439,32.9268292,17.6829268,0.0,7.200756622015338,0.7918940116651356,0.003599518234841525,19.025736316648977,2024,Rk
Jhonny Severino,PIT,703177.0,sa3018415,19,6935,220,189,0.0,0.0,0.0,0.25396825300000003,10,0.0,35,11.818181800000001,15.9090909,143.60648807193502,0.30405405399999996,0.42231708819215946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.2,98.2,88.8,20.0,0.0,0.0,0.0,0.0,31.05590062111801,30.9677419,52.903225799999994,16.129032199999997,48.4,7.7548595399825935,0.45095666684210295,0.0020498030311004683,20.780316502669198,2024,Rk
José Castro,MIA,821078.0,sa3023752,17,6205,219,169,0.0,0.0,0.0,0.106508875,5,0.0,73,20.0913242,33.3333333,73.65089021987241,0.215053763,0.3239562952355163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714285,36.2637362,47.2527472,16.4835164,0.0,4.664900282916394,-1.858685735613108,-0.008487149477685424,18.70060347951441,2024,Rk
Wilian Trinidad,TBR,808011.0,sa3021139,18,6570,219,179,0.0,0.0,0.0,0.083798882,0,0.0,49,15.068493099999998,22.374429199999998,105.7099054892545,0.338345864,0.3674780611598164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7027027027027017,65.89147279999999,20.1550387,13.9534883,0.0,7.863990568066139,-1.8741077259182932,-0.008557569524741064,20.95156210628533,2024,Rk
Eriel Dihigo,COL,821128.0,sa3023927,17,6205,219,180,0.0,0.0,0.0,0.088888889,1,0.0,33,12.785388099999999,15.068493099999998,123.7314120318252,0.36241610700000004,0.4105826198780042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.51898734177216,44.137931,31.0344827,24.8275862,0.0,8.072208202251247,2.7468236349523067,0.01254257367558131,31.8729415749952,2024,Rk
Joswa Lugo,LAA,815915.0,sa3023894,17,6205,219,193,0.0,0.0,0.0,0.165803109,5,0.0,51,7.762557000000001,23.2876712,122.28617511687295,0.378571428,0.4044154341067743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.129870129870127,35.714285700000005,38.5714285,25.714285699999998,0.0,7.971309276533822,0.6806790046393871,0.003108123308855649,27.844657754311065,2024,Rk
Michael Guzman,TEX,808890.0,sa3021306,18,6570,218,174,0.0,0.0,0.0,0.09770115,2,0.0,44,16.055045800000002,20.1834862,121.4993878054477,0.353846153,0.4060246971895069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.33333333333333,46.5648854,38.1679389,15.2671755,0.0,6.786481106112943,1.8644812516868117,0.008552666292141338,25.335961657904196,2024,Rk
Jjam Alvarez,COL,807969.0,sa3021835,18,6570,218,186,0.0,0.0,0.0,0.069892473,1,0.0,33,10.0917431,15.137614600000001,111.11660802427393,0.35064935,0.3847329003943337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.789473684210524,40.9395973,40.2684563,18.791946300000003,0.0,5.24406650263944,-0.031469333916902535,-0.00014435474273808506,20.496093364844352,2024,Rk
Yahil Melendez,CHC,806161.0,sa3022692,18,6570,218,179,0.0,0.0,0.0,0.156424581,3,0.0,62,13.761467799999998,28.4403669,115.64191379823923,0.39130434700000005,0.3945948000877134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5,83.5,83.5,0.0,0.0,0.0,0.0,0.0,23.728813559322035,36.5217391,34.7826086,28.695652100000004,31.0,8.010207211111451,-1.4283331921324134,-0.006551987119873456,22.252999065688034,2024,Rk
Hayden Alvarez,LAA,820986.0,sa3023906,17,6205,217,176,0.0,0.0,0.0,0.107954545,1,0.0,35,14.2857142,16.129032199999997,102.51163842273728,0.3006993,0.3685805420830565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.975460122699388,48.2269503,36.8794326,14.893617,0.0,9.33137670156782,2.952167872339487,0.013604460241195793,30.067130437340566,2024,Rk
Jeremy Rodriguez,NYM,807007.0,sa3021101,17,6205,217,195,0.0,0.0,0.0,0.11794871800000001,3,0.0,37,9.6774193,17.050691200000006,108.48658488400169,0.33548387,0.3674132953041709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.7,95.7,86.1,33.3,33.3,0.5,0.0,0.0,18.75,42.4836601,41.1764705,16.339869200000006,45.3,6.329334280356736,-1.054410818964243,-0.004859036032093285,24.81386167325434,2024,Rk
Adrian Gil,CHW,808691.0,sa3021856,18,6570,217,169,0.0,0.0,0.0,0.165680473,4,0.0,58,17.050691200000006,26.728110500000003,107.45674931771308,0.314814814,0.3864742775666549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.324324324324326,34.9514563,52.4271844,12.621359199999999,0.0,8.092379017559043,-0.5343897244893014,-0.002462625458476044,23.409451981268678,2024,Rk
Joseph Tailor,MIA,808544.0,sa3021285,18,6570,217,175,0.0,0.0,0.0,0.251428571,7,0.0,52,8.7557603,23.963133600000003,153.21854102369682,0.362068965,0.4617085863368303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.454545454545453,44.9152542,33.898305,21.1864406,0.0,8.591429310847344,-0.874966025352478,-0.004032101499320175,25.005644237309603,2024,Rk
B.Y. Choi,SDP,815325.0,sa3022898,22,8030,217,172,0.0,0.0,0.0,0.162790698,4,0.0,47,16.129032199999997,21.6589861,120.1495499746813,0.33606557299999995,0.4030926008557165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.78125,37.3983739,40.6504065,21.9512195,0.0,7.496772049226997,0.9734138646163046,0.004485778177955321,7.145623326991299,2024,Rk
Jesús Made,MIL,815908.0,sa3024108,17,6205,216,175,0.0,0.0,0.0,0.222857143,6,0.0,28,18.0555555,12.9629629,171.80393304457462,0.368794326,0.4906288021140629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.118012422360252,48.6111111,30.5555555,20.8333333,0.0,9.529499856639632,3.106081612408161,0.014380007464852598,39.977008632536204,2024,Rk
Edgleen Perez,NYY,814297.0,sa3021330,18,6570,216,166,0.0,0.0,0.0,0.09638554199999999,2,0.0,35,20.8333333,16.2037037,133.1429248943359,0.346153846,0.4197945785191324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.9,98.7,91.5,66.7,0.0,0.0,0.0,0.0,9.58904109589041,49.6062992,30.7086614,19.6850393,-6.3,4.931654799024337,-0.3945757281035185,-0.0018267394819607337,26.299558439721537,2024,Rk
Yordany De Los Santos,PIT,703154.0,sa3018408,19,6935,216,192,0.0,0.0,0.0,0.161458333,5,0.0,39,7.870370299999999,18.0555555,149.90225010774097,0.40939597299999997,0.4332243861439072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.7,96.5,66.0,40.0,0.0,0.0,0.0,0.0,10.493827160493826,45.2054794,30.1369863,24.6575342,26.4,8.622919567345331,1.26517641171813,0.005857298202398751,19.834396165195454,2024,Rk
Frederi Montero,MIL,821149.0,sa3024125,17,6205,216,184,0.0,0.0,0.0,0.059782609,0,0.0,32,11.574074000000001,14.814814800000002,88.91907630657732,0.296052631,0.350003523407159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,55.7823129,29.931972700000003,14.2857142,0.0,6.29114452577072,1.0010912902653215,0.00463468189937649,23.46637823551204,2024,Rk
Franyerber Montilla,DET,800508.0,sa3018580,19,6935,216,172,0.0,0.0,0.0,0.174418605,6,0.0,40,17.592592500000006,18.5185185,138.7025210827371,0.3203125,0.4166514227556628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.3,103.1,94.1,75.0,0.0,0.0,0.0,0.0,22.69503546099291,35.606060600000006,46.212121200000006,18.1818181,26.5,5.997905614485668,0.7723588906228542,0.003575735604735436,20.847919101801256,2024,Rk
Jose De Jesus,TEX,703183.0,sa3018420,19,6935,215,182,0.0,0.0,0.0,0.10989011,0,0.0,42,9.7674418,19.5348837,118.44067237833636,0.417808219,0.40538572011706986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714285,46.8531468,33.566433499999995,19.5804195,0.0,8.852693636272102,-0.5638569705188274,-0.0026225905605526856,17.460048389572602,2024,Rk
Sheng-En Lin,CIN,806823.0,sa3022820,18,6570,215,172,0.0,0.0,0.0,0.11046511699999999,1,0.0,68,16.744186,31.627906900000006,112.32381332225687,0.481481481,0.40563057342045744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.315315315315313,50.4672897,22.4299065,27.102803700000003,0.0,7.163747616783158,0.3779317354783416,0.0017578220254806586,22.676325118168467,2024,Rk
Yeycol Soriano,CIN,807649.0,sa3021109,18,6570,215,180,0.0,0.0,0.0,0.088888889,1,0.0,40,12.5581395,18.6046511,96.28496813285246,0.321678321,0.3630754763834945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.072289156626507,45.1388888,34.0277777,20.8333333,0.0,7.146862202892822,0.2589719258248806,0.0012045205852320028,20.867444005388577,2024,Rk
Jhonny Level,SFG,815929.0,sa3023898,17,6205,215,178,0.0,0.0,0.0,0.241573034,10,0.0,36,13.9534883,16.744186,143.2193882165815,0.293233082,0.4379706070801922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,45.45454539999999,36.363636299999996,18.1818181,0.0,7.144873676689082,-1.3953783139586449,-0.006490131692830906,33.4704219399624,2024,Rk
