Name,Org,MLBAMId,MinorMasterId,Age,AgeDays,PA,AB,BA,OBP,SLG,ISO,HR,BB,K,BB%,K%,wRC+,BABIP,wOBA,xwOBA,Chase%,ZContact%,SwStr%,Zone%,ZSwing%,Whiff%,MaxEV,EV90,AvgEV,HardHit%,Barrel%BBE,Barrel%PA,xBA,xSLG,PullAir%,GB%,FB%,LD%,LA,Spd,wBsR,wBsR/PA,PSScore,Season,Level
Luis De Los Santos,NYM,665782.0,sa917822,27,9992,154,127,0.26,0.375,0.441,0.0,6,21.0,35,13.6,22.7,120.0,0.31,0.359,0.34299999999999997,29.1411,82.1192,14.2355,42.7065,62.1399,32.9268,112.2,106.9,90.6,44.2,9.5,5.8,0.247,0.39899999999999997,12.6,51.6,26.9,21.5,6.0,4.1901,-0.225066,-0.0014614675324675,23.50268052340536,2024,AAA
Nick Gonzales,PIT,693304.0,sa3014510,26,9639,153,134,0.358,0.431,0.604,0.0,5,15.0,24,9.8,15.7,168.0,0.406,0.44,0.342,35.786,81.9149,15.2985,44.2164,79.3249,27.7966,108.1,104.6,90.8,43.2,8.1,5.9,0.253,0.44,14.4,40.2,42.1,17.8,16.0,5.7045,-1.7581200000000001,-0.0114909803921568,27.072533543381354,2024,AAA
Matt Fraizer,PIT,670208.0,sa918983,27,10139,151,138,0.261,0.325,0.406,0.0,3,12.0,35,7.9,23.2,92.0,0.33,0.32,0.3,32.2388,83.9196,11.8859,46.9097,67.2297,24.43,110.5,103.4,88.4,36.9,5.8,4.0,0.248,0.36200000000000004,8.7,42.7,32.0,25.2,11.0,6.847989999999999,-0.018345,-0.0001214900662251,16.811761215063438,2024,AAA
Matt Shaw,CHC,807713.0,sa3022615,23,8745,151,130,0.3,0.397,0.5379999999999999,0.0,7,17.0,29,11.3,19.2,136.0,0.34,0.40299999999999997,0.359,31.7365,83.1081,12.1575,42.8082,59.2,27.9528,109.5,105.9,89.3,38.4,7.1,4.6,0.266,0.44299999999999995,12.9,42.0,38.0,20.0,15.0,5.10951,-0.550413,-0.003645119205298,35.277882265946495,2024,AAA
Kevin Alcántara,CHC,682634.0,sa3008752,23,8499,148,130,0.292,0.37799999999999995,0.469,0.0,5,17.0,43,11.5,29.1,117.0,0.402,0.37,0.305,30.4348,81.875,14.1623,44.3869,62.2568,31.7829,110.9,104.3,91.0,48.8,5.8,3.4,0.23600000000000002,0.34299999999999997,16.1,51.2,23.3,25.6,5.0,5.16245,0.598066,0.0040409864864864,34.33899176954732,2024,AAA
Jose Herrera,0,645444.0,sa830295,28,10462,147,126,0.262,0.354,0.365,0.0,2,19.0,23,12.9,15.6,76.0,0.301,0.32,0.257,21.4765,88.6486,9.5153,46.4991,71.4286,21.2851,106.6,97.6,85.2,25.7,1.0,0.7,0.196,0.24100000000000002,11.3,41.3,38.5,20.2,15.0,3.78841,-0.7579060000000001,-0.0051558231292517,9.65806782621742,2024,AAA
Cooper Bowman,ATH,688682.0,sa3016966,25,9396,147,132,0.212,0.27899999999999997,0.303,0.0,0,12.0,37,8.2,25.2,39.0,0.289,0.259,0.209,32.0388,80.3681,13.5135,44.3243,66.2602,28.625999999999998,109.0,101.1,83.4,19.6,1.0,0.7,0.172,0.20199999999999999,19.6,42.3,36.1,21.6,12.0,8.739939999999999,0.9105610000000001,0.0061942925170068,15.319552951388893,2024,AAA
Matthew Lugo,LAA,683090.0,sa1169598,24,8927,146,129,0.256,0.342,0.48100000000000004,0.0,6,12.0,38,8.2,26.0,111.0,0.318,0.35700000000000004,0.331,27.930999999999997,80.3279,12.972999999999999,47.7477,69.0566,27.2727,111.2,104.7,86.5,38.5,11.0,6.8,0.244,0.418,27.5,33.7,33.7,32.6,16.0,6.24863,1.14555,0.0078462328767123,30.940349311985607,2024,AAA
Jerar Encarnacion,SFG,666464.0,sa943817,28,10224,146,125,0.35200000000000004,0.43799999999999994,0.616,0.0,10,18.0,35,12.3,24.0,172.0,0.42,0.44799999999999995,0.405,32.6019,81.25,12.3288,45.3767,60.3774,27.2727,112.2,108.9,94.7,57.1,12.1,7.5,0.29100000000000004,0.529,8.8,44.0,30.8,25.3,10.0,2.40707,-0.09098510000000001,-0.0006231856164383,20.51152116019375,2024,AAA
Will Holland,MIN,683735.0,sa3011204,27,10043,144,116,0.293,0.424,0.552,0.0,6,17.0,31,11.8,21.5,154.0,0.35,0.419,0.35200000000000004,23.8854,79.8701,11.6118,45.5806,58.5551,29.2576,107.2,101.7,86.2,30.2,7.0,4.2,0.239,0.39799999999999996,42.5,29.4,36.5,34.1,20.0,8.44938,1.31226,0.0091129166666666,17.89547432270233,2024,AAA
Jonathan Aranda,TBR,666018.0,sa919293,27,10008,144,118,0.237,0.368,0.424,0.0,7,23.0,47,16.0,32.6,109.0,0.32299999999999995,0.35100000000000003,0.311,21.7105,70.5882,13.7874,49.5017,62.7517,32.8063,107.9,102.6,89.0,40.3,15.3,7.6,0.188,0.35700000000000004,12.5,36.6,36.6,26.8,15.0,1.6485400000000001,-0.34697100000000003,-0.0024095208333333,18.052621849279834,2024,AAA
Tyler Soderstrom,ATH,691016.0,sa3014489,23,8727,142,122,0.27899999999999997,0.38,0.607,0.0,10,15.0,35,10.6,24.6,131.0,0.312,0.418,0.368,25.4601,86.9281,10.9185,43.5009,60.9562,26.6949,112.1,108.0,92.8,55.8,9.3,5.6,0.273,0.46,13.8,46.0,29.9,24.1,10.0,3.39145,-0.7065560000000001,-0.0049757464788732,39.06131580075445,2024,AAA
Rafael Marchán,PHI,665561.0,sa917160,26,9731,140,118,0.22899999999999998,0.336,0.297,0.0,2,18.0,28,12.9,20.0,77.0,0.278,0.29100000000000004,0.305,28.881999999999998,86.9565,10.1576,43.6077,64.6586,22.8346,103.6,97.2,82.7,15.7,1.1,0.7,0.24100000000000002,0.31,18.6,36.3,37.4,26.4,17.0,1.5064899999999999,-0.33926,-0.0024232857142857,14.12247486925583,2024,AAA
Jameson Hannah,0,680683.0,sa3007046,28,10297,140,126,0.294,0.35,0.397,0.0,2,12.0,30,8.6,21.4,80.0,0.365,0.327,0.27,33.6996,83.6478,12.3752,45.50899999999999,69.7368,24.7012,109.8,104.1,87.6,33.3,1.0,0.7,0.233,0.29100000000000004,11.1,64.3,12.2,23.5,2.0,3.42339,-0.028223599999999998,-0.0002015971428571,11.427057211291153,2024,AAA
Hunter Goodman,COL,696100.0,sa3017173,26,9508,139,121,0.281,0.36700000000000005,0.603,0.0,8,15.0,32,10.8,23.0,126.0,0.317,0.408,0.349,35.5872,82.9412,16.6337,44.3564,75.8929,31.1111,112.2,107.9,90.9,47.8,17.8,11.5,0.233,0.485,27.8,41.1,37.8,21.1,17.0,4.77671,0.0345379,0.0002484741007194,30.787935233410487,2024,AAA
Yanquiel Fernández,COL,692585.0,sa3015648,22,8325,138,128,0.21100000000000002,0.268,0.313,0.0,2,9.0,28,6.5,20.3,36.0,0.255,0.259,0.257,41.9463,82.1429,15.0685,41.683,78.8732,26.2799,108.4,104.3,85.8,38.4,5.1,3.6,0.213,0.301,14.0,54.0,28.0,18.0,4.0,0.988445,-0.15975699999999998,-0.0011576594202898,21.287543402777782,2024,AAA
Noah Campbell,0,668929.0,sa3014878,26,9631,138,112,0.196,0.348,0.304,0.0,1,23.0,49,16.7,35.5,85.0,0.33899999999999997,0.303,0.276,21.194000000000003,78.2857,11.4105,46.9097,59.1216,29.2683,106.0,99.5,86.1,28.6,3.2,1.4,0.17300000000000001,0.24,11.1,51.6,24.2,24.2,5.0,5.29326,-1.72728,-0.0125165217391304,16.14201817558299,2024,AAA
Ben Rice,NYY,700250.0,sa3016974,26,9734,138,109,0.294,0.428,0.6609999999999999,0.0,12,25.0,26,18.1,18.8,175.0,0.27399999999999997,0.452,0.397,19.5122,80.4878,10.3512,46.9501,64.5669,25.4545,108.8,106.3,92.5,49.4,15.3,9.4,0.268,0.505,25.9,35.3,43.5,21.2,18.0,3.61976,-0.401934,-0.0029125652173913,30.37746216992456,2024,AAA
Gabriel Cancel,0,663708.0,sa875231,28,10539,136,113,0.23,0.36,0.442,0.0,6,22.0,42,16.2,30.9,116.0,0.308,0.353,0.306,26.3006,80.0,13.3562,40.7534,60.9244,33.0508,109.0,102.2,86.4,31.4,10.0,5.1,0.188,0.34600000000000003,28.2,34.3,42.9,22.9,21.0,4.01828,-0.163382,-0.0012013382352941,10.734096364883401,2024,AAA
Michael Toglia,COL,669911.0,sa3010393,27,9925,135,119,0.27699999999999997,0.363,0.5710000000000001,0.0,9,15.0,35,11.1,25.9,119.0,0.32,0.397,0.302,26.7442,80.8989,13.3333,49.4118,70.6349,27.5304,112.3,106.9,89.9,41.7,13.1,8.1,0.205,0.38,22.6,38.6,41.0,20.5,19.0,4.71465,-1.00771,-0.0074645185185185,22.53749517746914,2024,AAA
Heliot Ramos,SFG,671218.0,sa3004693,26,9539,133,115,0.29600000000000004,0.38299999999999995,0.565,0.0,8,15.0,37,11.3,27.8,144.0,0.366,0.40299999999999997,0.38299999999999995,29.2683,81.7073,13.2438,44.9136,70.0855,27.8226,112.9,108.6,91.0,48.7,12.8,7.5,0.273,0.527,8.9,44.2,29.9,26.0,9.0,6.68398,0.177482,0.0013344511278195,32.065337590556425,2024,AAA
Mark Vientos,NYM,668901.0,sa3004720,25,9440,132,116,0.284,0.371,0.5,0.0,6,15.0,38,11.4,28.8,125.0,0.375,0.377,0.33299999999999996,29.2208,75.6757,14.3898,43.898,61.4108,33.1933,110.0,106.3,91.8,48.7,13.2,7.6,0.23399999999999999,0.43200000000000005,5.1,50.0,26.3,23.7,5.0,3.44809,-0.292998,-0.0022196818181818,28.89580788108711,2024,AAA
Dominic Canzone,SEA,686527.0,sa1115890,28,10290,130,115,0.287,0.354,0.513,0.0,7,12.0,24,9.2,18.5,115.0,0.302,0.37,0.365,33.4545,81.8182,13.8716,43.0642,74.0385,27.2358,112.4,105.6,91.9,48.4,9.7,6.9,0.28600000000000003,0.493,18.3,44.1,33.3,22.6,12.0,3.99568,0.20601,0.0015846923076923,19.024016203703702,2024,AAA
Anthony Servideo,0,676545.0,sa3014472,26,9716,130,114,0.184,0.285,0.289,0.0,3,16.0,43,12.3,33.1,55.0,0.265,0.263,0.218,23.0769,74.0331,16.5775,49.0196,65.8182,37.6518,100.2,98.0,85.7,22.9,1.4,0.8,0.149,0.2,13.7,45.7,28.6,25.7,11.0,7.71413,0.553265,0.0042558846153846,11.30570960862483,2024,AAA
Frainyer Chavez,TEX,669413.0,sa3007019,26,9642,130,119,0.244,0.3,0.303,0.0,0,9.0,33,6.9,25.4,62.0,0.33299999999999996,0.27,0.252,27.5862,82.0359,11.3806,45.8955,67.8862,24.6964,106.3,99.4,85.7,25.6,0.0,0.0,0.22399999999999998,0.27,9.6,53.8,20.9,25.3,7.0,4.2830900000000005,-0.213416,-0.0016416615384615,11.974036699459875,2024,AAA
Tyler McDonough,BOS,694812.0,sa3016869,26,9694,129,113,0.221,0.318,0.31,0.0,1,15.0,39,11.6,30.2,68.0,0.32899999999999996,0.28600000000000003,0.285,25.4613,83.3333,11.8774,48.0843,59.761,28.3105,106.6,102.8,87.1,30.6,4.2,2.3,0.21600000000000003,0.31,8.0,50.7,25.4,23.9,7.0,6.080419999999999,-0.13254000000000002,-0.0010274418604651,16.62590020576131,2024,AAA
Austin Martin,MIN,668885.0,sa3014454,26,9703,129,95,0.305,0.465,0.379,0.0,1,27.0,15,20.9,11.6,135.0,0.341,0.385,0.359,15.1316,89.0909,6.4632,45.4219,65.2174,17.0616,102.1,97.4,84.2,15.7,1.2,0.8,0.265,0.33299999999999996,14.5,33.8,35.0,31.2,18.0,4.98225,0.70554,0.0054693023255813,20.587279101294587,2024,AAA
Carlos Rodríguez,ATL,677578.0,sa3005478,24,9079,128,110,0.245,0.344,0.309,0.0,0,17.0,11,13.3,8.6,81.0,0.27,0.297,0.297,23.1076,92.0732,5.7495,48.46,69.4915,12.6126,104.5,97.2,84.7,16.0,0.0,0.0,0.24600000000000002,0.294,7.0,49.5,29.9,20.6,9.0,4.8762300000000005,-0.841476,-0.00657403125,22.76236577289095,2024,AAA
Duke Ellis,NYY,668752.0,sa3014816,27,10135,127,114,0.193,0.268,0.35100000000000003,0.0,4,11.0,35,8.7,27.6,54.0,0.237,0.272,0.218,31.2268,83.1395,13.0435,46.8379,72.5738,25.7812,105.2,100.8,85.8,26.3,3.8,2.4,0.16,0.23399999999999999,7.1,54.2,25.3,20.5,6.0,2.5,-0.478095,-0.0037645275590551,8.225660954646775,2024,AAA
Noelberth Romero,BAL,682801.0,sa3008808,23,8716,127,110,0.218,0.299,0.264,0.0,1,12.0,33,9.4,26.0,59.0,0.29100000000000004,0.258,0.272,33.1897,75.6098,16.7028,49.6746,71.6157,31.9502,105.0,101.3,87.8,35.0,2.5,1.6,0.22,0.28800000000000003,17.9,44.0,34.5,21.4,14.0,1.94088,-1.6964400000000002,-0.0133577952755905,18.011742862654323,2024,AAA
Lawrence Butler,ATH,671732.0,sa3006873,25,9231,125,109,0.257,0.35200000000000004,0.42200000000000004,0.0,4,16.0,24,12.8,19.2,85.0,0.29600000000000004,0.341,0.306,24.4361,88.9706,8.2305,45.2675,61.8182,19.9005,111.6,107.5,91.6,42.9,6.0,4.0,0.23399999999999999,0.342,9.4,50.6,31.3,18.1,8.0,6.26091,0.69915,0.0055931999999999996,35.25825724451303,2024,AAA
Jud Fabian,BAL,682983.0,sa3019942,25,9154,124,112,0.161,0.23399999999999999,0.259,0.0,2,11.0,51,8.9,41.1,29.0,0.267,0.223,0.221,24.1071,62.5731,21.4575,54.6559,63.3333,47.1111,109.4,101.8,86.2,30.6,4.8,2.4,0.153,0.256,14.3,28.8,52.5,18.6,22.0,4.30181,-0.0400144,-0.0003226967741935,16.545855570558984,2024,AAA
Kyle Teel,CHW,691019.0,sa3022886,23,8646,123,102,0.255,0.374,0.34299999999999997,0.0,2,20.0,29,16.3,23.6,97.0,0.33299999999999996,0.327,0.313,24.3421,80.4196,11.4068,42.2053,64.4144,27.6498,109.6,102.3,86.3,26.4,5.6,3.3,0.218,0.337,8.1,55.6,20.8,23.6,7.0,5.39956,0.283871,0.002307894308943,30.34355709876543,2024,AAA
Xavier Edwards,MIA,669364.0,sa3007018,26,9567,116,108,0.324,0.371,0.444,0.0,1,8.0,11,6.9,9.5,123.0,0.354,0.355,0.327,25.0,91.7808,6.3232,48.4778,70.5314,13.4328,101.6,97.1,83.4,17.5,0.0,0.0,0.311,0.37799999999999995,10.0,39.8,28.6,31.6,9.0,5.3651599999999995,0.26746,0.0023056896551724,17.15277777777778,2024,AAA
Jacob Wilson,ATH,805779.0,sa3022538,23,8601,116,106,0.396,0.44799999999999995,0.613,0.0,4,9.0,5,7.8,4.3,159.0,0.392,0.455,0.32899999999999996,31.4286,99.2,2.3377,45.4545,71.4286,4.712,106.1,100.2,84.0,28.7,2.0,1.7,0.298,0.377,20.8,53.0,24.0,23.0,7.0,2.44339,-0.21110700000000002,-0.0018198879310344,24.334346064814817,2024,AAA
Kenny Piper,TBR,700652.0,sa3017664,27,9959,115,101,0.188,0.278,0.386,0.0,5,11.0,33,9.6,28.7,68.0,0.21899999999999997,0.29100000000000004,0.308,29.8319,74.1007,17.5926,44.9074,71.6495,36.1905,105.8,103.5,88.9,37.7,10.1,6.1,0.203,0.413,31.9,19.1,60.3,20.6,30.0,6.000290000000001,0.43037,0.0037423478260869,16.800726326731827,2024,AAA
Yoyner Fajardo,0,679938.0,sa3005938,26,9690,114,105,0.22899999999999998,0.27399999999999997,0.36200000000000004,0.0,4,6.0,34,5.3,29.8,59.0,0.294,0.278,0.235,34.188,76.25,21.0046,46.5753,78.4314,38.3333,108.0,101.5,87.5,34.7,2.8,1.8,0.19699999999999998,0.271,6.9,49.3,29.6,21.1,11.0,4.48053,-1.00391,-0.0088062280701754,12.39587084190672,2024,AAA
Jahmai Jones,DET,663330.0,sa874807,28,10302,114,98,0.276,0.368,0.469,0.0,4,11.0,25,9.6,21.9,132.0,0.32899999999999996,0.364,0.34600000000000003,25.6757,85.4015,12.0567,47.5177,68.1592,26.2887,108.5,103.9,88.7,44.6,8.1,5.3,0.24600000000000002,0.41100000000000003,27.8,40.3,31.2,28.6,14.0,8.45566,1.25204,0.0109828070175438,17.156121399176957,2024,AAA
Andy Pages,LAD,681624.0,sa3005625,24,9078,114,101,0.35600000000000004,0.42100000000000004,0.6629999999999999,0.0,8,10.0,21,8.8,18.4,170.0,0.384,0.456,0.41200000000000003,31.7181,88.1119,10.9005,46.2085,73.3333,21.3953,110.3,106.0,90.5,44.4,12.3,8.8,0.31,0.5920000000000001,18.5,30.0,45.0,25.0,20.0,6.53271,-0.10085,-0.000884649122807,38.337585198045275,2024,AAA
Brooks Lee,MIN,686797.0,sa3019973,24,9012,113,104,0.308,0.363,0.606,0.0,8,9.0,16,8.0,14.2,144.0,0.3,0.41,0.331,34.2857,87.7049,13.0102,46.4286,67.033,26.2887,108.1,101.3,86.6,31.8,8.0,6.2,0.268,0.43,17.5,43.7,31.0,25.3,8.0,4.00495,-0.00818257,-7.241212389380531e-05,26.65605307998971,2024,AAA
Lenyn Sosa,CHW,672820.0,sa3004051,25,9396,112,102,0.275,0.33,0.529,0.0,6,9.0,20,8.0,17.9,109.0,0.28600000000000003,0.365,0.35,34.749,84.5528,9.4505,43.0769,62.7551,20.1878,109.0,103.7,89.7,44.6,13.3,9.8,0.26,0.501,22.6,39.8,39.8,20.5,16.0,4.0541,-0.247725,-0.0022118303571428,30.940854673032412,2024,AAA
Zach Dezenzo,HOU,701305.0,sa3020209,25,9290,112,96,0.33299999999999996,0.42,0.573,0.0,5,14.0,25,12.5,22.3,159.0,0.40299999999999997,0.423,0.39,25.8065,82.4,11.138,47.4576,63.7755,25.4144,110.0,105.9,90.3,53.6,14.5,8.9,0.295,0.5,18.1,48.6,21.4,30.0,8.0,4.0955,-0.613416,-0.0054769285714285,35.31584161201132,2024,AAA
Iván Herrera,STL,671056.0,sa3003191,25,9270,112,93,0.28,0.402,0.473,0.0,5,19.0,20,17.0,17.9,132.0,0.309,0.38299999999999995,0.35,25.3846,84.7826,10.8696,43.4783,69.0,24.5098,109.6,105.3,91.2,45.2,6.8,4.5,0.245,0.405,20.5,39.7,32.9,27.4,11.0,6.29286,0.307002,0.0027410892857142,36.91506049597051,2024,AAA
Lazaro Armenteros,0,670860.0,sa969091,26,9645,111,93,0.19399999999999998,0.324,0.312,0.0,2,15.0,43,13.5,38.7,57.0,0.33299999999999996,0.293,0.28,22.7273,69.6296,15.2577,45.567,61.086000000000006,37.9487,108.5,102.4,86.6,36.0,10.0,4.5,0.177,0.28800000000000003,14.0,52.1,16.7,31.2,6.0,8.99808,0.815112,0.0073433513513513,20.02493315436385,2024,AAA
Pete Crow-Armstrong,CHC,691718.0,sa3014458,23,8606,111,105,0.248,0.28800000000000003,0.514,0.0,5,5.0,32,4.5,28.8,94.0,0.309,0.34,0.305,44.6281,78.0,16.317,43.5897,80.2139,27.1318,110.8,105.6,91.5,47.9,8.2,5.4,0.23399999999999999,0.429,29.5,36.8,40.8,22.4,17.0,10.0,1.8612099999999998,0.0167676576576576,33.909655912422835,2024,AAA
Edgar Quero,CHW,700337.0,sa3015239,22,8231,110,95,0.295,0.382,0.46299999999999997,0.0,4,13.0,21,11.8,19.1,114.0,0.33799999999999997,0.368,0.312,26.2673,83.3333,10.8295,50.0,69.1244,22.7053,106.7,101.7,87.3,30.7,4.0,2.7,0.253,0.342,9.3,52.0,20.0,28.0,7.0,1.03813,-0.262156,-0.0023832363636363,27.35822830932785,2024,AAA
Eric Wagaman,MIA,676572.0,sa3002875,28,10292,107,100,0.32,0.355,0.5,0.0,3,6.0,14,5.6,13.1,109.0,0.345,0.366,0.36,30.8511,87.5,9.589,48.4932,76.8362,18.0412,111.0,106.9,89.6,47.1,8.0,6.5,0.301,0.499,12.6,39.5,37.2,23.3,14.0,5.33511,-0.466617,-0.004360906542055999,18.831109610768173,2024,AAA
Rodolfo Durán,SDP,660710.0,sa877500,27,10102,107,102,0.265,0.299,0.363,0.0,2,4.0,18,3.7,16.8,68.0,0.305,0.29100000000000004,0.295,37.8788,92.0635,11.5068,45.7534,75.4491,20.8955,109.2,102.8,86.3,41.7,3.6,2.8,0.255,0.38299999999999995,15.3,39.3,35.7,25.0,14.0,3.2205,-0.000472105,-4.412196261682243e-06,14.77621849279835,2024,AAA
Michael Turconi,0,681580.0,sa3020195,26,9612,105,97,0.196,0.257,0.22699999999999998,0.0,0,8.0,35,7.6,33.3,32.0,0.306,0.223,0.245,24.4344,77.5194,12.3853,49.3119,60.0,29.5082,100.9,97.8,86.6,23.3,0.0,0.0,0.212,0.265,4.8,54.8,22.6,22.6,7.0,4.6559800000000005,0.0149488,0.0001423695238095,9.997511708033267,2024,AAA
Dominic Fletcher,0,666150.0,sa1115778,28,10274,105,95,0.263,0.33299999999999996,0.389,0.0,2,10.0,15,9.5,14.3,82.0,0.295,0.319,0.308,31.9797,88.9764,8.3969,49.8728,64.7959,17.3684,108.6,99.9,84.6,26.3,2.5,1.9,0.26,0.359,18.5,39.7,38.5,21.8,13.0,2.14566,-0.678567,-0.0064625428571428,11.841456618655693,2024,AAA
Payton Henry,PHI,668721.0,sa918019,28,10342,104,95,0.27399999999999997,0.337,0.43200000000000005,0.0,3,7.0,19,6.7,18.3,104.0,0.315,0.336,0.36200000000000004,40.4878,87.6033,17.2131,43.9891,75.1553,30.8824,109.9,105.4,89.4,47.4,11.8,8.7,0.292,0.47700000000000004,10.5,62.2,14.9,23.0,3.0,1.60119,-0.200472,-0.0019276153846153,15.618966143154152,2024,AAA
Jacob Berry,MIA,694351.0,sa3019825,24,8931,102,91,0.242,0.304,0.374,0.0,2,9.0,18,8.8,17.6,80.0,0.27399999999999997,0.295,0.27399999999999997,31.405,89.0625,9.8086,42.1053,72.7273,20.098,106.2,102.0,89.9,43.2,2.7,2.0,0.221,0.319,14.7,42.7,37.3,20.0,13.0,6.97946,0.21494899999999997,0.0021073431372549,28.5195500042867,2024,AAA
Lorenzo Cedrola,0,661411.0,sa872850,27,10140,102,90,0.267,0.34299999999999997,0.389,0.0,1,8.0,16,7.8,15.7,99.0,0.311,0.32299999999999995,0.273,40.099000000000004,86.1789,10.3093,47.9381,66.12899999999999,19.6078,100.8,97.7,83.9,21.3,1.3,1.0,0.22399999999999998,0.285,15.8,44.7,30.3,25.0,12.0,7.974660000000001,1.11372,0.0109188235294117,10.485359600051444,2024,AAA
Grant Koch,0,667428.0,sa3008180,28,10481,100,89,0.191,0.265,0.281,0.0,2,8.0,34,8.0,34.0,46.0,0.28300000000000003,0.248,0.217,34.1991,71.4286,17.5309,42.963,64.3678,37.1728,107.2,100.3,81.6,20.0,0.0,0.0,0.175,0.209,21.8,40.4,36.5,23.1,17.0,1.42003,-0.16963,-0.0016963000000000002,3.702498070987654,2024,AAA
Will Wilson,CLE,669717.0,sa3009871,27,9950,100,85,0.188,0.3,0.22399999999999998,0.0,0,10.0,26,10.0,26.0,52.0,0.267,0.25,0.309,33.79,85.6,13.9175,43.5567,73.9645,27.1357,106.8,103.1,88.7,33.3,6.7,4.0,0.221,0.359,28.3,28.3,40.0,31.7,17.0,0.9601649999999999,-0.154051,-0.00154051,15.203333976337447,2024,AAA
Francisco Urbaez,CIN,688005.0,sa3014944,28,10233,98,85,0.306,0.38799999999999996,0.45899999999999996,0.0,2,12.0,19,12.2,19.4,124.0,0.369,0.369,0.34600000000000003,26.1905,86.4662,10.9137,46.7005,72.2826,22.8723,107.8,103.7,90.4,46.3,3.0,2.0,0.28,0.397,15.9,46.3,23.9,29.9,9.0,5.83401,0.576397,0.0058816020408163,18.834544324417013,2024,AAA
Nolan Gorman,STL,669357.0,sa3007017,25,9291,98,88,0.205,0.276,0.489,0.0,7,9.0,23,9.2,23.5,88.0,0.18600000000000003,0.324,0.335,27.3171,78.9062,14.1791,49.005,64.9746,30.9783,111.3,104.3,89.9,47.0,15.2,10.2,0.21899999999999997,0.474,15.2,46.2,43.1,10.8,15.0,2.3303599999999998,-0.123367,-0.0012588469387755,30.61398587534293,2024,AAA
Carson McCusker,0,0.0,sa3037528,27,10009,98,91,0.28600000000000003,0.337,0.484,0.0,4,7.0,33,7.1,33.7,107.0,0.40700000000000003,0.353,0.33399999999999996,29.5567,81.98200000000001,15.2406,45.7219,64.9123,33.3333,113.9,109.6,89.6,44.8,13.8,8.2,0.264,0.45299999999999996,13.8,36.4,32.7,30.9,13.0,0.0,0.0,0.0,18.207936814128946,2024,AAA
Sebastián Rivero,LAA,665861.0,sa917021,26,9830,96,89,0.213,0.271,0.258,0.0,0,7.0,20,7.3,20.8,43.0,0.275,0.24,0.262,34.7368,79.8387,14.0584,49.6021,66.3102,27.8947,103.8,99.7,84.6,27.9,0.0,0.0,0.22899999999999998,0.29600000000000004,15.7,46.4,26.1,27.5,10.0,3.5427,0.0303698,0.0003163520833333,10.06113160686728,2024,AAA
Nick Schnell,WSN,678010.0,sa3007639,25,9334,95,89,0.213,0.263,0.337,0.0,3,5.0,38,5.3,40.0,52.0,0.33299999999999996,0.265,0.247,36.3184,68.6131,23.9247,45.9677,80.117,42.381,110.9,105.1,90.8,45.1,7.8,4.2,0.188,0.322,21.2,43.1,37.3,19.6,17.0,4.591419999999999,0.24579099999999998,0.0025872736842105,21.555105452674894,2024,AAA
TT Bowens,BAL,688449.0,sa3015107,27,10004,94,84,0.155,0.23399999999999999,0.321,0.0,3,9.0,22,9.6,23.4,43.0,0.16699999999999998,0.245,0.295,34.104,75.4902,17.3375,46.4396,68.0,34.7826,110.3,104.5,86.8,41.3,7.9,5.3,0.201,0.402,20.6,41.0,42.6,16.4,14.0,1.16259,-0.107947,-0.0011483723404255,15.681155357831788,2024,AAA
Andrew Pinckney,WSN,687605.0,sa3022670,24,9079,93,83,0.253,0.33299999999999996,0.337,0.0,1,7.0,37,7.5,39.8,81.0,0.444,0.302,0.276,34.4978,70.7317,21.1679,44.2822,67.5824,43.0693,111.3,104.1,86.3,42.2,6.7,3.2,0.19899999999999998,0.32299999999999995,10.9,52.3,18.2,29.5,1.0,7.582269999999999,0.32143299999999997,0.0034562688172043,22.623458129715363,2024,AAA
D'Shawn Knowles,0,677610.0,sa3006889,24,9041,93,78,0.192,0.312,0.256,0.0,1,14.0,23,15.1,24.7,52.0,0.255,0.267,0.243,28.3843,79.2,14.321,43.4568,71.0227,30.5263,107.4,98.7,85.4,21.4,0.0,0.0,0.16399999999999998,0.215,9.5,57.4,26.2,16.4,7.0,4.8203,-0.0666168,-0.0007163096774193,17.636523169581622,2024,AAA
James Triantos,CHC,701649.0,sa3017295,22,8297,93,85,0.306,0.355,0.38799999999999996,0.0,0,7.0,15,7.5,16.1,88.0,0.366,0.326,0.278,35.4651,90.9091,8.3086,48.9614,66.6667,16.3743,104.7,102.4,85.9,28.6,1.4,1.1,0.251,0.311,14.1,57.7,16.9,25.4,2.0,7.59162,0.651049,0.0070005268817204,23.822607220936213,2024,AAA
Diego Infante,0,672653.0,sa3003280,26,9495,92,78,0.205,0.326,0.231,0.0,0,14.0,39,15.2,42.4,64.0,0.41,0.266,0.22699999999999998,31.6667,67.619,19.2593,40.7407,63.6364,43.0939,109.5,104.5,85.8,37.8,2.7,1.1,0.14,0.184,0.0,76.9,10.3,12.8,11.0,2.6125,-0.015893,-0.00017275,15.653645833333336,2024,AAA
Brett Johnson,0,805842.0,sa3019869,25,9416,92,76,0.21100000000000002,0.348,0.434,0.0,2,16.0,27,17.4,29.3,88.0,0.298,0.342,0.295,20.4255,78.9916,12.3223,44.3128,63.6364,31.1377,105.7,103.4,84.9,36.7,8.2,4.3,0.18100000000000002,0.317,14.3,38.8,38.8,22.4,15.0,6.03543,-0.432383,-0.0046998152173913,21.715285815329214,2024,AAA
