Season,Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
2011,Wil Myers,KCR,AA,20,99,354,416,90,58,23,1,8,50,49,52,1,87,4,4,2,16,9,2,0.254237288,10047
2012,Wil Myers,KCR,AA,21,35,134,152,46,21,11,1,13,32,30,16,0,42,1,1,0,4,4,1,0.343283582,10047
2011,Grant Green,OAK,AA,23,127,530,587,154,111,33,1,9,76,62,39,2,119,6,6,6,14,6,8,0.290566037,10053
2013,Max Stassi,HOU,AA,22,76,289,323,80,42,20,1,17,40,60,19,1,68,8,5,2,11,1,1,0.276816608,10059
2013,Tomas Telis,TEX,AA,22,91,348,369,92,69,19,0,4,32,43,10,1,46,4,4,3,13,8,2,0.264367816,10067
2014,Tomas Telis,TEX,AA,23,70,267,295,81,61,16,2,2,31,33,17,1,29,1,7,3,14,7,1,0.303370786,10067
2011,Jonathan Villar,HOU,AA,20,83,324,367,75,47,16,2,10,52,26,29,0,100,4,2,8,2,14,6,0.231481481,10071
2012,Jonathan Villar,HOU,AA,21,86,326,377,85,65,7,2,11,54,50,35,1,87,4,4,8,2,39,8,0.260736196,10071
2011,Mike Trout,LAA,AA,19,91,353,412,115,73,18,13,11,82,38,45,1,76,9,1,4,2,33,10,0.325779036,10155
2013,Randal Grichuk,LAA,AA,21,128,500,542,128,71,27,8,22,85,64,28,2,92,9,3,2,10,9,5,0.256,10243
2013,Rafael Ortega,COL,AA,22,42,158,178,36,29,4,2,1,22,10,19,0,26,1,0,0,3,9,4,0.227848101,10323
2014,Rafael Ortega,STL,AA,23,101,358,414,89,71,8,3,7,56,31,45,1,57,1,4,6,4,16,10,0.248603351,10323
2012,Rey Fuentes,SDP,AA,21,136,473,541,103,75,20,4,4,53,34,52,1,133,6,3,7,2,35,9,0.217758985,10329
2013,Rey Fuentes,SDP,AA,22,93,345,403,109,80,21,2,6,56,35,41,2,71,6,2,9,2,29,10,0.315942028,10329
2014,Rey Fuentes,SDP,AA,23,42,170,194,55,43,6,2,4,25,17,16,1,37,2,1,5,1,12,1,0.323529411,10329
2015,Mike Ohlman,STL,AA,24,103,366,417,100,71,17,0,12,53,69,46,2,77,2,2,1,10,0,1,0.273224043,10347
2013,Domingo Santana,HOU,AA,20,112,416,476,105,55,23,2,25,72,64,46,1,139,13,1,0,7,12,5,0.252403846,10348
2012,Jon Singleton,HOU,AA,20,131,461,555,131,79,27,4,21,94,79,88,5,131,1,5,0,6,7,2,0.284164859,10441
2013,Jon Singleton,HOU,AA,21,11,38,48,10,5,2,1,2,5,8,9,0,16,0,1,0,0,0,0,0.263157894,10441
2012,Enrique Hernandez,HOU,AA,20,23,81,88,20,17,2,0,1,7,3,4,0,9,2,0,1,4,2,2,0.24691358,10472
2013,Enrique Hernandez,HOU,AA,21,116,437,483,103,70,18,2,13,53,46,34,2,70,5,2,5,13,5,3,0.23569794,10472
2014,Enrique Hernandez,HOU,AA,22,10,40,43,13,9,3,0,1,9,5,3,0,3,0,0,0,0,0,0,0.325,10472
2013,Cheslor Cuthbert,KCR,AA,20,64,237,264,51,29,16,0,6,25,28,20,2,51,2,3,2,6,5,2,0.215189873,10473
2014,Cheslor Cuthbert,KCR,AA,21,96,355,395,98,68,19,1,10,35,48,36,2,67,1,3,0,12,9,3,0.276056338,10473
2011,Rocky Gale,SDP,AA,23,7,23,23,1,0,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0.04347826,10533
2013,Rico Noel,SDP,AA,24,131,496,576,132,104,23,5,0,74,41,52,0,119,13,5,10,3,59,19,0.266129032,10585
2012,David Freitas,OAK,AA,23,20,63,74,21,13,6,0,2,12,11,6,0,15,2,3,0,1,0,0,0.333333333,10619
2013,David Freitas,OAK,AA,24,61,224,246,48,33,6,0,9,34,21,20,0,39,2,0,0,8,0,0,0.214285714,10619
2013,Carlos Perez,HOU,AA,22,16,53,60,15,10,4,0,1,6,5,4,0,11,2,0,1,1,0,0,0.283018867,10642
2012,Mike Olt,TEX,AA,23,95,354,421,102,56,17,1,28,65,82,61,5,101,4,1,0,13,4,0,0.288135593,10698
2012,Corey Dickerson,COL,AA,23,67,266,290,73,41,16,3,13,40,38,18,1,51,2,3,0,2,7,3,0.27443609,10762
2013,Lane Adams,KCR,AA,23,44,156,177,38,25,7,1,5,30,26,18,0,45,3,0,0,2,15,0,0.243589743,10767
2014,Lane Adams,KCR,AA,24,105,405,465,109,70,25,3,11,65,36,45,2,86,9,4,2,5,38,9,0.269135802,10767
2012,Jurickson Profar,TEX,AA,19,126,480,562,135,88,26,7,14,76,62,66,5,79,5,9,2,11,16,4,0.28125,10815
2011,Jedd Gyorko,SDP,AA,22,59,236,265,68,49,12,0,7,41,40,26,1,50,1,2,0,5,1,0,0.288135593,10816
2012,Jedd Gyorko,SDP,AA,23,34,130,149,34,24,4,0,6,18,17,17,2,27,2,0,0,3,1,1,0.261538461,10816
2013,Cody Stanley,STL,AA,24,75,272,296,68,53,10,0,5,31,34,16,1,54,2,2,2,5,4,0,0.25,10838
2015,Rangel Ravelo,OAK,AA,23,22,88,98,28,19,6,1,2,13,17,9,0,17,0,1,0,4,0,1,0.318181818,10839
2012,Jared Hoying,TEX,AA,23,64,246,273,68,54,7,3,4,39,25,18,0,50,3,2,4,2,9,5,0.276422764,10882
2013,Jared Hoying,TEX,AA,24,40,153,169,37,20,9,3,5,17,24,13,0,45,1,1,0,1,3,1,0.241830065,10882
2012,Ryan Strausborger,TEX,AA,24,116,433,482,107,75,15,11,6,62,46,33,3,101,7,3,6,6,25,0,0.247113163,10937
2012,Greg Garcia,STL,AA,22,124,412,504,117,84,20,3,10,81,51,80,4,83,7,1,4,4,10,5,0.283980582,10951
2014,Colin Walsh,OAK,AA,24,25,101,116,29,23,5,0,1,13,10,11,0,26,1,3,0,1,1,1,0.287128712,10961
2013,Colin Walsh,STL,AA,23,32,118,134,26,19,5,0,2,15,6,16,0,24,0,0,0,1,3,0,0.220338983,10961
2011,Christian Colon,KCR,AA,22,127,491,568,126,102,14,2,8,69,61,46,5,51,6,4,21,17,17,7,0.256619144,11145
2012,Christian Colon,KCR,AA,23,73,273,315,79,63,9,2,5,33,27,31,0,27,2,2,7,5,12,6,0.289377289,11145
2012,Josh Rutledge,COL,AA,23,87,356,379,109,66,27,3,13,57,35,14,1,69,5,4,0,6,14,4,0.306179775,11167
2012,Oscar Taveras,STL,AA,20,124,477,531,153,86,37,7,23,83,94,42,10,56,7,5,0,17,10,1,0.320754716,11173
2013,Brett Nicholas,TEX,AA,24,136,506,575,146,97,25,3,21,71,91,46,7,123,13,10,0,8,2,1,0.288537549,11192
2012,Whit Merrifield,KCR,AA,23,24,96,106,25,21,2,1,1,12,8,8,0,19,0,1,1,5,3,2,0.260416666,11281
2013,Whit Merrifield,KCR,AA,24,94,322,353,87,59,20,5,3,31,43,22,0,57,2,2,5,14,17,7,0.270186335,11281
2013,Brett Eibner,KCR,AA,24,114,441,504,107,62,17,9,19,74,41,53,0,149,6,3,1,6,7,3,0.242630385,11369
2012,Michael Choice,OAK,AA,22,91,359,402,103,76,15,2,10,59,58,33,4,88,7,3,0,6,5,1,0.286908077,11376
2014,Delino DeShields,HOU,AA,21,114,411,507,97,70,14,2,11,75,57,61,0,112,11,6,18,3,54,14,0.236009732,11379
2015,Ronald Torreyes,LAD,AA,22,62,249,274,73,54,13,2,4,39,19,20,0,23,2,2,1,3,3,3,0.29317269,11400
2013,Ronald Torreyes,HOU,AA,20,38,151,162,42,34,6,2,0,19,12,6,0,14,1,0,4,3,1,1,0.278145695,11400
2013,Odubel Herrera,TEX,AA,21,101,389,412,100,79,12,7,2,37,30,17,0,67,1,2,3,11,15,5,0.257069408,11476
2014,Odubel Herrera,TEX,AA,22,96,368,408,118,96,16,4,2,47,48,29,1,70,3,2,6,4,12,7,0.320652173,11476
2013,Kaleb Cowart,LAA,AA,21,132,498,546,110,83,20,1,6,48,42,38,0,124,3,3,4,11,14,5,0.220883534,11494
2014,Kaleb Cowart,LAA,AA,22,126,435,487,97,69,18,4,6,48,54,43,2,99,3,4,2,12,26,7,0.222988505,11494
2010,Andrew Romine,LAA,AA,24,106,383,454,108,86,15,4,3,55,34,50,1,66,5,2,13,4,21,9,0.281984334,1159
2014,Drew Robinson,TEX,AA,22,96,331,377,63,32,15,5,11,41,40,37,1,125,2,3,4,1,6,5,0.190332326,11761
2015,Drew Robinson,TEX,AA,23,126,432,519,100,51,23,5,21,78,64,83,5,139,4,0,0,2,14,8,0.231481481,11761
2013,Kyle Parker,COL,AA,23,123,480,528,138,89,23,3,23,70,74,40,1,99,4,4,0,14,6,6,0.2875,11763
2011,Leonys Martin,TEX,AA,23,29,112,135,39,24,9,2,4,24,24,15,1,8,3,1,4,3,10,8,0.348214285,11846
2013,Hanser Alberto,TEX,AA,20,100,356,384,76,62,6,4,4,37,40,16,1,41,5,6,1,10,13,5,0.213483146,11902
2014,Hanser Alberto,TEX,AA,21,50,178,190,49,40,6,1,2,23,15,6,0,17,4,0,2,2,6,4,0.275280898,11902
2013,Orlando Calixte,KCR,AA,21,123,484,536,121,84,25,4,8,59,36,42,2,131,3,3,4,15,14,11,0.25,11905
2014,Orlando Calixte,KCR,AA,22,96,374,412,90,63,15,1,11,43,37,27,0,92,0,5,6,7,9,5,0.240641711,11905
2016,Orlando Calixte,KCR,AA,24,38,139,152,41,30,9,0,2,26,14,9,0,31,0,2,2,4,14,3,0.294964028,11905
2008,Chris Johnson,HOU,AA,23,84,330,358,107,71,24,0,12,43,58,20,0,61,3,4,1,13,5,0,0.324242424,1191
2015,David Washington,STL,AA,24,97,340,379,93,59,17,1,16,39,45,34,1,121,1,4,0,7,4,4,0.273529411,12110
2013,Jorge Bonifacio,KCR,AA,20,25,93,105,28,19,7,0,2,15,19,11,1,23,0,1,0,1,2,1,0.301075268,12174
2014,Jorge Bonifacio,KCR,AA,21,132,505,566,116,88,20,4,4,49,51,50,0,127,5,6,0,14,8,3,0.22970297,12174
2015,Jorge Bonifacio,KCR,AA,22,125,483,536,116,67,30,2,17,60,64,42,0,126,5,5,1,8,3,2,0.240165631,12174
2014,Jorge Alfaro,TEX,AA,21,21,88,99,23,15,4,0,4,12,14,6,1,23,5,0,0,4,0,0,0.261363636,12180
2015,Jorge Alfaro,TEX,AA,22,49,190,207,48,26,15,2,5,22,21,9,0,61,8,0,0,3,2,1,0.252631578,12180
2013,Matt Duffy,HOU,AA,24,24,89,95,22,13,4,0,5,11,10,3,0,22,3,0,0,3,1,1,0.247191011,12181
2012,Seth Maness,STL,AA,23,20,20,21,5,5,0,0,0,1,4,0,0,2,0,1,0,0,0,0,0.25,12235
2013,Rougned Odor,TEX,AA,19,30,134,144,41,25,8,2,6,20,19,9,1,24,1,0,0,3,5,2,0.305970149,12282
2014,Rougned Odor,TEX,AA,20,32,129,138,36,27,2,1,6,21,17,7,0,22,0,1,1,4,6,3,0.279069767,12282
2013,Cory Spangenberg,SDP,AA,22,76,287,319,83,68,10,3,2,35,20,17,0,61,2,2,11,2,19,11,0.289198606,12294
2014,Cory Spangenberg,SDP,AA,23,66,281,303,93,66,17,8,2,38,21,14,1,63,0,0,8,2,14,9,0.330960854,12294
2015,Cory Spangenberg,SDP,AA,24,6,26,27,5,4,0,1,0,3,1,1,0,2,0,0,0,1,1,0,0.192307692,12294
2014,Jace Peterson,SDP,AA,24,18,74,83,23,19,3,0,1,10,7,9,0,9,0,0,0,1,4,3,0.31081081,12325
2012,Beau Taylor,OAK,AA,22,36,120,133,28,23,5,0,0,13,10,11,1,36,1,0,1,6,0,0,0.233333333,12384
2013,Beau Taylor,OAK,AA,23,76,267,306,51,37,11,0,3,21,32,33,0,71,2,3,1,4,1,0,0.191011235,12384
2014,Beau Taylor,OAK,AA,24,63,210,237,49,32,13,0,4,23,27,23,0,61,1,1,2,1,1,1,0.233333333,12384
2013,Ryan Rua,TEX,AA,23,23,86,95,20,14,2,1,3,19,9,7,0,24,2,0,0,2,1,0,0.232558139,12409
2014,Ryan Rua,TEX,AA,24,71,257,288,77,53,13,1,10,34,38,30,2,55,1,0,0,5,5,3,0.299610894,12409
2013,Jett Bandy,LAA,AA,23,78,245,272,59,36,17,2,4,26,28,14,0,39,9,3,1,5,0,1,0.240816326,12508
2014,Jett Bandy,LAA,AA,24,93,312,363,78,53,12,0,13,38,40,33,2,63,15,2,1,7,2,4,0.25,12508
2012,Kolten Wong,STL,AA,21,126,523,579,150,112,23,6,9,79,52,44,2,74,7,3,2,6,21,11,0.286806883,12532
2013,C.J. Cron,LAA,AA,23,134,519,565,142,91,36,1,14,56,83,23,5,83,15,8,0,11,8,4,0.273603082,12546
2014,Trevor Story,COL,AA,21,56,205,237,41,23,8,1,9,29,20,28,0,82,2,0,2,1,3,1,0.2,12564
2014,Taylor Featherston,COL,AA,24,127,497,550,129,76,33,4,16,69,57,38,3,114,9,3,3,3,14,6,0.259557344,12590
2014,Alex Dickerson,SDP,AA,24,34,137,147,44,28,11,2,3,20,24,9,1,28,1,0,0,2,0,1,0.321167883,12649
2014,Billy Burns,OAK,AA,24,91,363,421,93,68,21,3,1,57,23,45,0,65,3,4,6,6,51,6,0.256198347,12701
2014,Breyvic Valera,STL,AA,22,59,227,247,65,55,8,2,0,31,20,15,0,22,0,1,4,4,4,5,0.286343612,12758
2015,Breyvic Valera,STL,AA,23,105,360,401,85,71,9,2,3,37,31,34,0,27,1,4,2,13,2,4,0.236111111,12758
2016,Breyvic Valera,STL,AA,24,52,178,192,46,40,5,1,0,16,12,9,0,18,0,3,2,4,3,1,0.258426966,12758
2012,George Springer,HOU,AA,22,22,73,81,16,11,3,0,2,8,5,6,0,25,1,0,1,1,4,2,0.219178082,12856
2013,George Springer,HOU,AA,23,73,273,323,81,42,20,0,19,56,55,42,1,96,5,1,2,1,23,5,0.296703296,12856
2013,Austin Hedges,SDP,AA,20,20,67,75,15,12,3,0,0,4,8,6,1,9,1,0,1,1,3,1,0.223880597,12976
2014,Austin Hedges,SDP,AA,21,113,427,457,96,68,20,2,6,31,44,23,1,89,3,2,2,19,1,3,0.224824355,12976
2016,Cam Gallagher,KCR,AA,23,91,301,346,78,57,16,1,4,23,24,37,1,52,5,2,0,10,2,2,0.259136212,12981
2014,Charlie Tilson,STL,AA,21,31,139,145,33,26,4,1,2,19,17,6,0,28,0,0,0,1,2,3,0.237410071,12983
2015,Charlie Tilson,STL,AA,22,134,539,594,159,126,20,9,4,85,32,46,2,72,2,3,4,2,46,19,0.294990723,12983
2014,Teoscar Hernandez,HOU,AA,21,23,95,98,27,18,4,1,4,12,10,2,0,36,0,0,1,1,2,3,0.284210526,13066
2015,Teoscar Hernandez,HOU,AA,22,121,470,514,103,72,12,2,17,92,48,33,1,126,4,2,5,11,33,7,0.219148936,13066
2016,Teoscar Hernandez,HOU,AA,23,69,279,322,85,60,19,0,6,53,30,32,0,55,5,2,3,2,29,11,0.304659498,13066
2016,Jose Briceno,LAA,AA,23,62,227,240,51,34,12,2,3,25,21,11,0,42,0,1,1,5,2,2,0.224669603,13151
2013,Luis Sardinas,TEX,AA,20,29,135,141,35,30,4,0,1,12,15,4,0,21,1,0,1,4,5,2,0.259259259,13153
2014,Luis Sardinas,TEX,AA,21,21,87,90,22,16,5,1,0,12,9,3,0,12,0,0,0,1,1,1,0.252873563,13153
2014,Jacob Wilson,STL,AA,23,36,131,145,40,22,13,0,5,15,21,11,0,23,2,1,0,1,3,1,0.305343511,13254
2015,Jacob Wilson,STL,AA,24,34,120,141,27,14,6,0,7,18,21,17,0,25,2,2,0,3,0,2,0.225,13254
2014,Nolan Fontana,HOU,AA,23,66,229,305,60,37,21,1,1,33,26,61,0,76,2,2,11,0,5,8,0.262008733,13267
2013,Max Muncy,OAK,AA,22,47,172,197,43,25,12,2,4,22,24,24,1,34,0,1,0,3,0,1,0.25,13301
2014,Max Muncy,OAK,AA,23,122,434,530,114,82,22,3,7,59,63,88,5,92,2,6,0,1,7,2,0.262672811,13301
2015,Bubba Starling,KCR,AA,22,91,331,367,84,51,19,4,10,51,32,30,1,91,2,2,1,3,4,5,0.253776435,13356
2016,Bubba Starling,KCR,AA,23,62,233,255,43,22,15,1,5,28,23,15,0,81,6,1,0,4,10,1,0.184549356,13356
2013,Stephen Piscotty,STL,AA,22,49,184,207,55,40,9,0,6,17,24,19,1,19,1,2,1,12,7,3,0.298913043,13367
2016,Andrew Toles,LAD,AA,24,43,175,190,55,33,14,3,5,27,22,12,0,30,2,1,0,2,13,3,0.314285714,13414
2013,Tom Murphy,COL,AA,22,20,69,74,20,12,5,0,3,9,9,4,0,16,1,0,0,1,0,0,0.289855072,13499
2014,Tom Murphy,COL,AA,23,27,94,109,20,11,4,0,5,16,15,14,0,27,1,0,0,4,0,0,0.212765957,13499
2016,Humberto Arteaga,KCR,AA,22,58,207,218,43,35,6,2,0,19,11,6,0,44,0,2,3,6,1,2,0.207729468,13595
2017,Humberto Arteaga,KCR,AA,23,124,453,490,117,101,12,3,1,47,35,25,2,65,4,4,4,6,4,4,0.258278145,13595
2014,Patrick Wisdom,STL,AA,22,128,452,498,97,60,19,4,14,49,53,39,0,149,2,5,0,11,5,1,0.214601769,13602
2015,Patrick Wisdom,STL,AA,23,114,414,456,98,60,20,4,14,51,61,35,0,107,0,4,2,6,11,3,0.236714975,13602
2016,Carson Kelly,STL,AA,21,64,216,236,62,49,7,0,6,29,18,14,0,46,3,1,2,5,0,1,0.287037037,13620
2015,Corey Seager,LAD,AA,21,20,80,86,30,17,7,1,5,17,15,5,1,11,0,1,0,2,1,1,0.375,13624
2013,Preston Tucker,HOU,AA,22,60,237,268,62,37,14,1,10,36,29,27,1,46,4,0,0,6,0,1,0.261603375,13633
2014,Preston Tucker,HOU,AA,23,65,261,290,72,38,17,0,17,41,43,26,5,46,3,0,0,4,2,3,0.275862068,13633
2015,Terrance Gore,KCR,AA,24,85,222,259,63,58,4,1,0,42,16,26,0,50,3,0,8,0,39,2,0.283783783,13658
2016,Jack Lopez,KCR,AA,23,83,267,290,50,36,7,1,6,25,25,14,0,60,2,1,6,9,9,4,0.187265917,13663
2017,Jack Lopez,KCR,AA,24,95,363,398,102,83,12,2,5,42,29,20,2,86,8,0,7,2,19,7,0.280991735,13663
2017,Elier Hernandez,KCR,AA,22,16,62,70,21,16,4,0,1,8,10,4,0,14,2,1,1,1,0,3,0.338709677,13750
2018,Elier Hernandez,KCR,AA,23,91,355,381,102,76,22,1,3,45,50,14,0,71,6,4,2,9,10,8,0.287323943,13750
2014,Travis Jankowski,SDP,AA,23,29,100,112,24,19,4,1,0,14,10,8,0,14,1,2,1,2,10,2,0.24,13768
2015,Travis Jankowski,SDP,AA,24,73,282,321,89,72,11,5,1,50,13,36,1,40,1,0,2,4,23,8,0.315602836,13768
2015,Adalberto Mondesi,KCR,AA,19,81,304,338,74,52,11,5,6,36,33,17,0,88,0,5,12,4,19,6,0.243421052,13769
2016,Adalberto Mondesi,KCR,AA,20,29,116,131,30,19,5,1,5,20,17,13,1,30,0,1,1,0,17,1,0.258620689,13769
2014,Eric Stamets,LAA,AA,22,106,344,382,81,63,13,1,4,46,23,24,0,62,5,2,7,2,11,1,0.235465116,13795
2015,Eric Stamets,LAA,AA,23,62,214,241,53,36,13,1,3,17,23,18,0,25,1,2,6,5,5,3,0.247663551,13795
2013,Anthony Bemboom,LAA,AA,23,8,26,29,4,4,0,0,0,1,4,1,0,5,2,0,0,0,1,0,0.153846153,13854
2014,Bruce Maxwell,OAK,AA,23,25,85,94,12,9,3,0,0,8,2,9,0,32,0,0,0,6,0,1,0.14117647,13866
2015,Bruce Maxwell,OAK,AA,24,96,338,381,82,64,16,0,2,32,48,39,1,54,1,2,1,14,0,1,0.24260355,13866
2014,Alex D. Mejia,STL,AA,23,49,163,183,44,37,3,1,3,13,21,13,1,20,2,3,2,4,2,2,0.26993865,13877
2015,Alex D. Mejia,STL,AA,24,34,115,132,31,23,5,1,2,12,12,11,1,19,2,1,3,1,1,1,0.269565217,13877
2014,Tyler Heineman,HOU,AA,23,78,265,306,64,45,15,3,1,34,25,24,0,37,13,2,2,10,3,3,0.241509433,13897
2015,Tyler Heineman,HOU,AA,24,22,85,95,27,20,7,0,0,12,5,8,0,6,1,0,1,4,0,0,0.317647058,13897
2015,Sherman Johnson,LAA,AA,24,135,490,591,100,62,29,2,7,75,53,89,2,102,2,7,3,2,20,3,0.204081632,13906
2014,Addison Russell,OAK,AA,20,13,48,57,16,11,3,1,1,7,8,8,0,8,1,0,0,3,3,2,0.333333333,14106
2015,Ramon Torres,KCR,AA,22,51,189,214,52,37,10,1,4,23,13,17,0,23,1,0,7,2,4,8,0.275132275,14113
2016,Ramon Torres,KCR,AA,23,41,164,185,44,37,5,1,1,20,8,18,0,18,0,1,2,2,9,4,0.268292682,14113
2014,Joey Gallo,TEX,AA,20,68,250,291,58,27,10,0,21,44,56,36,4,115,3,1,1,0,2,0,0.232,14128
2015,Joey Gallo,TEX,AA,21,34,121,146,38,18,10,1,9,21,31,24,0,49,0,1,0,1,1,0,0.314049586,14128
2015,Jose Rondon,SDP,AA,21,28,100,107,19,16,2,1,0,6,9,4,0,15,0,1,2,3,1,3,0.19,14140
2016,Jose Rondon,SDP,AA,22,96,376,409,105,77,21,2,5,45,44,15,1,66,3,3,12,5,13,4,0.279255319,14140
2017,Jose Rondon,SDP,AA,23,51,215,234,63,44,12,3,4,30,28,16,0,43,1,1,1,7,2,1,0.293023255,14140
2015,Carlos Correa,HOU,AA,20,29,117,133,45,21,15,2,7,25,32,15,1,25,1,0,0,3,15,0,0.384615384,14162
2015,Alfredo Gonzalez,HOU,AA,22,33,100,121,30,28,2,0,0,14,12,17,0,21,0,2,2,2,0,0,0.3,14267
2016,Alfredo Gonzalez,HOU,AA,23,44,146,162,23,17,5,1,0,14,7,14,0,40,1,0,1,4,0,0,0.157534246,14267
2014,Nick Williams,TEX,AA,20,15,62,64,14,11,2,1,0,4,4,2,1,21,0,0,0,1,1,1,0.225806451,14330
2015,Nick Williams,TEX,AA,21,97,378,415,113,75,21,4,13,56,45,32,0,77,3,1,1,6,10,8,0.298941798,14330
2015,Matt Olson,OAK,AA,21,133,466,585,116,62,37,0,17,82,75,105,6,139,6,8,0,7,5,1,0.248927038,14344
2015,Lewis Brinson,TEX,AA,21,28,110,121,32,17,8,1,6,14,23,6,0,28,1,2,1,1,2,1,0.29090909,14352
2016,Lewis Brinson,TEX,AA,22,77,304,326,72,41,14,6,11,46,40,17,0,64,2,2,1,8,11,4,0.236842105,14352
2016,Ronald Guzman,TEX,AA,21,102,375,416,108,72,16,5,15,51,56,33,3,82,3,3,1,5,2,1,0.288,14388
2017,Scott Heineman,TEX,AA,24,117,468,529,133,91,26,7,9,82,44,50,0,121,9,2,0,15,12,9,0.284188034,14453
2015,Renato Nunez,OAK,AA,21,93,381,416,106,65,23,0,18,62,61,28,1,66,4,3,0,4,1,0,0.278215223,14503
2015,Luis Marte,TEX,AA,21,62,228,237,47,36,7,1,3,24,17,3,0,41,0,2,4,5,9,3,0.20614035,14515
2016,Luis Marte,TEX,AA,22,73,265,278,70,49,15,1,5,29,31,5,0,58,3,2,3,6,6,4,0.264150943,14515
2017,Luis Marte,TEX,AA,23,47,169,178,39,25,7,1,6,19,25,5,0,23,0,3,1,3,3,3,0.23076923,14515
2018,Luis Marte,TEX,AA,24,31,112,113,25,18,6,0,1,9,6,0,0,24,0,0,1,2,1,2,0.223214285,14515
2014,Nomar Mazara,TEX,AA,19,24,85,97,26,15,7,1,3,10,16,9,0,22,2,1,0,3,0,0,0.305882352,14553
2015,Nomar Mazara,TEX,AA,20,111,409,470,116,79,22,2,13,57,56,47,0,92,5,9,0,10,2,0,0.283618581,14553
2018,Carlos Tocci,TEX,AA,22,7,22,27,7,6,0,1,0,4,1,4,0,5,0,1,0,0,3,1,0.318181818,14558
2017,Franmil Reyes,SDP,AA,21,135,507,566,131,78,27,1,25,79,102,48,4,134,3,8,0,18,4,4,0.258382642,14566
2016,Franchy Cordero,SDP,AA,21,59,245,264,75,53,8,8,6,31,19,17,4,67,2,0,0,2,12,6,0.306122448,14567
2015,Webster Rivas,LAD,AA,24,13,33,36,9,9,0,0,0,1,2,3,0,6,0,0,0,2,0,2,0.272727272,14636
2015,Brett Phillips,HOU,AA,21,31,134,145,43,30,8,4,1,22,18,8,0,26,3,0,0,2,7,2,0.320895522,14735
2015,Kyle Farmer,LAD,AA,24,76,283,305,77,48,26,1,2,25,39,14,3,55,4,4,0,11,0,1,0.272084805,14813
2014,Tony Kemp,HOU,AA,22,59,233,275,68,49,11,4,4,42,21,28,0,32,7,2,5,5,13,6,0.291845493,14894
2015,Tony Kemp,HOU,AA,23,50,193,230,69,58,10,1,0,36,19,35,0,28,1,1,0,3,15,8,0.357512953,14894
2015,Jaycob Brugman,OAK,AA,23,132,500,566,130,89,27,8,6,61,63,62,0,89,2,2,0,15,11,7,0.26,14936
2016,Jaycob Brugman,OAK,AA,24,38,157,176,41,26,7,3,5,27,20,16,0,33,2,1,0,3,2,3,0.261146496,14936
2014,Hunter Dozier,KCR,AA,22,64,234,267,49,33,12,0,4,33,21,31,0,70,1,1,0,12,3,2,0.209401709,15117
2015,Hunter Dozier,KCR,AA,23,128,475,523,101,61,27,1,12,65,53,45,1,151,1,2,0,7,6,2,0.212631578,15117
2016,Hunter Dozier,KCR,AA,24,26,95,110,29,13,8,0,8,14,21,14,0,23,1,0,0,1,4,0,0.305263157,15117
2016,Tim Locastro,LAD,AA,23,45,191,207,53,43,8,1,1,27,13,8,0,16,7,0,1,1,9,2,0.27748691,15124
2017,Tim Locastro,LAD,AA,24,96,368,420,105,72,21,4,8,69,31,22,1,56,26,2,1,2,22,5,0.285326086,15124
2016,Josh VanMeter,SDP,AA,21,29,106,114,21,17,2,0,2,10,5,7,0,18,0,0,1,1,2,2,0.198113207,15170
2015,Ryan Cordell,TEX,AA,23,56,221,242,48,35,5,3,5,26,18,12,0,73,3,4,2,2,10,1,0.21719457,15181
2016,Ryan Cordell,TEX,AA,24,107,405,445,107,61,22,5,19,69,70,32,1,97,3,5,0,4,12,4,0.26419753,15181
2015,Chad Pinder,OAK,AA,23,117,477,522,151,102,32,2,15,72,86,28,1,103,8,5,4,15,7,5,0.316561844,15191
2015,Brandon Dixon,LAD,AA,23,83,336,349,82,56,16,2,8,33,38,12,0,98,1,0,0,3,16,6,0.244047619,15214
2015,Frank Schwindel,KCR,AA,23,50,170,174,36,25,7,0,4,14,22,2,0,37,1,1,0,5,0,1,0.211764705,15351
2016,Frank Schwindel,KCR,AA,24,120,455,485,123,83,20,0,20,57,68,18,0,86,5,7,0,4,1,1,0.27032967,15351
2015,Jack Mayfield,HOU,AA,24,48,173,196,45,32,6,0,7,34,22,19,1,36,0,2,2,8,3,1,0.260115606,15402
2015,Ryon Healy,OAK,AA,23,124,507,543,153,111,31,1,10,63,62,30,0,82,1,4,1,21,0,1,0.301775147,15447
2016,Ryon Healy,OAK,AA,24,36,145,164,49,26,12,3,8,27,34,18,0,35,0,1,0,0,1,0,0.337931034,15447
2014,Hunter Renfroe,SDP,AA,22,60,224,251,52,35,12,0,5,17,23,25,0,53,0,2,0,6,2,1,0.232142857,15464
2015,Hunter Renfroe,SDP,AA,23,112,421,463,109,70,22,3,14,50,54,33,1,112,3,6,0,8,4,1,0.258907363,15464
2019,Justin Williams,STL,AA,23,17,57,61,11,9,1,0,1,7,3,4,0,17,0,0,0,1,1,0,0.192982456,15490
2016,Franklin Barreto,OAK,AA,20,119,462,507,130,92,25,3,10,63,50,36,1,90,6,2,1,10,30,15,0.281385281,15519
