Season,Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
2010,Chris Owings,ARI,A,18,62,255,271,76,50,19,2,5,39,28,9,0,50,2,3,2,7,1,3,0.298039215,10030
2010,Wil Myers,KCR,A,19,68,242,294,70,40,19,1,10,42,45,48,0,55,2,2,0,4,10,3,0.289256198,10047
2010,Max Stassi,OAK,A,19,110,411,465,94,59,21,1,13,54,51,45,1,141,5,3,1,12,3,3,0.228710462,10059
2011,Donald Lutz,CIN,A,22,123,465,506,140,94,23,3,20,85,75,34,4,125,7,0,0,8,5,4,0.301075268,10154
2009,Mike Trout,LAA,A,17,5,15,20,4,4,0,0,0,1,0,4,0,6,0,0,1,0,0,0,0.266666666,10155
2010,Mike Trout,LAA,A,18,81,312,368,113,81,19,7,6,76,39,46,2,52,7,1,2,1,45,9,0.362179487,10155
2010,Nick Franklin,SEA,A,19,129,513,574,144,92,22,7,23,89,65,50,4,123,7,2,2,4,25,10,0.280701754,10166
2011,Billy Hamilton,CIN,A,20,135,550,610,153,123,18,9,3,99,50,52,0,133,1,3,4,5,103,20,0.278181818,10199
2011,Tucker Barnhart,CIN,A,20,97,326,372,89,60,24,2,3,47,43,37,0,59,1,5,3,9,2,1,0.273006134,10200
2010,Randal Grichuk,LAA,A,18,52,202,214,59,29,19,4,7,41,36,9,0,50,2,1,0,2,4,0,0.292079207,10243
2011,Randal Grichuk,LAA,A,19,32,122,131,28,15,7,4,2,12,13,6,0,29,1,2,0,1,0,1,0.229508196,10243
2011,Oswaldo Arcia,MIN,A,20,20,71,81,25,11,8,1,5,18,18,9,0,16,0,1,0,1,2,2,0.352112676,10306
2011,Danny Ortiz,MIN,A,21,129,468,514,112,65,33,4,10,58,71,37,2,96,2,6,1,7,7,5,0.239316239,10317
2012,Danny Ortiz,MIN,A,22,22,87,94,26,20,4,0,2,8,13,4,0,15,1,0,2,2,3,4,0.298850574,10317
2010,Danny Santana,MIN,A,19,40,130,144,31,24,4,3,0,14,11,7,0,40,3,2,2,2,10,4,0.238461538,10322
2011,Danny Santana,MIN,A,20,104,365,409,90,63,15,5,7,55,41,25,0,98,4,5,10,6,24,15,0.246575342,10322
2010,Scooter Gennett,MIL,A,20,118,482,526,149,97,39,4,9,87,55,31,2,91,5,4,3,6,14,4,0.30912863,10339
2016,Domingo Santana,MIL,A,23,8,23,28,4,3,0,0,1,4,3,4,0,5,1,0,0,0,0,0,0.173913043,10348
2013,Jon Singleton,HOU,A,21,6,21,25,6,1,2,0,3,6,5,4,0,5,0,0,0,0,0,0,0.285714285,10441
2011,Cheslor Cuthbert,KCR,A,18,81,300,342,80,58,13,1,8,33,51,36,1,65,2,4,0,4,2,0,0.266666666,10473
2011,Rocky Gale,SDP,A,23,26,90,101,24,20,3,0,1,9,13,6,0,23,1,3,1,3,0,1,0.266666666,10533
2011,Derek Dietrich,TBR,A,21,127,480,539,133,73,34,4,22,73,81,38,2,128,15,5,0,14,5,7,0.277083333,10542
2010,Rico Noel,SDP,A,21,12,44,52,6,5,0,1,0,3,7,5,0,8,3,0,0,0,3,0,0.136363636,10585
2011,Rico Noel,SDP,A,22,94,375,441,95,69,20,3,3,70,40,37,0,75,16,1,9,6,50,4,0.253333333,10585
2011,Zach Walters,ARI,A,21,97,361,412,109,67,27,6,9,69,56,42,1,96,3,3,3,4,12,10,0.301939058,10622
2011,Carlos Perez,TOR,A,20,95,383,429,98,72,17,6,3,58,41,37,1,74,2,6,1,8,6,2,0.255874673,10642
2012,Carlos Perez,TOR,A,21,71,273,319,75,43,22,5,5,48,40,35,1,38,3,5,3,8,3,2,0.274725274,10642
2010,Rob Brantly,DET,A,20,52,188,217,48,36,10,1,1,26,21,23,0,22,5,0,1,9,2,2,0.255319148,10655
2011,Rob Brantly,DET,A,21,75,284,317,86,62,16,1,7,42,44,24,3,39,5,1,3,12,2,2,0.302816901,10655
2011,Gio Urshela,CLE,A,19,126,505,529,120,85,24,2,9,57,46,14,1,69,4,4,2,11,3,0,0.237623762,10681
2010,Ryan LaMarre,CIN,A,21,60,227,263,64,48,11,0,5,44,29,21,0,53,12,2,1,6,18,7,0.281938325,10700
2011,Arismendy Alcantara,CHC,A,19,99,369,390,100,79,14,5,2,45,37,16,1,76,1,0,4,3,8,8,0.27100271,10711
2011,Lane Adams,KCR,A,21,43,152,172,35,25,7,2,1,22,11,14,0,44,2,2,1,4,7,2,0.230263157,10767
2012,Lane Adams,KCR,A,22,67,262,291,78,56,13,4,5,40,44,21,0,48,2,4,2,4,11,1,0.297709923,10767
2010,Jedd Gyorko,SDP,A,21,42,162,183,46,33,11,0,2,19,23,19,0,31,2,0,0,3,1,0,0.283950617,10816
2011,Cody Stanley,STL,A,22,101,379,413,100,63,24,2,11,54,66,27,3,92,4,3,0,8,4,2,0.263852242,10838
2011,Greg Garcia,STL,A,21,46,150,174,41,30,10,1,0,20,10,17,0,24,4,1,2,3,4,2,0.273333333,10951
2010,Colin Walsh,STL,A,20,28,98,120,21,15,2,2,2,15,6,20,0,20,2,0,0,4,5,1,0.214285714,10961
2011,Colin Walsh,STL,A,21,69,230,276,55,32,18,1,4,36,29,43,0,43,1,1,1,7,6,2,0.239130434,10961
2012,Colin Walsh,STL,A,22,97,353,425,111,72,18,5,16,69,68,60,4,65,7,5,0,7,4,3,0.314447592,10961
2011,Kevin Kiermaier,TBR,A,21,120,402,459,97,74,11,8,4,54,39,37,0,99,8,3,9,3,27,10,0.241293532,11038
2011,Tommy Medica,SDP,A,23,44,142,165,38,16,19,0,3,22,21,17,0,33,5,0,1,2,0,1,0.267605633,11147
2011,Elliot Soto,CHC,A,21,87,318,354,83,71,11,1,0,35,24,17,0,58,6,2,11,7,4,7,0.261006289,11155
2011,Oscar Taveras,STL,A,19,78,308,347,119,79,27,5,8,52,62,32,1,52,3,4,0,5,1,4,0.386363636,11173
2011,Mike Freeman,ARI,A,23,70,257,296,67,50,15,2,0,35,27,27,0,39,2,5,5,3,16,2,0.260700389,11241
2011,Jabari Blash,SEA,A,21,42,124,162,27,18,5,1,3,13,13,38,1,43,0,0,0,3,5,2,0.217741935,11247
2012,Jabari Blash,SEA,A,22,113,400,471,98,58,20,5,15,71,50,60,0,134,9,2,0,8,13,7,0.245,11247
2010,Matt Szczur,CHC,A,20,6,26,30,5,3,1,1,0,6,2,3,0,5,1,0,0,1,0,0,0.192307692,11255
2011,Matt Szczur,CHC,A,21,66,274,298,86,65,15,1,5,55,27,21,0,28,2,1,0,4,17,5,0.313868613,11255
2010,Whit Merrifield,KCR,A,21,47,186,209,47,31,8,3,5,24,26,15,0,42,3,1,4,2,5,3,0.252688172,11281
2010,Jake Marisnick,TOR,A,19,34,127,143,28,17,8,2,1,16,12,9,0,37,5,0,2,3,9,2,0.22047244,11339
2011,Jake Marisnick,TOR,A,20,118,462,523,148,101,27,6,14,68,77,43,4,91,14,4,0,9,37,8,0.32034632,11339
2011,Jesus Aguilar,CLE,A,21,95,349,397,102,54,27,2,19,58,69,35,1,98,10,3,0,7,1,0,0.29226361,11342
2011,Brett Eibner,KCR,A,22,76,272,324,58,31,13,2,12,46,31,48,0,90,4,0,0,9,2,3,0.213235294,11369
2010,Tyler Holt,CLE,A,21,22,70,89,20,10,8,2,0,12,8,15,0,12,1,2,1,3,5,3,0.285714285,11391
2010,Ronald Torreyes,CIN,A,17,6,25,25,6,3,2,1,0,3,2,0,0,3,0,0,0,0,0,0,0.24,11400
2011,Ronald Torreyes,CIN,A,18,67,278,306,99,82,9,5,3,53,41,14,1,19,6,1,7,7,12,7,0.356115107,11400
2012,Kyle Waldrop,CIN,A,20,117,416,469,118,83,21,6,8,59,50,38,5,77,4,4,7,14,10,6,0.283653846,11402
2011,Dixon Machado,DET,A,19,124,429,491,101,98,1,2,0,47,28,46,1,77,4,2,10,12,25,5,0.235431235,11472
2012,Kaleb Cowart,LAA,A,20,66,263,290,77,49,16,3,9,42,54,22,0,44,2,3,0,8,9,4,0.292775665,11494
2008,Andrew Romine,LAA,A,22,126,461,543,120,93,21,4,2,79,34,55,2,76,9,6,12,5,62,18,0.260303687,1159
2013,Willson Contreras,CHC,A,21,86,309,344,76,50,11,5,10,45,44,26,0,66,7,1,1,11,8,3,0.245954692,11609
2013,Brandon Drury,ARI,A,20,134,526,583,159,89,51,4,15,78,85,47,6,92,5,5,0,10,1,1,0.302281368,11615
2007,Chris Valaika,CIN,A,21,79,300,331,92,59,20,3,10,38,56,17,0,72,8,6,0,9,1,4,0.306666666,1165
2011,Nick Castellanos,DET,A,19,135,507,562,158,112,36,3,7,65,76,45,2,130,3,6,1,5,3,2,0.31163708,11737
2013,Carlos Ramirez,TOR,A,22,114,395,435,90,51,27,5,7,53,41,33,0,102,6,0,1,12,14,5,0.227848101,11743
2014,Carlos Ramirez,TOR,A,23,28,91,101,16,11,4,1,0,15,3,8,0,29,1,0,1,1,6,1,0.175824175,11743
2011,Stefen Romero,SEA,A,22,116,429,478,120,78,22,4,16,62,65,32,2,69,11,5,1,7,16,9,0.279720279,11746
2011,Jason Rogers,MIL,A,23,64,240,270,66,43,15,2,6,29,37,22,2,48,2,4,2,1,6,1,0.275,11773
2012,Jason Rogers,MIL,A,24,66,238,279,72,41,24,1,6,39,43,37,0,46,1,2,1,8,5,0,0.302521008,11773
2011,Steven Moya,DET,A,19,86,323,337,66,42,10,1,13,38,39,12,1,127,1,1,0,4,1,1,0.204334365,11854
2012,Steven Moya,DET,A,20,59,243,258,70,44,14,3,9,28,47,11,1,59,1,2,1,4,5,3,0.288065843,11854
2011,Yadiel Rivera,MIL,A,19,32,103,111,20,16,2,1,1,6,5,4,0,34,0,0,4,0,0,0,0.194174757,11863
2012,Yadiel Rivera,MIL,A,20,127,465,506,115,72,26,5,12,61,49,26,0,119,4,5,6,12,7,3,0.247311827,11863
2011,Ronny Rodriguez,CLE,A,19,98,370,394,91,45,28,7,11,41,42,13,0,83,3,4,4,6,10,7,0.245945945,11875
2012,Noel Cuevas,LAD,A,20,40,150,164,34,25,5,2,2,14,18,8,0,25,4,1,1,3,7,1,0.226666666,11894
2011,Joc Pederson,LAD,A,19,16,50,60,8,8,0,0,0,4,1,7,0,9,2,0,1,3,2,0,0.16,11899
2011,Orlando Calixte,KCR,A,19,81,289,317,60,51,5,1,3,19,31,20,1,70,0,4,4,2,11,4,0.207612456,11905
2012,Orlando Calixte,KCR,A,20,62,228,254,55,28,13,4,10,31,34,21,0,44,0,2,3,5,2,5,0.24122807,11905
2013,Nick Martini,STL,A,23,107,365,416,92,70,18,2,2,36,36,40,3,40,9,2,0,9,9,8,0.252054794,12005
2012,Nick Martini,STL,A,22,130,482,563,128,98,24,4,2,82,52,64,1,60,10,4,3,10,11,9,0.265560165,12005
2012,Jon Berti,TOR,A,22,60,224,267,63,51,8,2,2,35,27,34,0,41,7,1,1,3,26,8,0.28125,12037
2013,Niko Goodrum,MIN,A,21,103,385,455,100,70,22,4,4,62,45,60,1,105,4,2,4,10,20,4,0.259740259,12092
2012,Kennys Vargas,MIN,A,21,41,154,186,49,27,10,1,11,22,36,28,3,41,1,3,0,4,0,0,0.318181818,12101
2012,Ryan Brett,TBR,A,20,100,410,456,117,88,20,3,6,77,35,37,3,73,4,3,2,9,48,8,0.285365853,12138
2012,Juniel Querecuto,TBR,A,19,106,386,436,96,77,17,2,0,53,32,38,0,79,1,2,9,10,13,6,0.248704663,12140
2014,Juniel Querecuto,TBR,A,21,88,354,387,103,87,13,1,2,45,37,25,0,44,1,1,6,5,5,5,0.290960451,12140
2013,Max Kepler,MIN,A,20,61,236,263,56,33,11,3,9,35,40,24,1,43,2,1,0,2,2,0,0.237288135,12144
2012,Eddie Rosario,MIN,A,20,95,392,429,116,68,32,4,12,60,70,31,1,69,1,5,0,10,11,11,0.295918367,12155
2012,Miguel Sano,MIN,A,19,129,457,553,118,58,28,4,28,75,100,80,4,144,8,8,0,10,8,3,0.258205689,12164
2012,Jorge Bonifacio,KCR,A,19,105,412,448,116,80,20,6,10,54,61,30,1,84,4,0,2,12,6,3,0.281553398,12174
2012,Jake Hager,TBR,A,19,114,442,501,124,89,22,3,10,63,72,40,0,60,7,6,6,15,17,11,0.280542986,12198
2012,Scott Schebler,LAD,A,21,137,515,560,134,88,32,8,6,67,67,30,3,99,10,3,2,8,17,11,0.260194174,12225
2012,Ryan Court,ARI,A,24,102,383,437,101,67,24,2,8,64,53,38,3,111,9,4,3,9,6,1,0.263707571,12268
2011,Cory Spangenberg,SDP,A,20,47,189,209,54,44,7,1,2,35,24,14,0,42,3,0,3,0,15,4,0.285714285,12294
2012,Jace Peterson,SDP,A,22,117,444,521,127,93,23,9,2,78,48,62,0,63,5,2,8,4,51,13,0.286036036,12325
2011,Beau Taylor,OAK,A,21,43,147,167,43,34,7,2,0,16,17,18,0,34,0,1,1,1,1,3,0.292517006,12384
2011,Jason Krizan,DET,A,22,53,184,205,44,36,4,1,3,13,19,13,0,30,1,0,7,5,1,1,0.239130434,12394
2012,Jason Krizan,DET,A,23,110,365,426,89,64,20,1,4,38,40,50,1,48,1,5,5,5,5,3,0.243835616,12394
2012,Taylor Motter,TBR,A,22,99,303,361,74,50,17,2,5,41,37,50,2,60,3,0,5,10,24,12,0.244224422,12399
2012,Kevin Pillar,TOR,A,23,86,335,375,108,79,20,4,5,49,57,35,1,53,3,1,1,10,35,6,0.322388059,12434
2006,Matt Bush,SDP,A,20,21,71,78,19,16,3,0,0,8,7,6,0,13,1,0,0,2,2,1,0.267605633,1246
2011,Curt Casali,DET,A,22,25,75,92,17,8,7,0,2,10,14,13,0,9,1,1,2,5,0,0,0.226666666,12510
2012,Curt Casali,DET,A,23,48,170,206,49,29,12,0,8,25,25,27,1,18,6,1,2,6,2,1,0.288235294,12510
2011,Kolten Wong,STL,A,20,47,194,222,65,43,15,2,5,39,25,21,1,24,3,4,0,4,9,5,0.335051546,12532
2011,John Hicks,SEA,A,21,38,139,148,43,30,9,2,2,21,26,5,0,17,1,3,0,3,2,3,0.309352517,12547
2012,Eugenio Suarez,DET,A,20,135,511,604,147,102,34,5,6,82,67,65,2,116,15,7,5,6,21,9,0.287671232,12552
2011,Nick Ramirez,MIL,A,21,36,137,149,27,12,12,0,3,11,23,9,0,36,1,2,0,1,0,0,0.197080291,12575
2012,Nick Ramirez,MIL,A,22,96,383,414,95,51,28,0,16,46,70,26,3,144,1,4,0,9,0,0,0.248041775,12575
2012,Raffy Lopez,CHC,A,24,31,117,138,31,23,7,1,0,14,12,17,0,13,0,3,1,4,1,0,0.264957264,12606
2012,O'Koyea Dickson,LAD,A,22,106,386,451,105,60,27,1,17,63,48,46,4,65,14,5,0,7,11,6,0.272020725,12677
2013,Breyvic Valera,STL,A,21,128,515,562,159,135,18,6,0,71,48,40,0,30,1,2,4,10,13,7,0.308737864,12758
2011,Brad Miller,SEA,A,21,14,53,59,22,17,4,1,0,9,7,4,0,9,1,1,0,1,1,0,0.415094339,12775
2012,Andy Burns,TOR,A,21,78,278,325,69,31,25,4,9,57,37,38,0,75,7,2,0,2,15,2,0.248201438,12779
2012,Taylor Davis,CHC,A,22,18,65,76,22,15,4,2,1,5,12,8,0,8,0,3,0,3,0,0,0.338461538,12782
2012,Dalton Pompey,TOR,A,19,5,22,24,5,4,0,1,0,1,3,1,0,5,0,0,1,0,1,1,0.227272727,12797
2013,Dalton Pompey,TOR,A,20,115,437,511,114,77,22,9,6,68,40,63,1,106,5,3,3,4,38,10,0.260869565,12797
2011,James McCann,DET,A,21,9,34,38,2,1,1,0,0,0,1,2,0,12,1,1,0,0,0,0,0.058823529,12859
2012,Francisco Lindor,CLE,A,18,122,490,568,126,93,24,3,6,83,42,61,8,78,11,1,4,19,27,12,0.257142857,12916
2013,Socrates Brito,ARI,A,20,129,523,566,138,103,24,9,2,61,49,37,1,124,2,3,1,3,27,9,0.263862332,12944
2012,Steve Selsky,CIN,A,22,59,228,246,64,47,11,3,3,27,26,12,0,49,3,2,1,2,5,1,0.280701754,12957
2012,Austin Hedges,SDP,A,19,96,337,373,94,56,28,0,10,44,56,23,1,62,7,4,2,8,14,9,0.27893175,12976
2015,Michael Perez,ARI,A,22,55,183,208,41,31,9,0,1,18,26,20,0,31,2,1,0,5,4,3,0.224043715,12977
2013,Michael Perez,ARI,A,20,46,162,178,40,24,12,2,2,20,14,14,1,55,0,2,0,3,0,0,0.24691358,12977
2014,Michael Perez,ARI,A,21,98,319,388,76,42,21,4,9,53,35,62,0,92,2,4,1,7,1,3,0.238244514,12977
2012,Javier Baez,CHC,A,19,57,213,235,71,44,10,5,12,41,33,9,0,48,10,3,0,3,20,3,0.333333333,12979
2013,Charlie Tilson,STL,A,20,100,376,411,114,96,8,6,4,49,30,25,1,58,2,1,7,4,15,6,0.303191489,12983
2015,Erick Castillo,CHC,A,22,40,135,145,30,26,4,0,0,9,13,4,0,18,2,3,1,8,0,0,0.222222222,12990
2011,John Andreoli,CHC,A,21,8,27,30,3,3,0,0,0,3,1,3,0,6,0,0,0,0,2,0,0.111111111,13012
2013,Teoscar Hernandez,HOU,A,20,123,499,565,135,88,25,9,13,97,55,41,0,135,4,4,17,8,24,11,0.270541082,13066
2013,Jorge Polanco,MIN,A,19,115,465,523,143,96,32,10,5,76,78,42,2,59,3,10,3,4,4,4,0.307526881,13152
2012,Marco Hernandez,CHC,A,19,43,157,171,33,26,2,3,2,18,12,9,0,40,0,3,2,3,2,1,0.210191082,13154
2013,Marco Hernandez,CHC,A,20,111,417,443,106,82,17,3,4,45,34,16,1,72,4,2,4,8,21,7,0.254196642,13154
2012,Robel Garcia,CLE,A,19,63,233,264,49,33,12,1,3,24,23,27,1,68,2,0,2,3,2,2,0.210300429,13167
2013,Robel Garcia,CLE,A,20,16,46,56,8,4,3,1,0,5,3,9,0,11,1,0,0,1,0,0,0.173913043,13167
2012,Tyler Goeddel,TBR,A,19,103,329,379,81,54,19,2,6,52,46,38,0,94,7,2,3,8,30,5,0.246200607,13180
2013,Tyler Goeddel,TBR,A,20,112,450,497,112,75,18,12,7,63,65,40,1,98,3,3,1,7,30,5,0.248888888,13180
2013,Orlando Arcia,MIL,A,18,120,442,486,111,88,14,5,4,67,39,35,2,40,6,1,2,15,20,9,0.251131221,13185
2013,Michael Reed,MIL,A,20,118,455,539,130,93,23,13,1,68,40,71,3,108,4,2,7,15,26,10,0.285714285,13228
2013,Jacob Wilson,STL,A,22,97,348,409,92,52,24,1,15,63,72,40,1,54,10,8,3,6,6,5,0.264367816,13254
2013,Zach Vincej,CIN,A,22,104,377,425,99,74,17,5,3,51,31,36,0,72,6,4,2,9,13,7,0.262599469,13269
2013,Joey Rickard,TBR,A,22,127,452,559,122,80,29,5,8,79,63,78,0,98,16,8,5,8,30,10,0.269911504,13277
2012,Darnell Sweeney,LAD,A,21,51,199,229,58,41,8,4,5,34,23,24,0,41,2,1,3,3,17,4,0.291457286,13284
2012,Max Muncy,OAK,A,21,64,229,274,63,37,20,2,4,34,23,41,2,37,1,3,0,2,3,1,0.27510917,13301
2013,Ildemaro Vargas,STL,A,21,115,419,467,104,85,15,3,1,54,39,31,1,49,3,1,13,19,8,4,0.248210023,13324
2015,Ildemaro Vargas,ARI,A,23,86,336,384,108,82,18,3,5,62,39,35,1,16,3,5,5,8,9,6,0.321428571,13324
2013,Luke Maile,TBR,A,22,95,361,407,102,70,25,3,4,45,49,41,0,54,0,5,0,10,8,2,0.282548476,13355
2012,Stephen Piscotty,STL,A,21,55,210,237,62,39,18,1,4,29,27,18,1,25,9,0,0,9,3,0,0.295238095,13367
2013,Erik Gonzalez,CLE,A,21,93,355,383,92,53,23,7,9,59,49,24,0,71,1,1,2,7,10,4,0.259154929,13369
2014,Wynton Bernard,DET,A,23,131,507,583,164,122,30,6,6,91,47,56,1,86,5,3,12,4,45,19,0.3234714,13408
2013,Andrew Toles,TBR,A,21,121,519,552,169,116,35,16,2,79,57,22,1,105,7,3,1,6,62,17,0.325626204,13414
2013,Christian Lopes,TOR,A,20,129,497,552,122,90,24,3,5,52,66,40,1,78,8,7,0,13,2,1,0.245472837,13472
2013,Dwight Smith Jr.,TOR,A,20,109,423,479,120,93,17,3,7,57,46,52,0,82,3,1,0,4,25,5,0.283687943,13473
2014,Oscar Hernandez,TBR,A,20,94,362,397,90,58,18,5,9,43,63,25,1,78,4,5,1,6,3,6,0.248618784,13490
2012,Jose Ramirez,CLE,A,19,67,277,313,98,78,13,4,3,54,27,24,1,26,1,3,8,4,15,6,0.353790613,13510
2013,Jesse Winker,CIN,A,19,112,417,486,117,78,18,5,16,73,76,63,2,75,4,2,0,10,6,1,0.280575539,13590
2013,Patrick Wisdom,STL,A,21,104,372,423,86,49,20,4,13,54,62,42,0,114,3,3,3,4,4,1,0.231182795,13602
2013,Mallex Smith,SDP,A,20,110,424,507,111,88,17,2,4,81,29,59,0,84,12,1,11,4,64,16,0.261792452,13608
2014,Mallex Smith,SDP,A,21,65,254,303,75,56,13,6,0,56,15,38,0,55,4,2,5,2,48,16,0.29527559,13608
2013,Ketel Marte,SEA,A,19,98,378,406,116,96,15,5,0,61,31,15,0,39,1,3,9,9,16,7,0.306878306,13613
2013,Carson Kelly,STL,A,18,43,146,168,32,24,6,0,2,18,13,13,0,25,2,2,5,3,0,0,0.219178082,13620
2014,Carson Kelly,STL,A,19,98,363,415,90,63,17,4,6,41,49,37,1,54,7,4,4,14,1,0,0.247933884,13620
2013,Jeimer Candelario,CHC,A,19,130,501,573,127,80,35,1,11,70,57,68,1,90,2,2,0,18,1,0,0.253493013,13621
2014,Jeimer Candelario,CHC,A,20,63,244,263,61,33,19,3,6,32,37,18,1,45,0,1,0,3,0,1,0.25,13621
2013,Corey Seager,LAD,A,19,74,272,312,84,51,18,3,12,45,57,34,4,58,3,2,1,10,9,4,0.308823529,13624
2012,Jack Lopez,KCR,A,19,64,261,288,58,47,9,2,0,30,16,14,0,43,4,1,8,4,14,4,0.222222222,13663
2013,Tyrone Taylor,MIL,A,19,122,485,549,133,90,33,2,8,69,57,35,1,63,14,4,11,9,19,8,0.274226804,13675
2013,Christopher Bostick,OAK,A,20,129,489,555,138,91,25,8,14,75,89,51,0,122,6,5,4,7,25,8,0.282208588,13718
2012,Chris Taylor,SEA,A,21,12,46,53,14,14,0,0,0,5,4,2,0,4,3,0,2,1,4,1,0.304347826,13757
2012,Travis Jankowski,SDP,A,21,59,238,256,67,52,10,4,1,32,23,13,0,44,1,3,1,4,17,7,0.281512605,13768
2012,Eric Stamets,LAA,A,20,62,248,267,68,53,13,1,1,34,20,15,0,35,3,0,1,3,7,2,0.274193548,13795
2014,Ian Parmley,TOR,A,24,41,110,137,23,21,2,0,0,16,9,20,0,17,0,1,6,1,11,1,0.209090909,13821
2013,Anthony Bemboom,LAA,A,23,61,229,254,56,37,11,0,8,35,25,21,0,43,0,1,3,3,0,1,0.244541484,13854
2014,Anthony Bemboom,LAA,A,24,19,60,65,13,6,3,2,2,8,13,4,0,7,1,0,0,3,1,0,0.216666666,13854
2013,Devon Travis,DET,A,22,77,290,339,102,77,17,2,6,55,42,35,2,32,8,4,2,3,14,3,0.351724137,13862
2013,Bruce Maxwell,OAK,A,22,57,199,228,57,41,14,0,2,25,28,24,1,29,0,2,3,5,0,0,0.28643216,13866
2013,Alex D. Mejia,STL,A,22,40,153,169,43,31,9,2,1,26,13,9,0,29,2,1,4,2,2,1,0.281045751,13877
2013,Seth Mejias-Brean,CIN,A,22,127,479,545,146,98,35,3,10,70,79,55,0,83,6,3,2,12,3,2,0.30480167,13905
2013,Sherman Johnson,LAA,A,22,105,398,478,104,74,20,6,4,74,32,66,0,87,6,4,4,4,14,4,0.261306532,13906
2013,Patrick Kivlehan,SEA,A,23,60,224,248,64,47,12,1,4,27,32,17,1,42,5,2,0,4,5,4,0.285714285,13910
2013,Rio Ruiz,HOU,A,19,114,416,472,108,62,33,1,12,46,63,50,0,92,0,5,1,9,12,3,0.259615384,14103
2012,Addison Russell,OAK,A,18,16,58,66,18,12,4,2,0,8,9,5,0,12,1,1,1,2,5,1,0.310344827,14106
2013,Albert Almora Jr.,CHC,A,19,61,249,272,82,58,17,4,3,39,23,17,1,30,3,2,1,7,4,4,0.329317269,14109
2013,Eric Haase,CLE,A,20,104,376,420,94,54,23,3,14,49,47,40,0,117,1,2,1,6,2,2,0.25,14111
2014,Eric Haase,CLE,A,21,77,296,328,80,44,16,4,16,48,42,28,1,84,3,1,0,6,1,2,0.27027027,14111
2013,Daniel Vogelbach,CHC,A,20,114,433,502,123,85,21,0,17,55,71,57,3,77,2,8,0,11,4,4,0.284064665,14130
2013,Tim Lopes,SEA,A,19,92,334,365,92,73,15,3,1,41,36,20,2,45,2,3,6,10,10,7,0.275449101,14137
2013,Daniel Robertson,OAK,A,19,101,401,451,111,80,21,1,9,59,46,41,0,79,7,2,0,10,1,7,0.27680798,14145
2013,Byron Buxton,MIN,A,19,68,270,321,92,59,15,10,8,68,55,44,1,56,1,3,3,4,32,11,0.34074074,14161
2013,Carlos Correa,HOU,A,18,117,450,519,144,99,33,3,9,73,86,58,4,83,8,2,1,6,10,10,0.32,14162
2013,Andrew Velazquez,ARI,A,18,65,235,257,61,47,10,4,0,23,16,21,0,59,0,1,0,1,7,2,0.259574468,14196
2014,Andrew Velazquez,ARI,A,19,134,544,623,158,116,18,15,9,94,56,62,0,136,7,5,4,4,50,15,0.290441176,14196
2012,Jorge Soler,CHC,A,20,20,80,88,27,19,5,0,3,14,15,6,2,6,2,0,0,3,4,1,0.3375,14221
2015,Alfredo Gonzalez,HOU,A,22,13,43,57,14,12,1,1,0,7,8,11,0,8,2,0,1,0,2,0,0.325581395,14267
2012,Mitch Haniger,MIL,A,21,14,49,58,14,9,4,0,1,9,8,7,0,13,1,1,0,0,1,0,0.285714285,14274
2013,Mitch Haniger,MIL,A,22,41,145,178,43,24,12,2,5,24,25,25,1,24,3,5,0,2,7,0,0.296551724,14274
2014,Anthony Alford,TOR,A,19,5,25,25,8,6,1,0,1,3,3,0,0,8,0,0,0,0,4,0,0.32,14329
2015,Anthony Alford,TOR,A,20,50,188,232,55,39,14,1,1,49,16,39,1,60,3,2,0,2,12,1,0.292553191,14329
2007,Wilson Ramos,MIN,A,19,73,292,316,85,59,17,1,8,40,42,19,2,61,5,0,0,9,1,1,0.29109589,1433
2013,Matt Olson,OAK,A,19,134,481,558,108,53,32,0,23,69,93,72,1,148,2,3,0,5,4,3,0.224532224,14344
2013,Joe Hudson,CIN,A,22,87,295,338,73,50,22,0,1,36,27,32,0,48,5,3,3,5,3,1,0.247457627,14412
2014,Joe Hudson,CIN,A,23,80,269,311,58,39,14,2,3,34,30,33,0,54,6,1,2,1,2,1,0.215613382,14412
2013,Renato Nunez,OAK,A,19,128,508,546,131,85,27,0,19,68,85,28,0,136,5,3,1,18,2,2,0.257874015,14503
2013,Gabriel Guerrero,SEA,A,19,125,468,499,126,96,23,3,4,60,50,22,0,113,3,6,0,10,12,3,0.269230769,14528
2013,Jesmuel Valentin,LAD,A,19,33,99,122,21,14,6,1,0,12,5,16,1,28,1,1,5,1,4,3,0.212121212,14548
2014,Jesmuel Valentin,LAD,A,20,108,407,462,114,76,22,9,7,73,47,38,1,72,7,3,7,3,24,7,0.28009828,14548
2013,Anthony Santander,CLE,A,18,61,219,238,53,35,13,0,5,27,31,13,0,43,6,0,0,4,6,3,0.242009132,14551
2014,Anthony Santander,CLE,A,19,43,163,181,30,19,9,1,1,16,10,17,0,49,0,1,0,0,2,0,0.184049079,14551
2015,Anthony Santander,CLE,A,20,64,248,276,69,43,16,0,10,46,42,18,2,53,6,4,0,10,4,2,0.278225806,14551
