Season,Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
2011,Christian Bethancourt,ATL,A+,19,45,166,175,45,38,6,0,1,11,20,3,0,35,0,4,2,5,3,2,0.271084337,10028
2010,Wil Myers,KCR,A+,19,58,205,247,71,47,18,2,4,28,38,37,1,39,4,1,0,5,2,3,0.346341463,10047
2012,Tomas Telis,TEX,A+,21,117,450,483,111,82,24,1,4,45,43,16,2,53,7,3,7,18,9,2,0.246666666,10067
2013,Adrian Nieto,WSN,A+,23,110,390,452,111,70,29,1,11,68,53,53,1,82,4,4,1,7,4,2,0.284615384,10294
2011,Eury Perez,WSN,A+,21,119,424,465,120,108,9,2,1,54,41,22,1,63,3,5,11,4,45,15,0.283018867,10299
2014,Eury Perez,WSN,A+,24,9,28,33,9,7,1,0,1,6,4,3,0,4,0,0,2,0,6,1,0.321428571,10299
2013,Mike Ohlman,BAL,A+,22,100,361,424,113,67,29,4,13,61,53,56,2,93,5,2,0,11,5,0,0.31301939,10347
2012,Cheslor Cuthbert,KCR,A+,19,124,474,517,115,89,19,0,7,47,60,38,0,79,2,3,0,8,6,3,0.242616033,10473
2013,Cheslor Cuthbert,KCR,A+,20,60,225,254,63,38,21,2,2,32,31,27,0,37,0,2,0,8,1,2,0.28,10473
2011,Joey Terdoslavich,ATL,A+,22,131,483,536,138,64,52,2,20,72,82,41,4,107,4,8,0,7,2,0,0.285714285,10593
2011,Bryce Brentz,BOS,A+,22,75,288,321,79,44,15,1,19,48,58,26,2,80,3,4,0,8,1,1,0.274305555,10607
2012,David Freitas,WSN,A+,23,78,273,321,74,47,22,0,5,37,46,39,1,52,7,2,0,10,0,0,0.271062271,10619
2011,Zach Walters,WSN,A+,21,30,116,126,34,26,7,1,0,15,11,8,0,33,0,1,1,0,7,1,0.293103448,10622
2012,Zach Walters,WSN,A+,22,54,193,207,52,38,8,1,5,24,24,10,1,43,1,3,0,2,6,3,0.269430051,10622
2012,Gio Urshela,CLE,A+,20,114,438,475,122,77,30,1,14,50,59,16,0,61,7,8,6,17,1,1,0.278538812,10681
2011,Mike Olt,TEX,A+,22,69,240,292,64,35,15,0,14,39,42,48,1,70,1,3,0,7,0,1,0.266666666,10698
2010,Ryan LaMarre,CIN,A+,21,8,27,29,6,3,2,0,1,2,3,2,0,4,0,0,0,0,1,1,0.222222222,10700
2012,Lane Adams,KCR,A+,22,68,262,285,63,46,10,1,6,37,25,21,0,64,2,0,0,8,8,4,0.240458015,10767
2013,Lane Adams,KCR,A+,23,87,323,370,89,57,23,2,7,56,39,43,2,66,2,2,0,2,23,6,0.275541795,10767
2011,Tyler Saladino,CHW,A+,21,102,397,464,107,56,26,9,16,75,55,51,1,90,9,3,4,9,7,7,0.26952141,10807
2011,Todd Cunningham,ATL,A+,22,87,334,386,86,66,12,4,4,59,20,33,0,47,14,1,4,7,14,6,0.257485029,10822
2013,Rangel Ravelo,CHW,A+,21,84,301,347,94,61,27,2,4,43,53,40,1,46,2,3,1,5,4,1,0.312292358,10839
2011,Andrelton Simmons,ATL,A+,21,131,517,570,161,119,35,6,1,69,52,29,2,43,6,6,12,12,26,18,0.311411992,10847
2011,Jared Hoying,TEX,A+,22,116,420,484,99,63,27,4,5,50,45,45,1,98,9,2,8,3,10,9,0.235714285,10882
2012,Jared Hoying,TEX,A+,23,58,218,248,60,42,12,2,4,37,17,21,4,53,5,0,4,0,8,4,0.275229357,10882
2011,Ryan Strausborger,TEX,A+,23,126,488,559,132,86,29,9,8,71,57,45,1,91,15,5,6,5,31,12,0.270491803,10937
2011,Phil Gosselin,ATL,A+,22,115,424,484,112,76,24,6,6,60,63,37,1,76,5,9,9,6,6,2,0.264150943,10953
2010,Phil Gosselin,ATL,A+,21,6,26,26,4,2,1,1,0,2,0,0,0,7,0,0,0,0,0,0,0.153846153,10953
2010,Christian Colon,KCR,A+,21,60,245,271,68,51,12,2,3,38,30,13,1,33,6,3,4,7,2,4,0.27755102,11145
2012,Brett Nicholas,TEX,A+,23,122,449,507,128,86,34,0,8,50,63,44,3,84,6,8,0,8,5,1,0.285077951,11192
2011,Andy Wilkins,CHW,A+,22,134,493,556,137,81,33,0,23,72,89,56,0,91,0,4,3,11,2,2,0.277890466,11251
2010,Jonathan Schoop,BAL,A+,18,6,21,22,5,2,3,0,0,5,3,1,0,4,0,0,0,2,0,0,0.238095238,11265
2011,Jonathan Schoop,BAL,A+,19,77,299,329,81,62,12,2,5,37,37,22,1,44,4,0,4,4,6,3,0.27090301,11265
2011,Whit Merrifield,KCR,A+,22,126,477,547,125,87,30,3,5,74,36,52,0,89,4,4,10,8,24,14,0.262054507,11281
2012,Whit Merrifield,KCR,A+,23,101,380,439,96,65,20,3,8,59,36,41,0,70,4,5,9,11,25,4,0.252631578,11281
2007,Steven Lerud,PIT,A+,22,84,287,328,58,36,17,1,4,27,31,31,1,63,9,1,0,11,3,2,0.202090592,113
2008,Steven Lerud,PIT,A+,23,67,235,273,60,38,14,0,8,36,39,26,1,65,8,4,0,4,1,1,0.255319148,113
2012,Adrian Sanchez,WSN,A+,21,101,375,400,101,75,20,3,3,46,32,11,0,59,5,1,8,12,25,16,0.269333333,11338
2013,Adrian Sanchez,WSN,A+,22,120,428,463,103,84,14,4,1,43,42,17,1,61,6,2,10,11,8,4,0.240654205,11338
2014,Adrian Sanchez,WSN,A+,23,29,96,106,26,22,3,1,0,6,9,5,0,14,2,3,0,2,4,1,0.270833333,11338
2015,Adrian Sanchez,WSN,A+,24,19,67,73,23,17,5,0,1,10,6,5,2,6,0,0,1,2,5,1,0.343283582,11338
2012,Jesus Aguilar,CLE,A+,22,107,367,427,102,63,25,2,12,64,58,45,2,90,10,5,0,7,0,1,0.277929155,11342
2011,Jesus Aguilar,CLE,A+,21,31,113,124,29,22,3,0,4,12,13,11,0,28,0,0,0,1,1,0,0.256637168,11342
2008,Carlos Rivero,CLE,A+,20,108,411,455,116,80,27,1,8,46,64,36,0,84,3,3,2,12,1,2,0.282238442,1136
2012,Brett Eibner,KCR,A+,23,120,423,486,82,37,25,5,15,60,52,57,0,164,5,0,1,3,5,2,0.193853427,11369
2012,Tyler Holt,CLE,A+,23,81,315,362,83,66,10,7,0,48,22,39,0,62,4,0,4,4,16,8,0.263492063,11391
2011,Tyler Holt,CLE,A+,22,123,449,536,114,90,18,4,2,66,26,78,0,106,2,2,5,5,34,6,0.25389755,11391
2012,Tony Wolters,CLE,A+,20,125,485,537,127,81,30,8,8,66,58,36,0,104,8,3,5,16,5,9,0.26185567,11470
2013,Tony Wolters,CLE,A+,21,80,289,340,80,64,13,0,3,36,33,41,0,58,3,3,4,4,3,6,0.276816608,11470
2012,Odubel Herrera,TEX,A+,20,126,500,551,141,109,22,6,4,71,45,33,3,99,7,4,7,9,27,7,0.282,11476
2013,Odubel Herrera,TEX,A+,21,29,95,115,28,24,2,1,1,13,5,16,0,19,1,1,2,1,2,2,0.294736842,11476
2014,Odubel Herrera,TEX,A+,22,29,111,137,33,29,3,1,0,26,11,23,0,21,0,2,1,1,9,3,0.297297297,11476
2013,Henry Ramos,BOS,A+,21,129,469,540,118,72,27,7,12,69,55,55,3,100,3,7,6,9,11,12,0.251599147,11481
2012,Michael A. Taylor,WSN,A+,21,109,384,431,93,55,33,2,3,51,37,40,0,113,3,1,3,6,19,9,0.2421875,11489
2013,Michael A. Taylor,WSN,A+,22,133,509,581,134,77,41,6,10,79,87,55,1,131,8,7,2,10,51,7,0.263261296,11489
2011,Manny Machado,BAL,A+,18,63,237,260,58,38,12,3,5,24,26,22,0,48,0,1,0,8,8,5,0.244725738,11493
2012,Yolmer Sanchez,CHW,A+,20,92,365,416,115,94,14,6,1,57,42,31,0,64,7,6,7,8,19,10,0.315068493,11602
2013,Garin Cecchini,BOS,A+,22,63,214,262,75,47,19,4,5,44,33,43,0,34,5,0,0,3,15,7,0.350467289,11608
2012,Christian Villanueva,TEX,A+,21,100,375,425,107,77,19,1,10,45,59,24,3,83,20,5,1,8,9,9,0.285333333,11738
2013,Drew Robinson,TEX,A+,21,122,436,523,112,71,26,7,8,62,70,72,2,124,7,3,5,9,10,2,0.256880733,11761
2012,Ronny Rodriguez,CLE,A+,20,126,454,483,119,76,20,4,19,67,66,19,0,89,5,2,3,6,7,7,0.262114537,11875
2012,Hanser Alberto,TEX,A+,19,66,279,290,74,57,11,2,4,36,34,2,0,27,3,5,1,10,9,3,0.265232974,11902
2013,Hanser Alberto,TEX,A+,20,29,97,104,25,20,5,0,0,6,7,4,0,8,2,0,1,7,3,1,0.257731958,11902
2014,Hanser Alberto,TEX,A+,21,70,262,285,71,48,15,3,5,37,43,10,0,25,3,4,6,8,10,4,0.270992366,11902
2012,Orlando Calixte,KCR,A+,20,63,256,278,72,47,17,4,4,38,28,15,0,65,3,2,2,5,8,3,0.28125,11905
2007,Chris Johnson,HOU,A+,22,60,224,240,59,42,11,0,6,24,38,8,1,41,3,5,0,9,1,0,0.263392857,1191
2012,Travis Shaw,BOS,A+,22,99,354,423,108,58,31,3,16,69,73,59,3,81,7,3,0,8,11,2,0.305084745,11982
2012,Matt Skole,WSN,A+,22,18,70,76,22,11,10,1,0,11,12,5,1,17,0,1,0,1,1,0,0.314285714,12119
2012,Nick Ahmed,ATL,A+,22,130,506,571,136,90,36,4,6,84,49,49,0,102,4,2,10,10,40,10,0.268774703,12147
2013,Kyle Kubitza,ATL,A+,22,132,435,527,113,67,28,6,12,75,57,80,0,132,6,3,3,5,8,16,0.259770114,12148
2012,Xander Bogaerts,BOS,A+,19,104,384,435,116,71,27,3,15,59,64,43,1,85,5,2,1,8,4,4,0.302083333,12161
2013,Jorge Bonifacio,KCR,A+,20,54,206,234,61,45,11,3,2,32,29,23,0,40,2,3,0,2,0,2,0.296116504,12174
2014,Jorge Alfaro,TEX,A+,21,100,398,437,104,64,22,5,13,63,73,23,0,100,12,4,0,6,6,5,0.261306532,12180
2013,Rougned Odor,TEX,A+,19,100,377,425,115,73,33,4,5,65,59,26,1,67,15,5,2,7,27,8,0.305039787,12282
2012,Kevan Smith,CHW,A+,24,22,77,86,21,12,4,2,3,8,23,5,1,17,1,3,0,1,0,0,0.272727272,12284
2012,Tommy La Stella,ATL,A+,23,85,298,358,90,58,22,5,5,43,56,36,2,24,11,10,3,2,13,2,0.302013422,12371
2013,Tommy La Stella,ATL,A+,24,7,20,29,11,9,1,0,1,7,4,8,0,1,1,0,0,0,1,1,0.55,12371
2012,Marcus Semien,CHW,A+,21,107,418,487,115,64,32,5,14,81,59,55,1,98,5,3,6,6,11,5,0.275119617,12533
2014,Mike Marjama,CHW,A+,24,70,248,262,66,45,16,2,3,26,17,8,0,33,2,2,2,6,2,3,0.266129032,12594
2013,Billy Burns,WSN,A+,23,91,330,402,103,86,8,9,0,70,29,52,2,37,12,2,6,5,54,5,0.312121212,12701
2012,Anthony Rendon,WSN,A+,22,9,27,32,9,4,2,3,0,5,0,5,0,4,0,0,0,0,0,0,0.333333333,12861
2013,Francisco Lindor,CLE,A+,19,83,327,373,100,74,19,6,1,51,27,35,0,39,2,3,6,7,20,5,0.305810397,12916
2014,Cam Gallagher,KCR,A+,21,96,312,361,71,48,18,0,5,24,34,37,0,38,1,6,5,8,1,0,0.227564102,12981
2015,Cam Gallagher,KCR,A+,22,77,253,290,62,42,15,0,5,24,23,28,2,34,2,2,5,11,0,0,0.245059288,12981
2012,Jackie Bradley Jr.,BOS,A+,22,67,234,304,84,53,26,2,3,53,34,52,1,40,10,8,0,5,16,6,0.358974358,12984
2016,Erick Castillo,CHC,A+,23,43,151,164,28,25,2,0,1,17,8,7,0,29,5,0,1,7,0,0,0.185430463,12990
2015,Jose Briceno,ATL,A+,22,88,311,327,57,39,14,0,4,32,20,12,0,52,1,2,1,11,2,0,0.183279742,13151
2013,Luis Sardinas,TEX,A+,20,97,383,432,114,95,15,3,1,69,31,32,1,54,7,5,5,5,27,8,0.29765013,13153
2013,Nicky Delmonico,BAL,A+,20,61,226,263,55,30,12,0,13,33,30,36,2,59,1,0,0,6,5,1,0.243362831,13157
2013,Blake Swihart,BOS,A+,21,103,376,422,112,74,29,7,2,45,42,41,2,63,1,3,1,9,7,8,0.29787234,13176
2014,Jordan Weems,BOS,A+,21,24,82,94,27,22,4,0,1,13,6,9,0,24,2,0,1,1,2,0,0.329268292,13190
2015,Jordan Weems,BOS,A+,22,31,105,117,27,20,6,0,1,12,7,12,0,26,0,0,0,4,2,1,0.257142857,13190
2015,Spencer Kieboom,WSN,A+,24,71,246,285,61,42,16,1,2,30,26,36,1,30,1,2,0,10,1,1,0.247967479,13300
2013,Deven Marrero,BOS,A+,22,85,332,376,85,63,20,0,2,50,21,42,0,60,1,0,1,7,21,2,0.256024096,13325
2014,Omar Narvaez,CHW,A+,22,47,140,174,39,29,8,0,2,18,16,27,0,21,2,4,1,6,3,2,0.278571428,13338
2015,Omar Narvaez,CHW,A+,23,98,339,385,93,82,10,0,1,38,27,40,1,31,2,3,1,12,1,0,0.274336283,13338
2014,Bubba Starling,KCR,A+,21,132,482,549,105,69,23,4,9,67,54,49,0,150,13,5,0,4,17,2,0.217842323,13356
2015,Bubba Starling,KCR,A+,22,12,44,51,17,11,4,0,2,6,12,7,1,17,0,0,0,0,2,1,0.386363636,13356
2013,Tyler Naquin,CLE,A+,22,108,448,498,124,82,27,6,9,69,42,41,0,112,6,1,2,8,14,7,0.276785714,13359
2013,Erik Gonzalez,CLE,A+,21,39,153,163,37,23,9,5,0,16,27,5,0,38,0,4,1,6,1,2,0.241830065,13369
2014,Erik Gonzalez,CLE,A+,22,74,308,336,89,65,14,7,3,45,46,23,1,65,0,2,3,12,15,6,0.288961038,13369
2013,Christian Walker,BAL,A+,22,55,215,239,62,37,17,0,8,25,35,17,0,41,3,4,0,4,2,0,0.288372093,13419
2014,Tony Renda,WSN,A+,23,107,414,472,127,102,21,4,0,75,47,43,0,59,10,5,0,6,19,5,0.306763285,13443
2014,Jose Peraza,ATL,A+,20,66,284,304,97,75,13,8,1,44,27,10,1,32,3,4,3,5,35,7,0.341549295,13593
2015,Humberto Arteaga,KCR,A+,21,48,179,196,42,34,7,0,1,21,16,7,0,31,3,3,4,5,3,3,0.234636871,13595
2016,Humberto Arteaga,KCR,A+,22,67,266,285,76,64,8,2,2,35,24,7,0,46,1,1,10,6,14,5,0.285714285,13595
2013,Mookie Betts,BOS,A+,20,51,185,211,63,41,12,3,7,30,39,23,2,17,1,1,1,2,20,2,0.34054054,13611
2015,Jeimer Candelario,CHC,A+,21,82,318,343,86,53,25,3,5,42,39,20,0,62,3,2,0,5,0,1,0.270440251,13621
2014,Terrance Gore,KCR,A+,23,89,252,287,55,46,8,1,0,34,15,20,0,66,4,2,9,4,36,4,0.218253968,13658
2013,Jack Lopez,KCR,A+,20,124,478,536,110,90,10,6,4,62,45,36,0,89,10,1,11,5,27,11,0.230125523,13663
2014,Jack Lopez,KCR,A+,21,108,405,443,87,65,19,2,1,34,29,27,1,66,6,0,5,9,23,9,0.214814814,13663
2015,Jack Lopez,KCR,A+,22,116,429,487,102,80,15,1,6,52,43,32,1,88,7,3,16,12,13,10,0.237762237,13663
2015,Christopher Bostick,WSN,A+,22,62,234,264,64,47,10,3,4,23,18,19,0,44,7,2,2,4,15,3,0.273504273,13718
2014,Christopher Bostick,TEX,A+,21,130,495,556,124,74,31,8,11,81,62,47,1,116,7,4,3,8,24,11,0.25050505,13718
2015,Elier Hernandez,KCR,A+,20,50,177,196,41,31,7,2,1,15,12,10,0,47,4,5,0,5,4,2,0.231638418,13750
2016,Elier Hernandez,KCR,A+,21,134,500,546,113,79,28,4,2,51,43,30,0,120,10,5,1,11,8,5,0.226,13750
2017,Elier Hernandez,KCR,A+,22,30,124,131,38,24,7,3,4,15,27,4,1,35,2,1,0,7,1,0,0.306451612,13750
2014,Adalberto Mondesi,KCR,A+,18,110,435,472,92,58,14,12,8,54,33,24,0,122,3,2,8,7,17,4,0.211494252,13769
2016,Adalberto Mondesi,KCR,A+,20,9,37,39,9,5,2,1,1,5,4,2,0,11,0,0,0,0,2,0,0.243243243,13769
2013,Micah Johnson,CHW,A+,22,49,211,228,58,46,7,4,1,28,15,10,0,27,1,1,5,3,22,7,0.274881516,13809
2013,Joey Wendle,CLE,A+,23,107,413,474,122,69,32,5,16,73,64,44,1,79,10,6,1,10,10,2,0.295399515,13853
2014,Mike Miller,BOS,A+,24,49,192,216,59,51,8,0,0,24,18,15,0,25,3,0,6,6,7,4,0.307291666,13891
2014,Eric Haase,CLE,A+,21,16,65,70,12,7,4,0,1,4,6,5,0,19,0,0,0,2,0,1,0.184615384,14111
2015,Eric Haase,CLE,A+,22,90,320,370,79,37,26,7,9,46,55,36,0,114,11,2,1,5,3,2,0.246875,14111
2014,Ramon Torres,KCR,A+,21,44,149,167,37,29,5,3,0,14,8,10,0,16,1,1,6,1,5,2,0.248322147,14113
2015,Ramon Torres,KCR,A+,22,71,288,308,74,60,10,3,1,29,18,11,0,32,1,0,8,6,14,7,0.256944444,14113
2014,Joey Gallo,TEX,A+,20,58,189,246,61,28,9,3,21,53,50,51,3,64,2,4,0,3,5,3,0.322751322,14128
2014,Jason Coats,CHW,A+,24,115,429,476,125,73,35,2,15,64,72,35,2,65,6,4,2,10,5,2,0.291375291,14282
2013,Wilmer Difo,WSN,A+,21,6,18,20,4,3,1,0,0,2,1,2,0,3,0,0,0,0,0,1,0.222222222,14320
2015,Wilmer Difo,WSN,A+,23,19,75,83,24,14,7,0,3,13,14,8,1,13,0,0,0,0,4,1,0.32,14320
2014,Nick Williams,TEX,A+,20,94,377,408,110,65,28,4,13,61,68,19,1,117,11,1,0,8,5,7,0.291777188,14330
2014,Lewis Brinson,TEX,A+,20,46,183,199,45,33,8,1,3,17,22,15,0,50,1,0,0,3,5,5,0.245901639,14352
2015,Joey Meneses,ATL,A+,23,113,394,433,94,69,18,4,3,32,41,32,0,80,3,4,0,17,2,2,0.23857868,14366
2016,Joey Meneses,ATL,A+,24,66,243,269,83,58,19,1,5,31,31,24,4,38,1,1,0,6,2,1,0.341563786,14366
2014,Pedro Severino,WSN,A+,20,94,291,326,72,47,15,1,9,41,36,21,0,57,5,3,6,5,2,0,0.24742268,14523
2016,Anthony Santander,CLE,A+,21,128,500,574,145,83,42,0,20,90,95,54,1,118,12,7,1,6,10,5,0.29,14551
2016,David Bote,CHC,A+,23,72,276,313,93,58,26,3,6,55,41,31,0,41,4,1,1,5,6,1,0.336956521,14593
2015,Tzu-Wei Lin,BOS,A+,21,73,281,307,79,62,12,3,2,37,34,22,0,32,0,2,2,6,15,3,0.28113879,14678
2014,Manuel Margot,BOS,A+,19,16,50,56,17,10,5,0,2,4,14,2,0,5,1,2,1,1,3,2,0.34,14712
2015,Manuel Margot,BOS,A+,20,46,181,198,51,37,6,5,3,35,17,11,0,15,1,3,2,4,20,5,0.281767955,14712
2016,Yu Chang,CLE,A+,20,108,417,477,108,57,30,8,13,78,70,45,0,110,4,7,4,4,11,3,0.258992805,14773
2014,Mike Yastrzemski,BAL,A+,23,23,93,107,29,19,7,2,1,21,19,8,0,16,2,4,0,3,5,0,0.311827956,14854
2014,Jacob May,CHW,A+,22,109,415,472,107,64,31,10,2,66,27,42,0,71,1,2,12,5,37,8,0.257831325,14876
2015,Johan Camargo,ATL,A+,21,130,391,449,101,79,15,6,1,50,32,30,0,54,4,4,20,9,4,2,0.25831202,14950
2014,Johan Camargo,ATL,A+,20,17,58,62,15,12,2,0,1,7,6,1,0,13,0,2,1,2,0,0,0.258620689,14950
2015,Victor Caratini,CHC,A+,21,112,393,453,101,65,31,1,4,39,53,49,1,75,5,6,0,22,0,0,0.256997455,14968
2014,Adam Engel,CHW,A+,22,21,88,100,21,21,0,0,0,11,5,6,0,21,2,2,2,2,9,1,0.238636363,15082
2015,Adam Engel,CHW,A+,23,136,529,608,133,94,23,9,7,90,43,62,0,132,6,3,8,5,65,11,0.251417769,15082
2016,Adam Engel,CHW,A+,24,14,55,64,18,11,6,1,0,15,5,7,0,11,1,0,1,0,6,0,0.327272727,15082
2014,Hunter Dozier,KCR,A+,22,66,224,267,66,44,18,0,4,36,39,35,2,56,5,3,0,6,7,3,0.294642857,15117
2014,Trey Mancini,BAL,A+,22,69,275,295,69,43,19,0,7,37,41,14,0,43,4,2,0,9,0,1,0.25090909,15149
2015,Trey Mancini,BAL,A+,23,52,207,217,65,40,14,3,8,28,32,9,1,35,0,1,0,7,4,2,0.314009661,15149
2014,Tim Anderson,CHW,A+,21,68,286,300,85,54,18,7,6,48,31,7,0,68,5,2,0,4,10,3,0.297202797,15172
2014,Ryan Cordell,TEX,A+,22,16,62,70,19,10,2,2,5,12,19,7,0,13,0,1,0,0,3,1,0.306451612,15181
2015,Dustin Peterson,ATL,A+,20,118,446,498,112,87,15,2,8,58,62,44,0,91,2,6,0,8,6,3,0.251121076,15189
2014,Carlos Asuaje,BOS,A+,22,39,155,176,50,30,14,2,4,27,28,18,0,34,2,1,0,3,1,3,0.322580645,15197
2015,Austin Wynns,BAL,A+,24,74,230,262,63,44,16,0,3,21,28,26,0,39,2,4,0,6,2,1,0.273913043,15271
2014,Frank Schwindel,KCR,A+,22,16,58,61,14,9,3,0,2,6,5,2,0,12,1,0,0,0,0,0,0.24137931,15351
2015,Frank Schwindel,KCR,A+,23,73,274,293,76,44,28,1,3,30,32,12,1,52,4,2,1,9,0,1,0.277372262,15351
2013,Daniel Castro,ATL,A+,20,26,88,96,25,23,1,1,0,10,7,7,0,6,0,0,1,1,3,1,0.284090909,15450
2014,Daniel Castro,ATL,A+,21,70,257,279,75,55,16,3,1,33,34,10,0,20,1,1,10,8,7,4,0.291828793,15450
2015,Joseph Odom,ATL,A+,23,65,216,243,48,24,16,1,7,29,40,20,0,53,1,5,1,9,0,0,0.222222222,15535
2016,Joseph Odom,ATL,A+,24,52,192,213,56,34,12,2,8,30,29,15,1,40,3,2,1,4,0,0,0.291666666,15535
2014,Joseph Odom,ATL,A+,22,61,185,220,38,25,7,0,6,18,20,29,0,48,1,2,3,7,1,3,0.205405405,15535
2013,Dariel Alvarez,BAL,A+,24,10,39,41,17,13,2,0,2,5,7,2,0,1,0,0,0,2,1,2,0.435897435,15580
2015,Jacob Hannemann,CHC,A+,24,16,61,69,20,16,4,0,0,12,4,6,0,15,0,0,1,0,7,1,0.327868852,15644
2015,Billy McKinney,CHC,A+,20,29,103,125,35,24,5,2,4,19,25,17,1,13,2,3,0,2,0,2,0.339805825,15654
2015,Chance Sisco,BAL,A+,20,75,263,300,81,62,12,3,4,30,26,33,0,41,2,2,0,4,8,1,0.30798479,15694
2015,Raudy Read,WSN,A+,21,5,18,20,7,5,2,0,0,1,5,2,0,3,0,0,0,0,0,0,0.388888888,15766
2016,Raudy Read,WSN,A+,22,101,386,426,101,61,30,1,9,54,51,31,3,53,6,3,0,17,6,3,0.261658031,15766
2016,Jose Marmolejos,WSN,A+,23,103,378,444,108,56,36,5,11,72,59,59,3,84,2,5,0,5,2,3,0.285714285,15767
2015,Rafael Bautista,WSN,A+,22,52,206,226,56,47,7,2,0,23,8,11,0,22,4,2,3,3,23,4,0.27184466,15769
2016,Travis Demeritte,ATL,A+,21,35,124,152,31,14,9,5,3,21,11,26,1,50,1,0,1,1,4,1,0.25,15958
2015,Ivan Castillo,CLE,A+,20,120,418,460,104,75,17,12,0,53,36,27,1,69,8,3,4,7,20,4,0.248803827,15971
2016,Ivan Castillo,CLE,A+,21,19,69,78,12,10,1,0,1,9,11,5,0,12,1,1,2,1,6,0,0.173913043,15971
2017,Ivan Castillo,CLE,A+,22,28,92,100,29,22,6,1,0,7,6,4,0,11,3,1,0,1,3,3,0.315217391,15971
2015,Clint Frazier,CLE,A+,20,133,501,588,143,88,36,3,16,88,72,68,2,125,9,5,5,4,15,7,0.285429141,15983
2016,Stevie Wilkerson,BAL,A+,24,114,402,461,101,76,17,4,4,49,36,45,1,98,6,2,6,4,18,6,0.251243781,16041
2017,Taylor Gushue,WSN,A+,23,91,323,376,78,51,9,0,18,38,67,41,5,88,4,8,0,2,0,0,0.241486068,16098
2015,Bradley Zimmer,CLE,A+,22,78,286,335,88,58,17,3,10,60,39,37,1,77,10,2,0,4,32,5,0.307692307,16221
2015,Sam Travis,BOS,A+,21,66,246,278,77,53,15,4,5,35,40,26,1,43,2,4,0,7,10,6,0.31300813,16263
2016,Francisco Mejia,CLE,A+,20,42,168,184,56,39,12,1,4,22,29,13,0,24,1,2,0,4,1,2,0.333333333,16403
2017,Jason Martin,HOU,A+,21,46,174,198,50,30,11,2,7,34,29,20,0,42,0,4,0,2,9,5,0.287356321,16429
2015,Ryan O'Hearn,KCR,A+,21,46,161,181,38,20,10,0,8,14,21,19,2,54,0,1,0,1,0,0,0.236024844,16442
2016,Ryan O'Hearn,KCR,A+,22,22,88,98,31,17,7,0,7,13,18,8,1,27,1,1,0,0,0,0,0.352272727,16442
2015,Mauricio Dubon,BOS,A+,20,62,237,269,65,55,9,0,1,27,18,23,0,38,3,2,4,9,12,3,0.274261603,16530
2016,Mauricio Dubon,BOS,A+,21,62,235,279,72,58,11,3,0,53,29,33,0,25,0,3,7,4,24,4,0.306382978,16530
2015,Mark Zagunis,CHC,A+,22,115,413,512,112,75,24,5,8,78,54,80,1,86,16,3,0,7,12,10,0.27118644,16565
2014,Yandy Diaz,CLE,A+,22,76,283,338,81,67,7,5,2,41,37,49,1,35,3,1,2,4,3,3,0.286219081,16578
2016,Greg Allen,CLE,A+,23,92,346,432,103,79,16,4,4,93,31,58,0,51,19,2,7,2,38,7,0.297687861,16623
2015,Jason Vosler,CHC,A+,21,38,127,157,31,18,7,0,6,19,20,26,0,27,4,0,0,5,0,0,0.244094488,16686
2016,Jason Vosler,CHC,A+,22,93,334,378,85,56,25,2,2,32,39,33,1,52,5,6,0,7,1,2,0.254491017,16686
2016,Jonah Heim,BAL,A+,21,88,291,329,63,41,14,1,7,30,30,33,0,51,2,1,2,7,2,0,0.216494845,16930
2015,Gleyber Torres,CHC,A+,18,7,23,24,4,4,0,0,0,1,2,1,0,7,0,0,0,0,0,1,0.173913043,16997
2016,Gleyber Torres,CHC,A+,19,94,356,409,98,63,23,3,9,62,47,42,0,87,5,1,5,5,19,10,0.275280898,16997
2018,Meibrys Viloria,KCR,A+,21,100,358,407,93,70,16,1,6,34,44,40,0,75,5,1,3,12,2,1,0.259776536,17109
2017,Monte Harrison,MIL,A+,21,59,230,252,64,37,16,1,10,41,35,14,1,69,8,0,0,2,16,1,0.278260869,17216
2016,Yoan Moncada,BOS,A+,21,61,228,284,70,38,25,3,4,57,34,45,3,60,5,3,3,4,36,8,0.307017543,17232
2016,Bobby Bradley,CLE,A+,20,130,485,572,114,61,23,1,29,82,102,75,8,170,8,4,0,5,3,0,0.235051546,17278
2016,Michael Chavis,BOS,A+,20,7,25,27,4,4,0,0,0,5,1,2,0,7,0,0,0,0,1,0,0.16,17321
2017,Michael Chavis,BOS,A+,21,59,223,250,71,35,17,2,17,50,55,19,0,57,7,1,0,4,1,0,0.31838565,17321
2017,Willi Castro,CLE,A+,20,123,469,510,136,98,24,3,11,69,58,28,1,90,7,4,2,6,19,9,0.289978678,17338
2016,Rafael Devers,BOS,A+,19,127,503,546,142,91,32,8,11,64,71,40,2,94,1,2,0,5,18,6,0.282306163,17350
2016,Yermin Mercedes,BAL,A+,23,31,107,118,34,22,6,0,6,20,17,10,3,19,1,0,0,0,0,0,0.317757009,17423
2017,Yermin Mercedes,BAL,A+,24,98,336,378,92,60,17,0,15,48,55,33,0,59,4,5,0,8,4,3,0.273809523,17423
